path,relative_path,split,label,width,height,aspect_ratio,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,error
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0904_jpg.rf.e4adf6e34f01249199ba955f859abb00.jpg,train\upright\extract0904_jpg.rf.e4adf6e34f01249199ba955f859abb00.jpg,train,upright,1080,720,1.5,28181,0c1e0658a0f27488ac685be997649fcd01be158abef107a9f9a63baed64de7cb,efd7165d0f1a1b3b,118.6935,229.525,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0905_jpg.rf.84f763ed1b0db33c8c4bb345b3bcbe91.jpg,train\upright\extract0905_jpg.rf.84f763ed1b0db33c8c4bb345b3bcbe91.jpg,train,upright,1080,720,1.5,28587,f431944ef5fddd4cb9e7698e2fea6fdbd9b7301cda4041d21d8baa1392c86aeb,cfd7165d0f1a1b33,117.4071,234.7674,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0906_jpg.rf.a1831c87d786e32cd3a36735eb46aa4f.jpg,train\upright\extract0906_jpg.rf.a1831c87d786e32cd3a36735eb46aa4f.jpg,train,upright,1080,720,1.5,28906,53a522793f6ccfccb55b67da55f4c30b30f79c822a631a240a9bfbbe22ff4998,8fd7165d0f1a1b33,116.4043,240.3795,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0907_jpg.rf.fc9a4f24814707199de529656a12a2d8.jpg,train\upright\extract0907_jpg.rf.fc9a4f24814707199de529656a12a2d8.jpg,train,upright,1080,720,1.5,28896,af8ab92b8db5b9670f5b25709171cfd729817e92e572bdf1e97c053173e12fc3,8fd7165d0f1a3b33,115.8805,235.6495,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0908_jpg.rf.634bf1acc40c0c135758aaed99a2517f.jpg,train\upright\extract0908_jpg.rf.634bf1acc40c0c135758aaed99a2517f.jpg,train,upright,1080,720,1.5,28949,4a142baa88f7bc94cefc1b247f05dc3cae841817553d3301e7515b0c814367bf,87d7165d0f1a3b33,115.3823,236.1067,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0909_jpg.rf.0d20110c4f1052a06a76acdb4f8ae91f.jpg,train\upright\extract0909_jpg.rf.0d20110c4f1052a06a76acdb4f8ae91f.jpg,train,upright,1080,720,1.5,29051,50ae4f630c2eb95dcb4f99fe0acc6d5cbcf9715f6ea2f8da2664ebe8475b3928,87d7165d0f3a3b33,114.907,230.4078,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0910_jpg.rf.74e6902ebd5312a81086736537fe7125.jpg,train\upright\extract0910_jpg.rf.74e6902ebd5312a81086736537fe7125.jpg,train,upright,1080,720,1.5,29428,a43c50a86e92b4835660efab4f46b8d7f125beb3e4ed098142c7295be23939be,97d71e5d0f3a3b33,114.3651,238.8032,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0911_jpg.rf.1585fa2ec234d1a015ffbca8ff8bffd4.jpg,train\upright\extract0911_jpg.rf.1585fa2ec234d1a015ffbca8ff8bffd4.jpg,train,upright,1080,720,1.5,29510,721571a1c7a97b38199db4fb98accf3d0cf93e24fb8f03c49b1ec6863503367e,97d71e4d0f3a3b33,113.858,236.8731,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0912_jpg.rf.6db7469bdc3c9d0b65a60f4b9807ba9b.jpg,train\upright\extract0912_jpg.rf.6db7469bdc3c9d0b65a60f4b9807ba9b.jpg,train,upright,1080,720,1.5,29755,aee31be232b2067141f48dc690fec859c99b53ad0463379620bea96feeae5b0f,97971e4d1f3b3b33,112.9443,237.1162,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0913_jpg.rf.d62e4fa10b0e5d44af3bbdc160e0529f.jpg,train\upright\extract0913_jpg.rf.d62e4fa10b0e5d44af3bbdc160e0529f.jpg,train,upright,1080,720,1.5,29891,c12050aeef365ebab7f0df70ba07b49dc8150a8b818ff5f01709c8a6745e04fc,97971e4d1f3b3b3b,112.3836,239.394,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0914_jpg.rf.1c52adf83af3830905f02e8eeb63a26d.jpg,train\upright\extract0914_jpg.rf.1c52adf83af3830905f02e8eeb63a26d.jpg,train,upright,1080,720,1.5,29853,626c23e1fa56c76d9c1146221e1aaaac3837374e763694df9793d90c12434af2,97971e4d1f3b3b3b,111.7204,240.1082,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0915_jpg.rf.23c8ebdc6648eaa76d5d020fddc674e3.jpg,train\upright\extract0915_jpg.rf.23c8ebdc6648eaa76d5d020fddc674e3.jpg,train,upright,1080,720,1.5,30156,7251bee88d1f83e766d22b544c4a4d6ff086fcf9dc029c30845b687c7ad5d167,97971e4d1f3b3b39,111.3517,245.3977,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0916_jpg.rf.e9f41af7a4f5f9602e1c1cc73b967bd4.jpg,train\upright\extract0916_jpg.rf.e9f41af7a4f5f9602e1c1cc73b967bd4.jpg,train,upright,1080,720,1.5,30468,719068e9c056ab8a268a510e7c1c9979a4badaf746f02a0777afc7153d7991ab,97971e4d1f3b3b39,110.8408,252.6727,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0917_jpg.rf.88bc467b9fba5e39ee1200ef04f27241.jpg,train\upright\extract0917_jpg.rf.88bc467b9fba5e39ee1200ef04f27241.jpg,train,upright,1080,720,1.5,30284,81176a9fc0d4817a1f7bb9481e63db8e2f878c4a9d22773415b7414921fca531,97971e4d1f3b3b39,110.383,246.0347,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0918_jpg.rf.e5582ddd868b2e7862ec643ff9d35cb7.jpg,train\upright\extract0918_jpg.rf.e5582ddd868b2e7862ec643ff9d35cb7.jpg,train,upright,1080,720,1.5,30676,6aa503a510754c8bc0c7c495d18af00e2c847ddccd30d5647c04a14622e9ac0d,97971e4f1f3b3b39,109.7414,253.0101,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0919_jpg.rf.2fb0f961e42626f9d1671f8669bb6b4d.jpg,train\upright\extract0919_jpg.rf.2fb0f961e42626f9d1671f8669bb6b4d.jpg,train,upright,1080,720,1.5,30709,c23a4d70c136b626d11619151fa1b117e4b03f8766e4428ed7f64e6c648fca50,97971e4f0f3b3b39,109.2309,249.2015,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0920_jpg.rf.5e312231d7fe16651240d55f219dcd1c.jpg,train\upright\extract0920_jpg.rf.5e312231d7fe16651240d55f219dcd1c.jpg,train,upright,1080,720,1.5,30771,dda14fe0cfed09079e10520a1dc7c8239bbcb0b0034d8e8b90a9c8ee71d75ef4,93971e4f0f3b3b39,108.5897,255.9402,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0921_jpg.rf.b2f0814b4db6acf0c224a10a9c4170ad.jpg,train\upright\extract0921_jpg.rf.b2f0814b4db6acf0c224a10a9c4170ad.jpg,train,upright,1080,720,1.5,30725,adc5b17f93f9cf90a7a371125f3365651aabe61f5893c7173bc029ee392cd393,939f1e0f0f3b3b39,107.9902,250.9425,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0923_jpg.rf.bd4dacd38ce1dbbb0e622abc85b47134.jpg,train\upright\extract0923_jpg.rf.bd4dacd38ce1dbbb0e622abc85b47134.jpg,train,upright,1080,720,1.5,30828,dae035876f6f87f2d148ab120991ad999cba3737d23a329909833505dc65ae52,939e1e0f0f3b3939,106.723,256.1158,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0925_jpg.rf.ae720669dacb4b9d04e84dfc9198988d.jpg,train\upright\extract0925_jpg.rf.ae720669dacb4b9d04e84dfc9198988d.jpg,train,upright,1080,720,1.5,30532,787b9a43f073f7650ec87cf33a8fba261fe21835fb0221b969d302c6c675607d,939e1e1f2f2b3939,105.6138,248.7962,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0974_jpg.rf.1fd0ba9aa38f9b5643a7d97ba06f5996.jpg,train\upright\extract0974_jpg.rf.1fd0ba9aa38f9b5643a7d97ba06f5996.jpg,train,upright,1080,720,1.5,30656,7f5f4f5d8c0aa08ebca52bb85363fdf1616d61ea09ee7808f337e550265b89e1,979f1e4f0f3b3b39,119.1621,266.3306,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0975_jpg.rf.2c249ff50bd1e494d08646513048a9b9.jpg,train\upright\extract0975_jpg.rf.2c249ff50bd1e494d08646513048a9b9.jpg,train,upright,1080,720,1.5,30424,532a53d4d3592d9e7abe8a1415a803c2113f6fba5d4eea05d9ba4b8ad062cab6,979f1e4f0f3b3b39,119.8562,258.3909,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0977_jpg.rf.5e6b22505549684f3f13867cd05ababd.jpg,train\upright\extract0977_jpg.rf.5e6b22505549684f3f13867cd05ababd.jpg,train,upright,1080,720,1.5,30581,0d1f0a25b540b320128e9e8fddc3c3760dd74502f290eb6b3240fec7426ab8c5,979f1e4f0f3b3b39,121.0839,268.5192,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0978_jpg.rf.58685e16c0431aad1ec364c8a529cb8c.jpg,train\upright\extract0978_jpg.rf.58685e16c0431aad1ec364c8a529cb8c.jpg,train,upright,1080,720,1.5,30460,79db3eb399867912b0d48b0350188b2069d930069e024b32a325892cf4359b2c,d79f1e4f0f3b3b39,116.1478,259.8416,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0979_jpg.rf.4e950e0530819df554470cafcb948289.jpg,train\upright\extract0979_jpg.rf.4e950e0530819df554470cafcb948289.jpg,train,upright,1080,720,1.5,30200,4c2e2b8f46fdb10ad69a3f82c11c0345b64b41bc1966bb48945c7eb6747b095a,d79f9e4f0f3b3b39,114.1945,254.0341,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0980_jpg.rf.985b743f7730c2e37692153098a01fe0.jpg,train\upright\extract0980_jpg.rf.985b743f7730c2e37692153098a01fe0.jpg,train,upright,1080,720,1.5,30394,d3ccb1aa1c6a3ff8e202fa333fa8495a1e039170a736c58e51990b1644ad57a7,d7df1e4f0f3b3b39,112.9474,256.9337,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0981_jpg.rf.38297965b3ae876f78393bb6e8e8b832.jpg,train\upright\extract0981_jpg.rf.38297965b3ae876f78393bb6e8e8b832.jpg,train,upright,1080,720,1.5,30244,a6ad931975642c1f47540f000c557d09eee8ea98f6f4d388a91b0c6906785007,d7df1e4f0f3b3b3b,113.6863,255.3696,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0982_jpg.rf.9ae6cf3474074b6702c686474e36577f.jpg,train\upright\extract0982_jpg.rf.9ae6cf3474074b6702c686474e36577f.jpg,train,upright,1080,720,1.5,30665,a1199936313cc9787db228050ca2e31704e9fb90578dd688474b5fd7a07406e6,d7df9e4f0f3b3b3b,114.7678,256.3775,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0983_jpg.rf.7715c62eafc81b5d70b082fddf0e5920.jpg,train\upright\extract0983_jpg.rf.7715c62eafc81b5d70b082fddf0e5920.jpg,train,upright,1080,720,1.5,30479,b3162e844aa2a84f217e63aaa827f7ba713934a693cc504a8e702d78d4999132,d7d71e4d0f3b3b3b,115.8733,255.4963,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0984_jpg.rf.e5a2598ce912e86d01f2c8db10fbb17e.jpg,train\upright\extract0984_jpg.rf.e5a2598ce912e86d01f2c8db10fbb17e.jpg,train,upright,1080,720,1.5,30586,acc7af08419f634668882983955498f66923b3727619675b53c2d7776bb1f145,d7d71e4d0f3b3b3b,116.4853,262.964,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0985_jpg.rf.9ec7c01e4f0f8b9ec7a8a37118aab616.jpg,train\upright\extract0985_jpg.rf.9ec7c01e4f0f8b9ec7a8a37118aab616.jpg,train,upright,1080,720,1.5,30517,04d58c06be3cbe4abfe8a4829abf803d68571f8de042e3acc86b0c15463b572a,d7d71e4d0f3b3b3b,117.2632,263.187,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0986_jpg.rf.6ce1a8e4f2c334a61e7f27f80a0893b1.jpg,train\upright\extract0986_jpg.rf.6ce1a8e4f2c334a61e7f27f80a0893b1.jpg,train,upright,1080,720,1.5,30673,a5b33a2a7a09811f3ad1e269c38958cccf06b30c1d8432dc65cef9ce75235d3e,d7d71e5d0f3b3b3b,117.7073,271.8655,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0987_jpg.rf.45b6a6da6536fa73f7bc5a0d37825755.jpg,train\upright\extract0987_jpg.rf.45b6a6da6536fa73f7bc5a0d37825755.jpg,train,upright,1080,720,1.5,30730,76dcec392fb4b04c82db318759b48939588ced83440615c6eb1de03b5eb72954,d7d71e5d0f1a3b3b,118.2162,273.4031,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0988_jpg.rf.67ab123eae8eb511840e1eb274ad6a52.jpg,train\upright\extract0988_jpg.rf.67ab123eae8eb511840e1eb274ad6a52.jpg,train,upright,1080,720,1.5,30870,40f7fa5be588a119ee5a53a9e170d9761c56798b92ddcdd285cff0a86b643ae4,c7d71e5d0f1a3b3b,118.4995,278.7121,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0989_jpg.rf.bdee3a4557d5434de66b1e22ddd84b41.jpg,train\upright\extract0989_jpg.rf.bdee3a4557d5434de66b1e22ddd84b41.jpg,train,upright,1080,720,1.5,31024,322cc786aedbde428f2fe1b79a7e12843c7805c40d15f69c5060ba1e1e5ee81f,c7d71e5d0f1a3b3b,118.7778,279.5527,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0990_jpg.rf.def23fd87d8bb2658a1c78d1c963fc8f.jpg,train\upright\extract0990_jpg.rf.def23fd87d8bb2658a1c78d1c963fc8f.jpg,train,upright,1080,720,1.5,31069,396e6205a46d3c3322fcc4e709d44a2b76d134989d41bc9321f4db980b71ea42,cfd71e5d0f1a3b3b,118.875,288.4544,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0991_jpg.rf.d00b0b70e89e941c1a6f99a55991c8d1.jpg,train\upright\extract0991_jpg.rf.d00b0b70e89e941c1a6f99a55991c8d1.jpg,train,upright,1080,720,1.5,30904,7fb88dd208a38d74b2e5a46df94108616113bf3a4c4059481034af3feb05a815,cfd71e5d0f1a3b3b,119.047,283.173,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0992_jpg.rf.5acc4a40f790c440efc874be779d5228.jpg,train\upright\extract0992_jpg.rf.5acc4a40f790c440efc874be779d5228.jpg,train,upright,1080,720,1.5,30778,bd92abbf36e8da584c80d20c97c71fafce2729df2af54c1ce3b7d2e44d029fd0,cfd7165d0f1a3b3b,119.3187,282.6302,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0993_jpg.rf.db3bf2af420a6601c87a753a2a6b0540.jpg,train\upright\extract0993_jpg.rf.db3bf2af420a6601c87a753a2a6b0540.jpg,train,upright,1080,720,1.5,30646,be50b867572481056895e6c1b191482b8feccd87943072f0c2fdba6478914590,cfd7165d0f1a3b33,119.7813,276.4742,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0994_jpg.rf.1f928f8fac0452502e8128eb7e673f3b.jpg,train\upright\extract0994_jpg.rf.1f928f8fac0452502e8128eb7e673f3b.jpg,train,upright,1080,720,1.5,30436,17c006342ea8db6718e7454ffb56f8de87590022039cc56849b49f427f54730b,cfd7165d0f1a3b33,120.1588,271.4608,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0995_jpg.rf.33716ad24e3802f4e18de98007c7b7e6.jpg,train\upright\extract0995_jpg.rf.33716ad24e3802f4e18de98007c7b7e6.jpg,train,upright,1080,720,1.5,30023,68f10022e038b0542ebe6ca36d3d2aa34d5ea4423dd471766cc2f3decd69eaa2,cfd7165d0f1a1b33,120.7986,262.9768,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0996_jpg.rf.e0b7e22b384dead00856c97e9e114c81.jpg,train\upright\extract0996_jpg.rf.e0b7e22b384dead00856c97e9e114c81.jpg,train,upright,1080,720,1.5,29839,22f17dcb3ed076eded99e57ad4b6a9588cb89440dab1e1c5dd5cfa9a69826f77,cfd7165d0f1a1b33,121.3537,263.8884,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0997_jpg.rf.d946820db9c225c0c2086b0e4fc02412.jpg,train\upright\extract0997_jpg.rf.d946820db9c225c0c2086b0e4fc02412.jpg,train,upright,1080,720,1.5,29846,c45f1ccc8041993f01bfaec8599620e4a173ce7532ed47725fde6401511d4232,cfd7165d0f1a1b33,121.9923,261.0888,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0998_jpg.rf.46c141bdb9506b5d78facc7c2233ca9d.jpg,train\upright\extract0998_jpg.rf.46c141bdb9506b5d78facc7c2233ca9d.jpg,train,upright,1080,720,1.5,29883,857f129cc6bcec4f3ec6596b4e051201c9f66487ff595fd679753bc885b60bf8,cfd7165d0f1a1b3b,122.5137,265.084,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract0999_jpg.rf.9e54bbd42021280c3635a7c221c1c91e.jpg,train\upright\extract0999_jpg.rf.9e54bbd42021280c3635a7c221c1c91e.jpg,train,upright,1080,720,1.5,29989,69d77ccb0a11bd55f83eacaa1fa3342764ca4538a87f584d40483840e4e9dcf7,cfd7165d0f1a1b3b,122.9164,269.8499,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1000_jpg.rf.3dba64bbf23ff81bc277ce3b69d1f2be.jpg,train\upright\extract1000_jpg.rf.3dba64bbf23ff81bc277ce3b69d1f2be.jpg,train,upright,1080,720,1.5,30329,48140836bf67b9b7e06c74542900b18104fe1ae46853937cfaf6bcbeb3586e96,8fd7165d0f1a1b3b,123.0959,280.0067,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1001_jpg.rf.35e3fcbe5a7d97695df27d54b2d041c9.jpg,train\upright\extract1001_jpg.rf.35e3fcbe5a7d97695df27d54b2d041c9.jpg,train,upright,1080,720,1.5,30372,a4733abbbd8b365e7569aff0313092f9c68eadeffb8de41478ac8b6aaeadc050,8fd7165d0f1a1b3b,123.0779,282.0441,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1002_jpg.rf.450af8c4174c9052c3890160decb9785.jpg,train\upright\extract1002_jpg.rf.450af8c4174c9052c3890160decb9785.jpg,train,upright,1080,720,1.5,30423,720b4cdad9df90ebf768009b98d2c41534d3e6c567970e374641a4be1364188d,8fd716550f1a1b3b,123.0633,282.5002,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1003_jpg.rf.f195ea2374d04439ed5913091a57ee24.jpg,train\upright\extract1003_jpg.rf.f195ea2374d04439ed5913091a57ee24.jpg,train,upright,1080,720,1.5,30484,d7000d55f8dc595f11273da766ab37ce2778260abcac77ca2fc36b4abf791217,8fd716550f1a1b3b,123.0703,281.321,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1004_jpg.rf.7615fec5ccbce10d19695abb1d58518a.jpg,train\upright\extract1004_jpg.rf.7615fec5ccbce10d19695abb1d58518a.jpg,train,upright,1080,720,1.5,30505,43888d2bc63b53a915458e03fd4b93b7d77a0fa813cdcd15203ffc2acdf237f4,8fd716550f1a1b3b,123.1262,285.8692,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1005_jpg.rf.9c30ebce3f66f4827505700ed578dbed.jpg,train\upright\extract1005_jpg.rf.9c30ebce3f66f4827505700ed578dbed.jpg,train,upright,1080,720,1.5,30514,ccfc8270d3c4cf27e1441038298fc00658d22711aba890d3fa22901c21608196,8fd716550f1a1b3b,123.1802,284.3455,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1006_jpg.rf.293f03c762eb025574ef340dcff97d04.jpg,train\upright\extract1006_jpg.rf.293f03c762eb025574ef340dcff97d04.jpg,train,upright,1080,720,1.5,30128,dc55d8ced1eb8ee7a38471be8d7d64e2f432b1369a662ec2e7028171c9f171c7,8fd716550f1a1b3b,117.1442,274.1732,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1007_jpg.rf.0dfd87e074f76e26f750a6c81a294c53.jpg,train\upright\extract1007_jpg.rf.0dfd87e074f76e26f750a6c81a294c53.jpg,train,upright,1080,720,1.5,30039,dd09dd08f2d0dd2829d9796a5bab8379490f4866fcdc5cac655536519f6dfa71,8fd796550f1a1b3b,114.5826,271.3075,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1008_jpg.rf.19b8aa6e3520014010fca69b661c37b0.jpg,train\upright\extract1008_jpg.rf.19b8aa6e3520014010fca69b661c37b0.jpg,train,upright,1080,720,1.5,30084,6c6f1c66f5acb42d5ece7cfebc48ae68f265445dbe2cbfa4ed7ba9210d262368,8fd716550f1a1b3b,112.5712,273.272,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1009_jpg.rf.8e6bf4be6aa1c287bf529f1e238e6266.jpg,train\upright\extract1009_jpg.rf.8e6bf4be6aa1c287bf529f1e238e6266.jpg,train,upright,1080,720,1.5,30017,1377dc4d4c9456bb2ea7597b2bb9af9cfffa103dcf4f8b423196fc0133eb69f3,8fd716550f1a1b3b,112.6523,269.5444,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1010_jpg.rf.e3cda65a6a85106de4fb3215c6440c12.jpg,train\upright\extract1010_jpg.rf.e3cda65a6a85106de4fb3215c6440c12.jpg,train,upright,1080,720,1.5,30199,7ff56242f6f06a4995e53210432532ccec25165c19a7de1114db75f36731d843,8fd716550f1a1b3b,114.4152,274.1103,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1011_jpg.rf.84eb4449d2620c4e90d6edabbc0c6dd5.jpg,train\upright\extract1011_jpg.rf.84eb4449d2620c4e90d6edabbc0c6dd5.jpg,train,upright,1080,720,1.5,30156,02b9fcdedd56ec0876245f6c476dc73826476da58c71bfd9cd3d9817d5257d45,8fd716550f1a1b3b,114.8789,269.6863,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1012_jpg.rf.a2b7253b9926820ffeb798b88e2611bb.jpg,train\upright\extract1012_jpg.rf.a2b7253b9926820ffeb798b88e2611bb.jpg,train,upright,1080,720,1.5,30031,4459bbbba53793a88a6472061a53d6b97e7043191ce6cd8ee60a735e2c43a863,8fd716550f1a3b33,114.8766,266.3206,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1013_jpg.rf.f78f871334fc65ef5ddd278ea4490a55.jpg,train\upright\extract1013_jpg.rf.f78f871334fc65ef5ddd278ea4490a55.jpg,train,upright,1080,720,1.5,29826,1ccf5add1cbd6a71c3767f55e34935f83f719c7be22738129c6d82e827e12a65,8fd716550f1a3b33,115.2269,265.8063,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1014_jpg.rf.3706586dd7df7159e6349c99f7f0406d.jpg,train\upright\extract1014_jpg.rf.3706586dd7df7159e6349c99f7f0406d.jpg,train,upright,1080,720,1.5,29649,e97f439d0bd41787817731e8b3b6ca54abd0c5a0c102ffebd79b8261959fe28e,8fd716550f1a3b33,115.07,261.2315,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1015_jpg.rf.7e4a3fb6589cee1173d4b267f76775c4.jpg,train\upright\extract1015_jpg.rf.7e4a3fb6589cee1173d4b267f76775c4.jpg,train,upright,1080,720,1.5,29399,dcafbd37b64f2a7522166c3c7a6ac0892d5200384d2713cae1195c2363f056ad,8fd716550f1a3b33,115.0581,252.0443,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1016_jpg.rf.1922a0007d7e2c1175c1d341eb3c61ec.jpg,train\upright\extract1016_jpg.rf.1922a0007d7e2c1175c1d341eb3c61ec.jpg,train,upright,1080,720,1.5,29349,58f0d60a84bd7d8c95aaf1fcbfd6c397903cad5b5b608d1aa446de7111018f25,8fd716550f1a3b33,114.6951,247.8925,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1017_jpg.rf.d9e1df02d7b4f8970c84e390d6afd61f.jpg,train\upright\extract1017_jpg.rf.d9e1df02d7b4f8970c84e390d6afd61f.jpg,train,upright,1080,720,1.5,29535,4a1aa87c156648ab35c875666af6db16acf6bbea8020d7f15514388602d81843,8fd716550f1a3b33,114.4913,245.1846,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1018_jpg.rf.47739d84eae66c65c7d7de4d329962c1.jpg,train\upright\extract1018_jpg.rf.47739d84eae66c65c7d7de4d329962c1.jpg,train,upright,1080,720,1.5,29762,29b33955deb4cee52feb5169e592e4623e77bed26c99810c3c4c46a6aee9d728,8fd6165d0f1a3b33,114.1133,257.3495,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1019_jpg.rf.3f380c8802debfb3634610a092eb1ed9.jpg,train\upright\extract1019_jpg.rf.3f380c8802debfb3634610a092eb1ed9.jpg,train,upright,1080,720,1.5,29958,f22f7e9fb7fc7f6e9a23e8ee53d23452340c9697e9fbd06696cbb57be139f5af,8fd7165d0f1a3b33,114.113,260.9886,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1020_jpg.rf.c9c966199c1a8f9b7d77a0c738113fdc.jpg,train\upright\extract1020_jpg.rf.c9c966199c1a8f9b7d77a0c738113fdc.jpg,train,upright,1080,720,1.5,30510,fcbbe5c648114c029fd1897145577801af95fb6055c9a2fea9d1e0ed21096911,8fd7165d0f1a3b33,114.1024,269.3764,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1021_jpg.rf.c1049422d46eaeb92942b35c2b6e6494.jpg,train\upright\extract1021_jpg.rf.c1049422d46eaeb92942b35c2b6e6494.jpg,train,upright,1080,720,1.5,30678,b330ab7a0f3a619490091744ed9ef9daf7bbd671b82c31edc3e81d9a4ea62e52,8fd7165d0f3a3b33,114.1729,278.5984,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\train\upright\extract1022_jpg.rf.616f31c641967c583d4b9eba63fd5043.jpg,train\upright\extract1022_jpg.rf.616f31c641967c583d4b9eba63fd5043.jpg,train,upright,1080,720,1.5,30875,558b2976f4d405a099ab554b290a42889a2caeed3b4158ba58724f184eb69f0f,8fd7165d0f3a3b33,114.4595,286.9376,False,
