type,distance,split_a,label_a,path_a,split_b,label_b,path_b,note
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3248_jpg.rf.b5facc9abf3dbada62e0c2883ea772b2.jpg,valid,leaning_backward,valid\leaning_backward\extract3258_jpg.rf.752539f63c8c3b6c3b3ba685da199b13.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3248_jpg.rf.b5facc9abf3dbada62e0c2883ea772b2.jpg,valid,leaning_backward,valid\leaning_backward\extract3259_jpg.rf.fc3d16f33ce0d4974319bd3423b3126b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3248_jpg.rf.b5facc9abf3dbada62e0c2883ea772b2.jpg,valid,leaning_backward,valid\leaning_backward\extract3263_jpg.rf.75aa725b71357175baf5ae42b2a15e3d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3250_jpg.rf.642d913ca77a302eab645edd4e765dc2.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3250_jpg.rf.642d913ca77a302eab645edd4e765dc2.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3251_jpg.rf.5d7ead3a6c33e07d628fdfa5d7109a82.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3251_jpg.rf.5d7ead3a6c33e07d628fdfa5d7109a82.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3251_jpg.rf.d811a1d5f90794431be6bbb0a7e8beec.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3251_jpg.rf.d811a1d5f90794431be6bbb0a7e8beec.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3252_jpg.rf.3061ce884b50708eb1683220484d6b54.jpg,valid,leaning_backward,valid\leaning_backward\extract3245_jpg.rf.dac649838108c63ffbea5120c062de01.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3252_jpg.rf.3061ce884b50708eb1683220484d6b54.jpg,valid,leaning_backward,valid\leaning_backward\extract3247_jpg.rf.fae6b4a72a1011ca84e2089728fae397.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3252_jpg.rf.d9102812228a0575b80980e4c50abd2f.jpg,valid,leaning_backward,valid\leaning_backward\extract3266_jpg.rf.5209ff94ce3b0f88b62cbbc068ed6b9a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3253_jpg.rf.611cea7a4c397f3544f921fda9dec11b.jpg,valid,leaning_backward,valid\leaning_backward\extract3245_jpg.rf.dac649838108c63ffbea5120c062de01.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3253_jpg.rf.611cea7a4c397f3544f921fda9dec11b.jpg,valid,leaning_backward,valid\leaning_backward\extract3247_jpg.rf.fae6b4a72a1011ca84e2089728fae397.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3254_jpg.rf.eea10e2ab222ecfd090073990ec38b57.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3255_jpg.rf.91cc6cddb6b29bd7bea7e5b4e0ebe31a.jpg,valid,leaning_backward,valid\leaning_backward\extract3245_jpg.rf.dac649838108c63ffbea5120c062de01.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3255_jpg.rf.91cc6cddb6b29bd7bea7e5b4e0ebe31a.jpg,valid,leaning_backward,valid\leaning_backward\extract3247_jpg.rf.fae6b4a72a1011ca84e2089728fae397.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3256_jpg.rf.114c5af8934a70645e33bec342cf8f0e.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3256_jpg.rf.18e50cb8bc4900fe5e4823463bf9cbfa.jpg,valid,leaning_backward,valid\leaning_backward\extract3245_jpg.rf.dac649838108c63ffbea5120c062de01.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3256_jpg.rf.18e50cb8bc4900fe5e4823463bf9cbfa.jpg,valid,leaning_backward,valid\leaning_backward\extract3247_jpg.rf.fae6b4a72a1011ca84e2089728fae397.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3257_jpg.rf.8416f092bdd69c94816d2da1c39718f6.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3259_jpg.rf.faa85d91d446f1db624b6f8d2f4a9e62.jpg,valid,leaning_backward,valid\leaning_backward\extract3266_jpg.rf.5209ff94ce3b0f88b62cbbc068ed6b9a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3261_jpg.rf.e6e4ed9e387faa9e2c8e54622e2c6a13.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3262_jpg.rf.83c13f8f886ef7a14d78adabe12b31e4.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3263_jpg.rf.e8c460ad458fa97bd3f7701361af561b.jpg,valid,leaning_backward,valid\leaning_backward\extract3242_jpg.rf.6b096c844f7f75480d1e60161437c3a5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3263_jpg.rf.e8c460ad458fa97bd3f7701361af561b.jpg,valid,leaning_backward,valid\leaning_backward\extract3269_jpg.rf.a0bd1349e66ff9146872bbcbf1654b4b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3264_jpg.rf.45508490c6399c86ab0a57666587ca6f.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3266_jpg.rf.8be9d5d2cfb5af37d5001d268909b7c7.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3267_jpg.rf.35b527d508ccad70762085f5567e9168.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3268_jpg.rf.31e7eaf4d39808f2b17f47bd9e1dce8e.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.909f0caf2277561f56c477aba32f8e33.jpg,valid,leaning_backward,valid\leaning_backward\extract3243_jpg.rf.46fdd8153d7c045fc59fd1915c02b67c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.909f0caf2277561f56c477aba32f8e33.jpg,valid,leaning_backward,valid\leaning_backward\extract3258_jpg.rf.752539f63c8c3b6c3b3ba685da199b13.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.909f0caf2277561f56c477aba32f8e33.jpg,valid,leaning_backward,valid\leaning_backward\extract3259_jpg.rf.fc3d16f33ce0d4974319bd3423b3126b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.909f0caf2277561f56c477aba32f8e33.jpg,valid,leaning_backward,valid\leaning_backward\extract3263_jpg.rf.75aa725b71357175baf5ae42b2a15e3d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.909f0caf2277561f56c477aba32f8e33.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.ff3d31984e84d95d31a3a0042b01216c.jpg,valid,leaning_backward,valid\leaning_backward\extract3245_jpg.rf.dac649838108c63ffbea5120c062de01.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3270_jpg.rf.ff3d31984e84d95d31a3a0042b01216c.jpg,valid,leaning_backward,valid\leaning_backward\extract3247_jpg.rf.fae6b4a72a1011ca84e2089728fae397.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3271_jpg.rf.32a2682248358a79fdf4030cad9afbc4.jpg,valid,leaning_backward,valid\leaning_backward\extract3258_jpg.rf.2e8a9904aecc6d40c0abd5e68639d6ae.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3271_jpg.rf.32a2682248358a79fdf4030cad9afbc4.jpg,valid,leaning_backward,valid\leaning_backward\extract3261_jpg.rf.ad5c59b627d538d37fcf820616741a70.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3272_jpg.rf.2c0569bd220b3c6cef6a86321ef2f348.jpg,valid,leaning_backward,valid\leaning_backward\extract3269_jpg.rf.a0bd1349e66ff9146872bbcbf1654b4b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3272_jpg.rf.d9707e60d96900747127d37c3a412e71.jpg,valid,leaning_backward,valid\leaning_backward\extract3258_jpg.rf.2e8a9904aecc6d40c0abd5e68639d6ae.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3272_jpg.rf.d9707e60d96900747127d37c3a412e71.jpg,valid,leaning_backward,valid\leaning_backward\extract3261_jpg.rf.ad5c59b627d538d37fcf820616741a70.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3273_jpg.rf.2b69719904681e5742fb590b085c1bc2.jpg,valid,leaning_backward,valid\leaning_backward\extract3258_jpg.rf.2e8a9904aecc6d40c0abd5e68639d6ae.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3273_jpg.rf.2b69719904681e5742fb590b085c1bc2.jpg,valid,leaning_backward,valid\leaning_backward\extract3261_jpg.rf.ad5c59b627d538d37fcf820616741a70.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3275_jpg.rf.7ddc6114af55a05c5f78e3ea157edc60.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3277_jpg.rf.426f8a9a08970a61a634ed91b1e4e367.jpg,valid,leaning_backward,valid\leaning_backward\extract3269_jpg.rf.a0bd1349e66ff9146872bbcbf1654b4b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3277_jpg.rf.426f8a9a08970a61a634ed91b1e4e367.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.b6fa5f64b8b677beee0960ba8e13033a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3278_jpg.rf.5de3f6a041be103ef9013185abe521b6.jpg,valid,leaning_backward,valid\leaning_backward\extract3269_jpg.rf.a0bd1349e66ff9146872bbcbf1654b4b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3278_jpg.rf.5de3f6a041be103ef9013185abe521b6.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.b6fa5f64b8b677beee0960ba8e13033a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\extract3278_jpg.rf.99d20bab9a136ed567cc019d9c0d2733.jpg,valid,leaning_backward,valid\leaning_backward\extract3274_jpg.rf.12e7957a9b5c1026dabd20fca16d4941.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0073_jpg.rf.5cef916c00984ead471a584a4fd68e6c.jpg,valid,leaning_backward,valid\leaning_backward\mb0147_jpg.rf.cec1617c854bab105b0ad5c25ea6e1fb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0074_jpg.rf.51ce203e346731a3007ea110d7c5cda1.jpg,valid,leaning_backward,valid\leaning_backward\mb0147_jpg.rf.cec1617c854bab105b0ad5c25ea6e1fb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0075_jpg.rf.3419a673ddcf0437e07710a8e5ee57ba.jpg,valid,leaning_backward,valid\leaning_backward\mb0074_jpg.rf.69af14cb1d778365b4a128cacc55788a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0166_jpg.rf.a8ad81fdfa80da6070d2cec2cdb6e63f.jpg,valid,leaning_backward,valid\leaning_backward\mb0166_jpg.rf.60969c83034c5945e8d5039a8f3b92c6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0298_jpg.rf.6284133001172bd627a22f0a359e012a.jpg,valid,leaning_backward,valid\leaning_backward\mb0316_jpg.rf.2ada29b5d482a3d635143272f9f3a11f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0298_jpg.rf.6284133001172bd627a22f0a359e012a.jpg,valid,leaning_backward,valid\leaning_backward\mb0317_jpg.rf.08685f5e34c77d173b9a19f020a39a7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0403_jpg.rf.31fb57fa9587380292b4bdf1051c5be9.jpg,valid,leaning_backward,valid\leaning_backward\mb0403_jpg.rf.cbe545920adb062f32327ef811eca472.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0478_jpg.rf.595a2b92b32a266a4c48ab3a16482432.jpg,valid,leaning_backward,valid\leaning_backward\mb0479_jpg.rf.4b6004eb47207d58711a033e00d0689b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0480_jpg.rf.b6ff7b1b65b68a5b3c83d1a797ba05c6.jpg,valid,leaning_backward,valid\leaning_backward\mb0477_jpg.rf.7a652ba2d0e002a21cb4fd4b4bfcff5e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0481_jpg.rf.27e5560b0072c86e7deb620525b0c368.jpg,valid,leaning_backward,valid\leaning_backward\mb0479_jpg.rf.4b6004eb47207d58711a033e00d0689b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0507_jpg.rf.3311a17600869dff9977d6b42f776702.jpg,valid,leaning_backward,valid\leaning_backward\mb0510_jpg.rf.401528528341237d8221a34f7814aec0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0510_jpg.rf.296c6b6ae7e32ba5b5ecd6a6d99a0233.jpg,valid,leaning_backward,valid\leaning_backward\mb0508_jpg.rf.80a56270b562a381c1ed1550b7203832.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb0512_jpg.rf.9c6589da9b9400348b0c2d3f5125b591.jpg,valid,leaning_backward,valid\leaning_backward\mb0510_jpg.rf.401528528341237d8221a34f7814aec0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20213_jpg.rf.f881020c3bbc32d5fe55887a293c3383.jpg,valid,leaning_backward,valid\leaning_backward\mb20230_jpg.rf.a70b66164ec98e60e92baad5c8ffa0cb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20214_jpg.rf.a48d11646053c05c86b8a7af8b924890.jpg,valid,leaning_backward,valid\leaning_backward\mb20230_jpg.rf.a70b66164ec98e60e92baad5c8ffa0cb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20216_jpg.rf.ebf383676b42bb42474f3ee8d63b58fd.jpg,valid,leaning_backward,valid\leaning_backward\mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20218_jpg.rf.17372789fa0e00b1dd7fe7a22d341526.jpg,valid,leaning_backward,valid\leaning_backward\mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20220_jpg.rf.7384a743d6f3999d11dbf4eeebd0ad6e.jpg,valid,leaning_backward,valid\leaning_backward\mb20234_jpg.rf.bd48e621df7dd3cfa389ed07f411ad5b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20221_jpg.rf.00fd36d3da03f4b6f504e1d0afa7e1f6.jpg,valid,leaning_backward,valid\leaning_backward\mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20222_jpg.rf.518afc0c1ea5670339106741a8b8570f.jpg,valid,leaning_backward,valid\leaning_backward\mb20234_jpg.rf.bd48e621df7dd3cfa389ed07f411ad5b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20231_jpg.rf.8a7db9fde98837a8690c82f52f53a609.jpg,valid,leaning_backward,valid\leaning_backward\mb20234_jpg.rf.bd48e621df7dd3cfa389ed07f411ad5b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20232_jpg.rf.1f9ad6506db826123321dc80c58ed674.jpg,valid,leaning_backward,valid\leaning_backward\mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20232_jpg.rf.1f9ad6506db826123321dc80c58ed674.jpg,valid,leaning_forward,valid\leaning_forward\mb20263_jpg.rf.18de1ec5aa731af319d6243d45e3435e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20232_jpg.rf.ad258a53d772f7446f10511b07570221.jpg,valid,leaning_backward,valid\leaning_backward\mb20230_jpg.rf.a70b66164ec98e60e92baad5c8ffa0cb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20232_jpg.rf.ad258a53d772f7446f10511b07570221.jpg,valid,leaning_backward,valid\leaning_backward\mb20234_jpg.rf.bd48e621df7dd3cfa389ed07f411ad5b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20232_jpg.rf.ad258a53d772f7446f10511b07570221.jpg,valid,leaning_backward,valid\leaning_backward\mb20252_jpg.rf.8c7b4614067e84cc1913901d0d499e35.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20233_jpg.rf.419184001aed72ba72e245c565a3e11c.jpg,valid,leaning_backward,valid\leaning_backward\mb20230_jpg.rf.a70b66164ec98e60e92baad5c8ffa0cb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20233_jpg.rf.e1494c31f6641483f80b9d931e2481a4.jpg,valid,leaning_backward,valid\leaning_backward\mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20233_jpg.rf.e1494c31f6641483f80b9d931e2481a4.jpg,valid,leaning_forward,valid\leaning_forward\mb20263_jpg.rf.18de1ec5aa731af319d6243d45e3435e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20250_jpg.rf.03c411e6194f88538c9e21674706c62b.jpg,valid,leaning_backward,valid\leaning_backward\mb20267_jpg.rf.910c31036f5670c376e045d73a87967e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20253_jpg.rf.cfb03c420fb789136537b15c15fdd1eb.jpg,valid,leaning_backward,valid\leaning_backward\mb20267_jpg.rf.910c31036f5670c376e045d73a87967e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20265_jpg.rf.302dc2adc27bf76e129588787422b457.jpg,valid,leaning_backward,valid\leaning_backward\mb20267_jpg.rf.910c31036f5670c376e045d73a87967e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20266_jpg.rf.a08797eb076924a88cb59447a7f2534b.jpg,valid,leaning_backward,valid\leaning_backward\mb20252_jpg.rf.8c7b4614067e84cc1913901d0d499e35.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20266_jpg.rf.a08797eb076924a88cb59447a7f2534b.jpg,valid,leaning_backward,valid\leaning_backward\mb20267_jpg.rf.910c31036f5670c376e045d73a87967e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20268_jpg.rf.f0a73b4db174036a4cb35543d8f075d3.jpg,valid,leaning_forward,valid\leaning_forward\mb20273_jpg.rf.02e5ed6fd6ba250145b496ed8af6cd56.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20270_jpg.rf.2dd35af3bc1f5897d19d33dfe178c009.jpg,valid,leaning_backward,valid\leaning_backward\mb20278_jpg.rf.7cb5af2dd91ab1ab1b6030a73b055341.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20270_jpg.rf.2dd35af3bc1f5897d19d33dfe178c009.jpg,valid,leaning_forward,valid\leaning_forward\mb20277_jpg.rf.c21175d4cfef206e877e52b976b6ef89.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20271_jpg.rf.8d09072b1fe578f35c033e026f42fa0f.jpg,valid,leaning_backward,valid\leaning_backward\mb20278_jpg.rf.7cb5af2dd91ab1ab1b6030a73b055341.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20271_jpg.rf.8d09072b1fe578f35c033e026f42fa0f.jpg,valid,leaning_backward,valid\leaning_backward\mb20278_jpg.rf.d6152ed85595a53d1519198a8eb98883.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20271_jpg.rf.8d09072b1fe578f35c033e026f42fa0f.jpg,valid,leaning_forward,valid\leaning_forward\mb20277_jpg.rf.c21175d4cfef206e877e52b976b6ef89.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.4ab3b54749b04c22e1e13258c1e72526.jpg,valid,leaning_backward,valid\leaning_backward\mb20269_jpg.rf.cca53ab23c0027f85a6c283a08f648fc.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.4ab3b54749b04c22e1e13258c1e72526.jpg,valid,leaning_backward,valid\leaning_backward\mb20270_jpg.rf.f66acd396158c10264e61d0a24e1d14b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.4ab3b54749b04c22e1e13258c1e72526.jpg,valid,leaning_backward,valid\leaning_backward\mb20280_jpg.rf.e53a471ffa9acf1c7737d648a4e4e232.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.4ab3b54749b04c22e1e13258c1e72526.jpg,valid,leaning_backward,valid\leaning_backward\mb20288_jpg.rf.81af7c0540e05fb73133eda7f8a2c6c2.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.a89686bccb860d6e34218af9e6839f2d.jpg,valid,leaning_backward,valid\leaning_backward\mb20278_jpg.rf.7cb5af2dd91ab1ab1b6030a73b055341.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.a89686bccb860d6e34218af9e6839f2d.jpg,valid,leaning_forward,valid\leaning_forward\mb20274_jpg.rf.56f1b74992a55b01268550e6cdfb4bdd.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.a89686bccb860d6e34218af9e6839f2d.jpg,valid,leaning_forward,valid\leaning_forward\mb20275_jpg.rf.0635b836d6afb481883db5d8d8b7dfb6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20276_jpg.rf.a89686bccb860d6e34218af9e6839f2d.jpg,valid,leaning_forward,valid\leaning_forward\mb20277_jpg.rf.c21175d4cfef206e877e52b976b6ef89.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,leaning_backward,train\leaning_backward\mb20279_jpg.rf.4a4711fdb021c6b6aca1b7b986b3c3d3.jpg,valid,leaning_backward,valid\leaning_backward\mb20269_jpg.rf.cca53ab23c0027f85a6c283a08f648fc.jpg,Near duplicate muncul pada split berbeda
