split,image_id,filename,relative_path,width,height,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,has_annotation,annotation_count,error
train,304,good_posture_20241012_174311_png.rf.5e4e2e6420b9e00113316e95dbc4fff1.jpg,train/good_posture_20241012_174311_png.rf.5e4e2e6420b9e00113316e95dbc4fff1.jpg,640,640,40200,38fc94a2792b6558c35dc659177725d22d6da356908228a7be9b1620e8e36619,3038b8d888cec603,135.0499,672.9296,False,True,1,
train,305,good_posture_20241021_141624_png.rf.5cb6ce0a45f72bf778b064662ec74007.jpg,train/good_posture_20241021_141624_png.rf.5cb6ce0a45f72bf778b064662ec74007.jpg,640,640,32538,bf67bccc56443652650a183104cb260f7feb39379ad3671cb84d3c32d33945ae,e3979f9eb39dcf9f,131.4961,525.1124,False,True,1,
train,306,image_20241007_214451_jpg.rf.64209af8177995b45e898b7c76f09ba9.jpg,train/image_20241007_214451_jpg.rf.64209af8177995b45e898b7c76f09ba9.jpg,640,640,35732,e3014354ae1179c4a9f252bae63d15587509450ae999e64ff6930f03528c0589,b4b43031312c83c5,83.9846,515.8612,False,True,1,
train,307,bad_posture_20241021_143245_png.rf.6435d4f113fb77b9e049c95ca74e0486.jpg,train/bad_posture_20241021_143245_png.rf.6435d4f113fb77b9e049c95ca74e0486.jpg,640,640,31438,b32af7610b07be7eaae61ba2a729f0caae6859e8b64e544be5892e24e388d51f,82dbe7868491999f,136.4482,414.08,False,True,1,
train,308,bad_posture_20241013_220329_png.rf.5f40e71c2621db7d27e479d0d0aa1d31.jpg,train/bad_posture_20241013_220329_png.rf.5f40e71c2621db7d27e479d0d0aa1d31.jpg,640,640,44260,9cdd4524380426228585482e066d0158be5167d8a086de62c0506e8f6df69195,caccc4c4420a3607,92.0444,775.6342,False,True,1,
train,309,bad_posture_20241013_220037_png.rf.64d618dae3a200e4532e264c4840e7a2.jpg,train/bad_posture_20241013_220037_png.rf.64d618dae3a200e4532e264c4840e7a2.jpg,640,640,39948,920911a3f1ea70bc10a3aa3fca3fe82dac643fb44d1d94c6ca519fa433f1d413,caccccccc2946e0f,88.3475,576.8332,False,True,1,
train,310,good_posture_20241012_174321_png.rf.5f4746ac40af223d1a9ef233f4130e10.jpg,train/good_posture_20241012_174321_png.rf.5f4746ac40af223d1a9ef233f4130e10.jpg,640,640,40082,88c1426212b0048a91e49594a4def2f2911fa24a309b65ad17f0c01ea882e301,303830d888cec603,135.5585,672.5062,False,True,1,
train,311,image_20241008_210538_jpg.rf.61c23e5cc2177c674d00cdb1ae173569.jpg,train/image_20241008_210538_jpg.rf.61c23e5cc2177c674d00cdb1ae173569.jpg,640,640,89121,8d533037b25fe1b72ab587d3b1b1de994299e90fcdd17d0f7e9aff0eb62b922e,a4b43031616686c4,85.4582,2355.3027,False,True,1,
train,312,good_posture_20241013_225742_png.rf.6430fcfab1acf9edf6291ff79575fc6d.jpg,train/good_posture_20241013_225742_png.rf.6430fcfab1acf9edf6291ff79575fc6d.jpg,640,640,50057,3c3e5d16a34d7eea2853546c32bba5416f0ab632d8532d45181aadd502666fe3,9898c0c8c081a626,55.9657,895.2905,False,True,1,
train,313,image_20241009_224659_jpg.rf.5a48d40426c04c843c9628b70fc55f1a.jpg,train/image_20241009_224659_jpg.rf.5a48d40426c04c843c9628b70fc55f1a.jpg,640,640,76077,0c62cfbba4335c8f6385ae3e90e2b7a1fadd91b985780e12808dca6d7c91bd34,9a9890c9e2464073,94.0297,1901.481,False,True,1,
train,314,bad_posture_20241012_172310_png.rf.65d35caf1021a314b6188990a8f926d9.jpg,train/bad_posture_20241012_172310_png.rf.65d35caf1021a314b6188990a8f926d9.jpg,640,640,65920,54f7cceab47c89375fafd9a177636ea160d52bf33fc1dbc15b590df34d1bbaee,30b6a6b4e4ee9623,125.1528,1771.0509,False,True,1,
train,315,bad_posture_20241013_221218_png.rf.5401eaed6ea732be35b6ec74913afd54.jpg,train/bad_posture_20241013_221218_png.rf.5401eaed6ea732be35b6ec74913afd54.jpg,640,640,38664,65069b995d19fc8e2b5bb62a4839d9ffe47d68ee529b3d03104d3f9b2e9fe576,caccc8c4460a2607,93.2077,546.3596,False,True,1,
train,316,bad_posture_20241021_141755_png.rf.65a2e58d31958a39d23d16c8ceab9ae6.jpg,train/bad_posture_20241021_141755_png.rf.65a2e58d31958a39d23d16c8ceab9ae6.jpg,640,640,38510,1b805d00892095620dd391c5a5bf7ef006309c094c8ef6fdb14a9b683322bb7c,82dba78683b1cd8f,131.1245,883.8842,False,True,1,
train,317,bad_posture_20241013_221128_png.rf.64b10ef13174ecba5f0f719dad089d86.jpg,train/bad_posture_20241013_221128_png.rf.64b10ef13174ecba5f0f719dad089d86.jpg,640,640,57941,1c3698f319e4ac8c7e6aac67db3696a4ebc5510bd9376a3717fd8df9278a46f1,daccdcd0500a3607,92.6602,1361.0046,False,True,1,
train,318,good_posture_20241021_180607_png.rf.6739ab1edb782b8dfe90e7251b927491.jpg,train/good_posture_20241021_180607_png.rf.6739ab1edb782b8dfe90e7251b927491.jpg,640,640,34577,841341bc1a59779acaa3f2e2b63bc0f38bfa370e159a6b943934c3e184c2647e,f3cf4d8f9ecfc69f,132.6086,433.1043,False,True,1,
train,319,bad_posture_20241021_141436_png.rf.65e7c4c15eb2c23a561ccdd39fbfcb93.jpg,train/bad_posture_20241021_141436_png.rf.65e7c4c15eb2c23a561ccdd39fbfcb93.jpg,640,640,31359,2face4ecc6b1cd53aa85552774b7eae56376d42cce5bc5d9d03195d3ab809a45,83a7cf4e9391cd8f,129.7231,488.048,False,True,1,
train,320,good_posture_20241021_142755_png.rf.64e169efe292b0d92226c1b95eee3d45.jpg,train/good_posture_20241021_142755_png.rf.64e169efe292b0d92226c1b95eee3d45.jpg,640,640,61199,961ce5dd4bcf7ea942a0a2a69ebb10c32916735e0825d828ed0d886d7f488258,a2db9f9eb389999f,136.2857,1693.614,False,True,1,
train,321,good_posture_20241021_142755_png.rf.66cd3b00eb8c2d26c3a0dc04927b4bc9.jpg,train/good_posture_20241021_142755_png.rf.66cd3b00eb8c2d26c3a0dc04927b4bc9.jpg,640,640,31478,788be3c5d28da8686a558a7701b61436abca441274c852b0778b79336dc30e82,a2df9f9eb389999f,136.3256,434.1649,False,True,1,
train,322,bad_posture_20241021_142601_png.rf.6589eeec635e63a58b1c6dbcf4e740e1.jpg,train/bad_posture_20241021_142601_png.rf.6589eeec635e63a58b1c6dbcf4e740e1.jpg,640,640,84496,17f682215049ecae262b5c934c618fc496be26d18182d4d23cd288b797c3f316,83cfcf8e9a938d9f,135.7889,2625.4441,False,True,1,
train,323,good_posture_20241013_225741_png.rf.6941bcbb04993866436d3312ea1aa44f.jpg,train/good_posture_20241013_225741_png.rf.6941bcbb04993866436d3312ea1aa44f.jpg,640,640,30999,f8f77106b08fb3ffceb583bf129dc6938b328f30ae489ef7ebc4dabebe4bcad0,9898c0c8c081a626,55.6435,303.5001,False,True,1,
train,324,bad_posture_20241021_143817_png.rf.6764145f0dab336544ad024f14901db1.jpg,train/bad_posture_20241021_143817_png.rf.6764145f0dab336544ad024f14901db1.jpg,640,640,82710,ef7215e6d6552e0f8a2f1521197cc02809dc0afa47bcc270ed9747a575555d1b,82dba78694918d9f,137.8537,2576.6248,False,True,1,
train,325,bad_posture_20241021_143239_png.rf.68ff3dabef8ffa88deaec22dee2cf2d5.jpg,train/bad_posture_20241021_143239_png.rf.68ff3dabef8ffa88deaec22dee2cf2d5.jpg,640,640,86582,01d18e45b707e35f76f22c25c745a21fcb23669c5da9adcc527c13301d185bab,83dbe7868491999f,135.9621,2686.4868,False,True,1,
train,326,image_20241008_203730_jpg.rf.6b6062891c1d98f37417e6c159a73b81.jpg,train/image_20241008_203730_jpg.rf.6b6062891c1d98f37417e6c159a73b81.jpg,640,640,36888,cc6c79bed6595fc8c33c046098c3ff1b4c5f99461593dc273d396284b354aa02,a4343031d9660784,79.9312,549.7555,False,True,1,
train,327,bad_posture_20241021_142123_png.rf.70ce01198ac54f6f1294bc55f7054c38.jpg,train/bad_posture_20241021_142123_png.rf.70ce01198ac54f6f1294bc55f7054c38.jpg,640,640,36613,e4a25e84aebc96caeab298a8882b2d6dbe293baf00f204c45f6c8421cd6bf38a,83dba7868391dd1f,133.0112,672.4389,False,True,1,
train,328,bad_posture_20241012_172310_png.rf.7062f60fe56b920ecc719d3f3b83862a.jpg,train/bad_posture_20241012_172310_png.rf.7062f60fe56b920ecc719d3f3b83862a.jpg,640,640,38940,8dbdb1460dda969f3893a40a8963f3bc09d1c1ba9ce614f8f4fb6667792d76c0,30b6a6b4e4eeb623,125.1651,657.3394,False,True,1,
train,329,good_posture_20241021_142318_png.rf.6a1f27ab2a247590de810e827ee6b731.jpg,train/good_posture_20241021_142318_png.rf.6a1f27ab2a247590de810e827ee6b731.jpg,640,640,87897,f830b949729f41687fa41ff782c23d742d6e8cee4c7c6096b4fb1c77e26cf47e,e39f9b9e91898d9e,136.018,2936.0269,False,True,1,
train,330,bad_posture_20241021_144638_png.rf.6ed2a45f820cb156bc418731a9f11d0d.jpg,train/bad_posture_20241021_144638_png.rf.6ed2a45f820cb156bc418731a9f11d0d.jpg,640,640,70963,65ce81725e5f470460cb36583e1c89b4c54df9b15c77291a5c5c78d0ee954610,83cfe7c69d898d9f,134.4078,2095.4795,False,True,1,
train,331,bad_posture_20241021_143008_png.rf.6cd9b1e6f3b75c8246be9c8880822b6b.jpg,train/bad_posture_20241021_143008_png.rf.6cd9b1e6f3b75c8246be9c8880822b6b.jpg,640,640,81019,da2017fd8d9b9bae5016a2b42d78362bf3c329bcd3c9662453aa98744f4509b6,8393cf8e92a9999f,136.7069,2497.8484,False,True,1,
train,332,good_posture_20241012_172057_png.rf.71b7627c08bdb8d2fe852d499e0c9cff.jpg,train/good_posture_20241012_172057_png.rf.71b7627c08bdb8d2fe852d499e0c9cff.jpg,640,640,84150,bed863f25cdcae27e4c596697ce89c0ea70cc72e34b3ebdb4d517279911e7ade,30b8ccbad2deb623,127.2313,2515.5073,False,True,1,
train,333,good_posture_20241013_222638_png.rf.696d0c1fed86072e02257c39016c2528.jpg,train/good_posture_20241013_222638_png.rf.696d0c1fed86072e02257c39016c2528.jpg,640,640,30021,f44eac16aac23555b6417c307a0d6fdcdc975598c9440f98a7998b03d940a20d,d8cccccc64013617,49.5189,256.037,False,True,1,
train,334,good_posture_20241021_141542_png.rf.674e053d01aacf3117aed4bfa338fe05.jpg,train/good_posture_20241021_141542_png.rf.674e053d01aacf3117aed4bfa338fe05.jpg,640,640,32213,540c9c74224561011b262f4af82cf32f2fe57352376884a52784ca4403c6616b,e39b9b9eb395cf9f,131.221,496.9237,False,True,1,
train,335,bad_posture_20241021_142914_png.rf.6f9b9047c25e931496da93ffa18e5752.jpg,train/bad_posture_20241021_142914_png.rf.6f9b9047c25e931496da93ffa18e5752.jpg,640,640,31581,a7ddcd9953c4d04f60473c421ca97850e71bd704712e9c0f3389bd1030eec22d,83d3e78e8793999f,136.3956,422.1583,False,True,1,
train,336,image_20241008_202917_jpg.rf.6ef80c65011a334d84e3469a03e88036.jpg,train/image_20241008_202917_jpg.rf.6ef80c65011a334d84e3469a03e88036.jpg,640,640,36227,17d6bb26629c25a4e56dd687243557e7d9777f293be57eada1fd3f7d71bd7a86,a4343061e14607c4,81.9539,541.2549,False,True,1,
train,337,bad_posture_20241013_222740_png.rf.6ee53ef53b06a6c43df4ace82be23d7a.jpg,train/bad_posture_20241013_222740_png.rf.6ee53ef53b06a6c43df4ace82be23d7a.jpg,640,640,40371,ac2f2762aa71d90bb27c837f1b00883f812a650aa8800e5014d74a2af45897b6,cccce8e0624c3627,59.2089,534.1272,False,True,1,
train,338,image_20241009_143702_jpg.rf.71a50439f29c4ffcc7e0511d8a2c0de9.jpg,train/image_20241009_143702_jpg.rf.71a50439f29c4ffcc7e0511d8a2c0de9.jpg,640,640,42574,11404a3b4da8121236f1ff6d0d32e05575814459151e4ce7b8b89afc7921a0d5,a4cd8db1524f2514,112.7327,873.1661,False,True,1,
train,339,bad_posture_20241021_144407_png.rf.6b070a07b32d4d8424a75b3eca4176c0.jpg,train/bad_posture_20241021_144407_png.rf.6b070a07b32d4d8424a75b3eca4176c0.jpg,640,640,55640,de9e77749f34f78ae972d9329482d17b0b7f00dbd703cda2585d49b4e86d1887,83e7cf8e9a898d9f,132.6607,1434.996,False,True,1,
train,340,good_posture_20241013_225743_png.rf.6c388dc051c17698b210c6cfc763413e.jpg,train/good_posture_20241013_225743_png.rf.6c388dc051c17698b210c6cfc763413e.jpg,640,640,69742,e5dafc6269788f9f577ed5d45166718c90e28fce54327bfc10c9ad505e8ebc8e,9898c0c8c0812626,55.837,1528.5112,False,True,1,
train,341,bad_posture_20241021_143139_png.rf.6d21c903edefbb5159ae78a9f01b3269.jpg,train/bad_posture_20241021_143139_png.rf.6d21c903edefbb5159ae78a9f01b3269.jpg,640,640,74498,7b7c093280a9c14c7d69b3c76efc079aa44f0e3a4b2ae5dd10baed3a16e7c64b,82e79b9e328b999f,134.6936,2237.9343,False,True,1,
train,342,bad_posture_20241021_145211_png.rf.6c0a085f979a3d09d8dc8bcd28a4ee9d.jpg,train/bad_posture_20241021_145211_png.rf.6c0a085f979a3d09d8dc8bcd28a4ee9d.jpg,640,640,82180,51735c336743a9298a892aab672b910172c2efac91db8e9f7a86f0d04e41d909,83c7d3c38b898d3f,132.6323,2491.5293,False,True,1,
train,343,good_posture_20241013_222750_png.rf.6bf1375bbcf78b64e80849c2db4d63c9.jpg,train/good_posture_20241013_222750_png.rf.6bf1375bbcf78b64e80849c2db4d63c9.jpg,640,640,76674,096b1a8c479523909deb48c7c59e8d29d644aef3afc2855df330975dcffc6a3a,98d8e0e0626c3627,59.9866,1642.604,False,True,1,
train,344,good_posture_20241021_141713_png.rf.6c89ea9fbde0debbc90169020fd15f02.jpg,train/good_posture_20241021_141713_png.rf.6c89ea9fbde0debbc90169020fd15f02.jpg,640,640,86980,ecdadf3143c987802a75aa48d24b086a907e945a681106db730e5e534153fde5,93cfcf1eb39cce9f,130.5792,2676.3594,False,True,1,
train,345,good_posture_20241021_142153_png.rf.6b8b9daa24766b0fd7dfe081ba5c504c.jpg,train/good_posture_20241021_142153_png.rf.6b8b9daa24766b0fd7dfe081ba5c504c.jpg,640,640,56021,af245883d8ac768c96ebfb4e56aa764bd1f290543adbffa0c3bd9a0e73b13c55,a3cfcfce93818d9f,137.7164,1516.4509,False,True,1,
train,346,good_posture_20241012_174331_png.rf.69218c897265290334bcd3e8e236c690.jpg,train/good_posture_20241012_174331_png.rf.69218c897265290334bcd3e8e236c690.jpg,640,640,78203,6aa6e51758922118746208884d2f000819b259090afad1f8e0e6f5b50cf00eb9,3038b0d888cec603,135.809,2324.2117,False,True,1,
train,347,bad_posture_20241012_172726_png.rf.6f7eed2cd768313d4443c71399348e49.jpg,train/bad_posture_20241012_172726_png.rf.6f7eed2cd768313d4443c71399348e49.jpg,640,640,38642,65ed9899aab18ec33ed404aedb92fe5a6525bea91923a2db9c6dd1b758051834,30b8985850eeb623,132.6493,658.8505,False,True,1,
train,348,bad_posture_20241021_144143_png.rf.71e440995484c622c1fd840aec7bb841.jpg,train/bad_posture_20241021_144143_png.rf.71e440995484c622c1fd840aec7bb841.jpg,640,640,32152,a12cc0ca955b5861d0733983673f898437453b5fff1055bbce340a9bef1f7b5e,b3cfcf8a9b8b8d9f,131.1838,456.2233,False,True,1,
train,349,bad_posture_20241021_142111_png.rf.71eb50bb399a72995b18a75eea2b6792.jpg,train/bad_posture_20241021_142111_png.rf.71eb50bb399a72995b18a75eea2b6792.jpg,640,640,30583,a8189903b50a6ef2c8f24f6c3556f9cd32f4a4443b4e0e72c0bd6e1393b0bb53,83a7cf8eb391cd0f,131.3826,434.3697,False,True,1,
train,350,bad_posture_20241013_220329_png.rf.7391747e35777b9cccc99d03692c3c7b.jpg,train/bad_posture_20241013_220329_png.rf.7391747e35777b9cccc99d03692c3c7b.jpg,640,640,56208,a21f5c94434fd31292e20751d2333d4e27a5db5d8388e0fe51960d578938e054,caccc4c4420a3607,92.1651,1235.9385,False,True,1,
train,351,bad_posture_20241021_145122_png.rf.760013fe9c2eeb4d5f703d6590cc7671.jpg,train/bad_posture_20241021_145122_png.rf.760013fe9c2eeb4d5f703d6590cc7671.jpg,640,640,72134,77b9ab2318b13cb3b9a68c6b2a664ac6d6acd50c06d7a846f9d6a9f942d36682,83ced3c3cc898d3f,134.212,2137.5334,False,True,1,
train,352,bad_posture_20241021_145134_png.rf.78072d79cfba79b3449ee462a531f36c.jpg,train/bad_posture_20241021_145134_png.rf.78072d79cfba79b3449ee462a531f36c.jpg,640,640,66921,1f34da547454c38ee9f08bb5ff880884303a5bf04af6d0020b74bc17b650be84,838ed3c3c9898d3f,131.6539,1909.3942,False,True,1,
train,353,good_posture_20241021_141317_png.rf.77704611f833f0d7dbf7605448d54924.jpg,train/good_posture_20241021_141317_png.rf.77704611f833f0d7dbf7605448d54924.jpg,640,640,61119,292165cfe41aeea2ba77f3a8f30a82a226224e3d4d5bb1c8dae3b98287927a91,b3cfcf9e939ccd9f,126.5777,1814.7507,False,True,1,
train,354,good_posture_20241013_225734_png.rf.78b82102bae51ef864317a1cc846fb0d.jpg,train/good_posture_20241013_225734_png.rf.78b82102bae51ef864317a1cc846fb0d.jpg,640,640,31278,2fd731f48f879631abcf2908884645813a98a2826d21ce63565ea4c30cecebfc,b0b0d058c0854e46,55.2772,314.1614,False,True,1,
train,355,bad_posture_20241021_144036_png.rf.71c800aaccc03f2287eff9ed7d86c867.jpg,train/bad_posture_20241021_144036_png.rf.71c800aaccc03f2287eff9ed7d86c867.jpg,640,640,31418,03a88eb25e901a7de6b9ada310d900555dd662084b3737a95dd759ddd3115520,83dbe78698938d9e,131.0765,438.3758,False,True,1,
train,356,bad_posture_20241021_143924_png.rf.7407a4ef46d060a76172d18a47aef81c.jpg,train/bad_posture_20241021_143924_png.rf.7407a4ef46d060a76172d18a47aef81c.jpg,640,640,78545,65896e3553c16ad04078ee2f8c0b2d8c28fe4f1053751f855dfa35764bfb4c74,83d3cfcc98938d9f,131.1649,2341.1951,False,True,1,
train,357,bad_posture_20241013_221128_png.rf.759122f47838c06d9e88472ffd56d0da.jpg,train/bad_posture_20241013_221128_png.rf.759122f47838c06d9e88472ffd56d0da.jpg,640,640,37760,05809b8ac1d1e3fda89ed2c3aca64495ae7cd91039a22f0a66c945ddd535b7b5,daccdcd0500a3607,92.6156,504.6938,False,True,1,
train,358,bad_posture_20241013_222600_png.rf.763b02ea322cdbe107e1a4f76e08a272.jpg,train/bad_posture_20241013_222600_png.rf.763b02ea322cdbe107e1a4f76e08a272.jpg,640,640,61719,c6a641865f0d18a760f95574f8502af4a74288be44ad75a7ed631e1ff4eb1855,c8cccccc240a3617,49.4083,1215.9126,False,True,1,
train,359,good_posture_20241021_141317_png.rf.74badd80ae03fafb0c84215a63bf501f.jpg,train/good_posture_20241021_141317_png.rf.74badd80ae03fafb0c84215a63bf501f.jpg,640,640,31125,718103d432ba273cc6bd79dc882093effc1ee903239a8aab97c415817a286c07,b3cfcf9e939ccc9f,127.3383,500.9088,False,True,1,
train,360,good_posture_20241021_141649_png.rf.78d8401f4668f337aefdded3207aa1a2.jpg,train/good_posture_20241021_141649_png.rf.78d8401f4668f337aefdded3207aa1a2.jpg,640,640,31654,5a1e41cbbfeed2fce518b145e38461156973d1c659a9df81605671651a4c61fc,e39f9b9eb39cce9f,131.5735,469.9674,False,True,1,
train,361,bad_posture_20241021_141755_png.rf.77281eb66e0a303481e338fcbb50b18d.jpg,train/bad_posture_20241021_141755_png.rf.77281eb66e0a303481e338fcbb50b18d.jpg,640,640,83175,abfd0d07bc3489ba2c802b1712c94305e08f790a5ad27e8466797bc7e696b5c4,82dba78683b1cd8f,131.0942,2735.0469,False,True,1,
train,362,bad_posture_20241021_142418_png.rf.77bdb020915a6f13a95e0d60558be3bf.jpg,train/bad_posture_20241021_142418_png.rf.77bdb020915a6f13a95e0d60558be3bf.jpg,640,640,77817,40011a398f03dfeada73e4fb68313558dde1c58c628f9c32354757f49757e5a9,83cfd3c696998f9f,136.6843,2373.3513,False,True,1,
train,363,bad_posture_20241021_180437_png.rf.733d0fa44df28d50eab6bf25d4bb8627.jpg,train/bad_posture_20241021_180437_png.rf.733d0fa44df28d50eab6bf25d4bb8627.jpg,640,640,48601,b8de098050889bf7b04079cd41c4e8b3355fd0d5ca333f6c25059e21cb9c5f12,c3cdd383cecdc69f,131.9617,1042.3187,False,True,1,
train,364,good_posture_20241021_142223_png.rf.793ed03aa3d467da6073664b3895b884.jpg,train/good_posture_20241021_142223_png.rf.793ed03aa3d467da6073664b3895b884.jpg,640,640,32052,df91fe5e5be83f9c36b10d5228716f4e37bc613879bf506806588f97cb3b81c6,e29f9b9e92838d9f,136.5181,504.7357,False,True,1,
train,365,bad_posture_20241021_143747_png.rf.780456714bcdce33dffa26ed74c81696.jpg,train/bad_posture_20241021_143747_png.rf.780456714bcdce33dffa26ed74c81696.jpg,640,640,33384,8ffff4e8d693d4765ccf37fc5ee35dbeb8306a6efed92712eed6d5c129a7f871,83b3cf8cb8938d9e,133.5974,547.8367,False,True,1,
train,366,image_20241007_230643_jpg.rf.75048b5d0ac48caaf18479242b6ba6cb.jpg,train/image_20241007_230643_jpg.rf.75048b5d0ac48caaf18479242b6ba6cb.jpg,640,640,83878,b2d2ca57f97cd1cdad70d55d864f48e82ce38a7e57b99c09cb3ee55af5ab5292,b08c9cb939060165,85.9691,2182.6108,False,True,1,
train,367,image_20241008_202917_jpg.rf.789046235e1e117ee7023035c3d2b0ad.jpg,train/image_20241008_202917_jpg.rf.789046235e1e117ee7023035c3d2b0ad.jpg,640,640,48278,ce843598ff5071db90bf0188643cfd212d2a56f246925396319ebffd2638794c,a4343061e14607c4,82.1285,958.1039,False,True,1,
train,368,image_20241007_230643_jpg.rf.7c12ab5f5b0666f535cfa8439b32ce10.jpg,train/image_20241007_230643_jpg.rf.7c12ab5f5b0666f535cfa8439b32ce10.jpg,640,640,36348,922c4a5942cd539564f755cad977324aa2b1993f1cc698cb0e7b4a89a0cf298e,b08c9cb939060165,85.2375,598.0433,False,True,1,
train,369,good_posture_20241013_222732_png.rf.7b06fe602f93f4e02b9a1afa3a2bae98.jpg,train/good_posture_20241013_222732_png.rf.7b06fe602f93f4e02b9a1afa3a2bae98.jpg,640,640,69949,99d4bfe9b00c0d07e0007297a021ba2c63fe61ad08b733cdbfa0551b51647500,98d8e0e0626c3627,59.3258,1476.7584,False,True,1,
train,370,bad_posture_20241021_142536_png.rf.77bc1f619145f0f2651c4ba4cb72ed83.jpg,train/bad_posture_20241021_142536_png.rf.77bc1f619145f0f2651c4ba4cb72ed83.jpg,640,640,29640,1c91de61ff121dafff229603b433096d63a3f6ee3724741870dbd5499a3c21d2,83c7d3c382898f9f,136.8809,420.6183,False,True,1,
train,371,image_20241007_191654_jpg.rf.75329e0160a1967e9f641fd993435eff.jpg,train/image_20241007_191654_jpg.rf.75329e0160a1967e9f641fd993435eff.jpg,640,640,39666,a641aec82ded69955a2f627d6450bc549e53b7926b0b2527ad85288052b088c6,a47130a191c4c2c5,101.4074,617.3386,False,True,1,
train,372,good_posture_20241012_172239_png.rf.7c176ae9790f83cc55532fe9cec2eba9.jpg,train/good_posture_20241012_172239_png.rf.7c176ae9790f83cc55532fe9cec2eba9.jpg,640,640,65006,1579571a7a0bf7254e8a88bcec54938a79745979627d3ef16e0dd939c55375bf,30b88cbad2deb623,128.6495,1748.3013,False,True,1,
train,373,bad_posture_20241013_215714_png.rf.743c06dcd0ee0068aa36835d30f8a981.jpg,train/bad_posture_20241013_215714_png.rf.743c06dcd0ee0068aa36835d30f8a981.jpg,640,640,47376,f9cdb02657938e1ed1f886753f11a6bdb43296faddea11160dc1fd7bad630f16,b2b2b494c492660f,93.9776,917.7578,False,True,1,
train,374,bad_posture_20241021_144000_png.rf.7607af798e516b125b6c30696e008b3d.jpg,train/bad_posture_20241021_144000_png.rf.7607af798e516b125b6c30696e008b3d.jpg,640,640,31232,3f5fd117df490aea34591900f83abcff50085c3d83e9a7d364cc211f82365d9f,8393cfce98938d9f,130.1137,432.9478,False,True,1,
train,375,image_20241007_192602_jpg.rf.7c86836745671731c35e28b26cec54ab.jpg,train/image_20241007_192602_jpg.rf.7c86836745671731c35e28b26cec54ab.jpg,640,640,66774,020576fa9314d19df69596add7f8633555f2efdaa89ad4d320d480401de3e8b8,a49998b1a188868d,103.5846,1664.9631,False,True,1,
train,376,bad_posture_20241021_142034_png.rf.7c3f7dce02b6e9844fb06e787615aa42.jpg,train/bad_posture_20241021_142034_png.rf.7c3f7dce02b6e9844fb06e787615aa42.jpg,640,640,91964,9e5b4c60051953076203bc84dc7bd758b1a224ae154f0ea2c9b08099a9b426a9,92cfcf9eb399cf9f,130.4791,2906.106,False,True,1,
train,377,good_posture_20241021_141958_png.rf.7d683a5556ed27e1e91cdecb2bfe0a34.jpg,train/good_posture_20241021_141958_png.rf.7d683a5556ed27e1e91cdecb2bfe0a34.jpg,640,640,51847,80d6d62961886c387eb9870fc8d6741786d2518e64fabc0ec80c34cac489ce72,629f9f9e939dcf1f,130.3112,1312.4591,False,True,1,
train,378,good_posture_20241012_174401_png.rf.7d395a14338e8b9b211b52055ba66434.jpg,train/good_posture_20241012_174401_png.rf.7d395a14338e8b9b211b52055ba66434.jpg,640,640,72081,e4fdef1e06b9120e956072ea25e5aadf06c6f5fcf13e9e7dcebece085e4dda41,b898985888cec603,134.4879,2040.1687,False,True,1,
train,379,good_posture_20241013_222738_png.rf.802542d1e3ce772121b5f1a8143e063c.jpg,train/good_posture_20241013_222738_png.rf.802542d1e3ce772121b5f1a8143e063c.jpg,640,640,75948,a9c56c0a07046ae9f56463f5157f4b857bfc0f0e24d440419bbd45f610d78454,ccdce8e0624c3627,59.8669,1633.9703,False,True,1,
train,380,bad_posture_20241021_143504_png.rf.7dd987a7a58246fcf4b641c634f34873.jpg,train/bad_posture_20241021_143504_png.rf.7dd987a7a58246fcf4b641c634f34873.jpg,640,640,57088,8e27db00090589f04d60d9ffb4b19e4a61e0f425a06e861d91bc0b9bbae6a186,82b3cf8ebab1999e,134.9409,1477.0342,False,True,1,
train,381,image_20241010_173545_jpg.rf.84cabeeeae008f6fd995e00701a0ef6b.jpg,train/image_20241010_173545_jpg.rf.84cabeeeae008f6fd995e00701a0ef6b.jpg,640,640,82274,9ccd09556281ad94ce866c64eadc7bb4402f35c76bd308358dcef2a59c6bc8d9,9084c4e07323001b,101.5139,2183.0337,False,True,1,
train,382,good_posture_20241021_141341_png.rf.8325f57b29ea50c2c3e67a858acf3515.jpg,train/good_posture_20241021_141341_png.rf.8325f57b29ea50c2c3e67a858acf3515.jpg,640,640,32105,d6034bb5a59cc0b53822c3dd466efd384640bbd614fdc4dc6daaf14abf26b85f,e39b9b9eb39ccf9f,128.3689,508.7945,False,True,1,
train,383,bad_posture_20241013_222600_png.rf.7e73545ae43cce7684fc53739713ba62.jpg,train/bad_posture_20241013_222600_png.rf.7e73545ae43cce7684fc53739713ba62.jpg,640,640,90385,8574fa6932a32c15808134bef77c36a1d80d425b81abbd6060a9894354dcf409,c8cccccc24123617,50.3061,1990.5223,False,True,1,
train,384,bad_posture_20241021_142713_png.rf.87157b3020aee9f4282845be342a2fc5.jpg,train/bad_posture_20241021_142713_png.rf.87157b3020aee9f4282845be342a2fc5.jpg,640,640,77349,ed687dff94a43097eb45b59241d8e5d6999751fedbc5fc6e1ef5311750e29469,82c7cfce99898f9e,132.4919,2303.6665,False,True,1,
