type,distance,split_a,path_a,split_b,path_b,note
near_duplicate,3,train,train/good_posture_20241021_141624_png.rf.5cb6ce0a45f72bf778b064662ec74007.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241012_172310_png.rf.65d35caf1021a314b6188990a8f926d9.jpg,valid,valid/bad_posture_20241012_172300_png.rf.387e7a4e13bcab82718a4c6ed9acdaa8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_142318_png.rf.6a1f27ab2a247590de810e827ee6b731.jpg,valid,valid/good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143008_png.rf.6cd9b1e6f3b75c8246be9c8880822b6b.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222638_png.rf.696d0c1fed86072e02257c39016c2528.jpg,valid,valid/bad_posture_20241013_221510_png.rf.94892aac33e34758cf7e8b9312a66b98.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141649_png.rf.78d8401f4668f337aefdded3207aa1a2.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142418_png.rf.77bdb020915a6f13a95e0d60558be3bf.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142536_png.rf.77bc1f619145f0f2651c4ba4cb72ed83.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144000_png.rf.7607af798e516b125b6c30696e008b3d.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222738_png.rf.802542d1e3ce772121b5f1a8143e063c.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143705_png.rf.7f47dd181b955ea5e84725676554a67b.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143133_png.rf.7f5408add9ab7433fd1fac7213b0347b.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143735_png.rf.928b5ee96f406558dc8346336dd341c3.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_225721_png.rf.909f3d00f43f47ec1f2cd75a2fcc0c2e.jpg,valid,valid/good_posture_20241013_225739_png.rf.e4c5481075e5e649548b013cf633be49.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143705_png.rf.9ac72a6d98a120402f3eeac7c75acb33.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241013_222747_png.rf.99f0e8ad63d232855edb266940a98f61.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141649_png.rf.9b8ef55b31b631f8f70e6df62df84bae.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142022_png.rf.a4bc63b1587abeffae3cbba632a599f9.jpg,valid,valid/bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144048_png.rf.ae24d4c911f2acdb01b2cc3387d5000f.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144426_png.rf.b44c62a97c2086643ed84de5ea76bb25.jpg,valid,valid/bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241013_222747_png.rf.b8815d4b6ef6d8e14966e8bce519ad12.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241012_172219_png.rf.bde0d3917a64c528baf7bf44bb3385d8.jpg,valid,valid/good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143735_png.rf.c6259c8e8a59d437d91a58e43af0dc98.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222712_png.rf.bc6a8460e3e138921b384e37a3e39f9c.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_225721_png.rf.c950a5e7f17e52f2023f72421f5453f3.jpg,valid,valid/good_posture_20241013_225739_png.rf.e4c5481075e5e649548b013cf633be49.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143616_png.rf.cf3a1b2c340b95b554321163b185102f.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241013_222709_png.rf.386ecd5c794be23aae3e99047f519f92.jpg,train,train/good_posture_20241013_222710_png.rf.a0e3b19d5ab3ee04cfead95d3c79d3bd.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241013_222709_png.rf.386ecd5c794be23aae3e99047f519f92.jpg,train,train/good_posture_20241013_222710_png.rf.be5c5027c9fc00b647b84a5ae59da915.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142354_png.rf.910bcb6597e9df7893db256e36faa67d.jpg,train,train/bad_posture_20241021_142713_png.rf.efe8c12388966a59518e2a570cceacdb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_145524_png.rf.9b06e38e78350843b6ef4344258ab5fb.jpg,train,train/bad_posture_20241021_145555_png.rf.936915797edffea36afe4ec4d2611c62.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142701_png.rf.671d36bfb00dce753d083e2a6d0f8a37.jpg,train,train/bad_posture_20241021_142713_png.rf.87157b3020aee9f4282845be342a2fc5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142701_png.rf.671d36bfb00dce753d083e2a6d0f8a37.jpg,train,train/bad_posture_20241021_142713_png.rf.93fb445a76b73a44d59993e1f14e4b4d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144550_png.rf.f05717560cb461708608bc9e06788860.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144550_png.rf.3f64bacc0e064f11a89913b59cd9b5d6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_143747_png.rf.780456714bcdce33dffa26ed74c81696.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144550_png.rf.9ac4bec871831e02235fa7b4f9905b5e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222757_png.rf.dde627f4ad54320fb1a7f1f6755e0fb3.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222753_png.rf.f4479323bacdba1c4bebfd64ffb274f1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222753_png.rf.f6f12156a10a5dfda824997b58722b2d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222738_png.rf.008882c9aa85b771e709a46d49a626f6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222757_png.rf.09fcb8e4234c74ec91d3bd18ad5bd278.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222738_png.rf.29a0f3857680447eeb2d8ee58e2ed27a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222738_png.rf.802542d1e3ce772121b5f1a8143e063c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222753_png.rf.88af96fc0629eff51c94b24160be93d4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241012_174220_png.rf.9ddba68fb2504d13324bdff2612f9126.jpg,train,train/good_posture_20241012_174401_png.rf.550aa8e214ee50aee8aff425ebff79ff.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241012_174220_png.rf.9ddba68fb2504d13324bdff2612f9126.jpg,train,train/good_posture_20241012_174401_png.rf.7d395a14338e8b9b211b52055ba66434.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174159_png.rf.0d2d05bc40b1e26ce482756ee7891799.jpg,train,train/good_posture_20241012_174139_png.rf.e820667afa93896a51f53c1dfc11f41d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174159_png.rf.0d2d05bc40b1e26ce482756ee7891799.jpg,train,train/good_posture_20241012_174139_png.rf.b5e5d92a320ba968f26b83e45e2744c9.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174159_png.rf.0d2d05bc40b1e26ce482756ee7891799.jpg,train,train/good_posture_20241012_174139_png.rf.ccb88f8ae777633e30ec6f350378d704.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_142053_png.rf.f92853fe64ced1e2dc89a574b320af0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141958_png.rf.21821f098d55042152ebb5a6091b441a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141958_png.rf.55da3a2ce06cbec85597d828547b8dba.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142117_png.rf.de94348d74c4109ef0128fc64e610d88.jpg,train,train/bad_posture_20241021_142123_png.rf.2915ef0b695521b14e64d7d46a3dc2aa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142117_png.rf.de94348d74c4109ef0128fc64e610d88.jpg,train,train/bad_posture_20241021_142123_png.rf.3935e954e723b14204ade1e76de90d28.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241021_142117_png.rf.de94348d74c4109ef0128fc64e610d88.jpg,train,train/bad_posture_20241021_142123_png.rf.70ce01198ac54f6f1294bc55f7054c38.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174331_png.rf.f2b9fe1d473a7dfe004f8525003bdbd5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174331_png.rf.fc8417ffb2dfb41dcbbdce5e0fc421d5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174311_png.rf.1de863b5332aecad0ffbfab24d506262.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174351_png.rf.3047769fc04c650c20a7c3be12bfa694.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174331_png.rf.69218c897265290334bcd3e8e236c690.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174351_png.rf.96ab7848341ad28a70bef1ded07aa28d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_225802_png.rf.34dd19fba4a0606a0af4f1ef545c1d26.jpg,train,train/bad_posture_20241013_225750_png.rf.daa920390fdfc539db263e20cfef43ef.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_225802_png.rf.34dd19fba4a0606a0af4f1ef545c1d26.jpg,train,train/bad_posture_20241013_225750_png.rf.bd985a489f256be69ec509a31abba520.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220329_png.rf.5f40e71c2621db7d27e479d0d0aa1d31.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220329_png.rf.7391747e35777b9cccc99d03692c3c7b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141536_png.rf.d3f0e943b02c7be763e6cf54d93d567f.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_142342_png.rf.d7977438f1a429a0c4f3e34cd03074e1.jpg,valid,valid/good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141454_png.rf.d7da762e5bde110e2e736c424fdbbd03.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143008_png.rf.e4219080ea89fe4c65fce8c779f2a3f4.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142555_png.rf.e313463ebdee7eea418ec43162fcd683.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142555_png.rf.e313463ebdee7eea418ec43162fcd683.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241012_173243_png.rf.e7f0383f72da060d1eef964fc5aa463e.jpg,valid,valid/bad_posture_20241012_172818_png.rf.518b6ff6909df2778da2aa8c2210ddb8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142555_png.rf.e556ca0952c2259fb392b373fdc479ba.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143641_png.rf.ea6c252145d940577205cc91e4374c22.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_142336_png.rf.e9c0605e1ef61453fc5b498a093e9d24.jpg,valid,valid/good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143853_png.rf.ef3747494971fc058e8d7513c463fe7f.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141707_png.rf.f9f21b893af868635c0e9345f8a9ce06.jpg,valid,valid/bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241013_222753_png.rf.f4479323bacdba1c4bebfd64ffb274f1.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141454_png.rf.fbc52ca1393f47f07c04a4c8b628f2cf.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222741_png.rf.ff1ac68a3734ace377a3933d70f66edf.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241013_222753_png.rf.f6f12156a10a5dfda824997b58722b2d.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141548_png.rf.fe437b70d46340ecf1f31223f4a0c8b5.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222738_png.rf.008882c9aa85b771e709a46d49a626f6.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142111_png.rf.02367bda57a66d8c96143c384d8c8406.jpg,valid,valid/bad_posture_20241021_141928_png.rf.af0d07ebed3fe6a325e0f1ef209f63b4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_144036_png.rf.0a11af034bde8ffdf878ab957fecd65f.jpg,valid,valid/bad_posture_20241021_145040_png.rf.71b6d30627c45e7acfa0d71c480e6220.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_144036_png.rf.0a11af034bde8ffdf878ab957fecd65f.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143735_png.rf.0926faead1e11c2672d213274767c0bc.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222728_png.rf.07307dbb63313f0c7bf4b3ceb5fad78b.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_141536_png.rf.10abc6f80a2023fd6d396fb5fa39faf9.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222757_png.rf.158e2a81acd9080355e0d3173cfd7631.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_144124_png.rf.169b43b20680f8bbc6869083d8de0cd3.jpg,valid,valid/good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143653_png.rf.1977af11028def8eef9ff6e90049b904.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241013_222737_png.rf.16831ea30539ddc385c1c572a58e6475.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241013_220642_png.rf.1823a120268980c62c40582e0092cfd4.jpg,valid,valid/bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_142336_png.rf.224fcb237b3cc6e8117d2e95fb857ed0.jpg,valid,valid/good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143853_png.rf.1ad5d0c0859170939c230423288e4802.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241013_220642_png.rf.26f8f633b7ae6c3f2449bd3c010e925f.jpg,valid,valid/bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222738_png.rf.29a0f3857680447eeb2d8ee58e2ed27a.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222638_png.rf.32c28bcc9ec05e5c169bcaf9558bb899.jpg,valid,valid/bad_posture_20241013_221510_png.rf.94892aac33e34758cf7e8b9312a66b98.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222712_png.rf.3731d4225d69436f21124bea42e47d9e.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143653_png.rf.38ecbc3672dfa92fef4f0c74d4971574.jpg,valid,valid/bad_posture_20241021_145040_png.rf.71b6d30627c45e7acfa0d71c480e6220.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222741_png.rf.3965b00d5d1cbce84957ffe611485af4.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142111_png.rf.3bf68ce6dd612e0a0178a814ee471d3e.jpg,valid,valid/bad_posture_20241021_141928_png.rf.af0d07ebed3fe6a325e0f1ef209f63b4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_144550_png.rf.3f64bacc0e064f11a89913b59cd9b5d6.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_142406_png.rf.38d1dd24d4964d9ebfcdc3446a5b0acb.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143924_png.rf.3d6e2e2bcc99dda3cebcf3c029447012.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143948_png.rf.3f8e32747c7b5a6af3f5b45aef4dd8bc.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_143653_png.rf.47a601d44514682ce563d73814eb1c55.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241013_222721_png.rf.4a46a1fabe1d7a7bb8653a2e66d5c66a.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/good_posture_20241021_142223_png.rf.516d63215380864b7c20ba229f3a7eb4.jpg,valid,valid/good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_144000_png.rf.4fedd1b61395d6e05ce01e40238cc886.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,4,train,train/bad_posture_20241021_145335_png.rf.521e2285ad314459480aa08f152379c3.jpg,valid,valid/bad_posture_20241021_145323_png.rf.15d2fb6fd4594f860816f07d5efc5f43.jpg,Near duplicate muncul pada split berbeda
