image_id,split,class_name,nd_group,original_split
good_posture_20241013_222728_png.rf.9d58f269b9834e43da282c68a8030068.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241012_173243_png.rf.9514d78593da1b63f8217780275a8077.jpg,test,Bad,ND_GROUP_0015,train
image_20241007_214540_jpg.rf.a1f83c44d5d1a94827726f6809d9a972.jpg,valid,Bad,ND_GROUP_0057,train
good_posture_20241013_222710_png.rf.a0e3b19d5ab3ee04cfead95d3c79d3bd.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_145555_png.rf.9a5ba5f8b4b955e842b48abb50b34540.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_200649_jpg.rf.9e6b4dd5b91d05745eb70e64230d7592.jpg,train,Good,ND_GROUP_0045,train
image_20241008_205601_jpg.rf.9e1430db2a6e98fbed4a14888f0eb406.jpg,test,Good,ND_GROUP_0011,train
image_20241007_210150_jpg.rf.a12c9c67ba2ccd79acc31a35aa0b5d96.jpg,train,Good,ND_GROUP_0019,train
image_20241007_222646_jpg.rf.a176c976ce3d11211ac67e44a9cbb0e5.jpg,valid,Good,ND_GROUP_0044,train
bad_posture_20241013_215926_png.rf.a1a1505841e8c51aac1eee9856087134.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241012_173020_png.rf.9f087317150b4d7d282c643688138b40.jpg,test,Bad,ND_GROUP_0056,train
bad_posture_20241021_142555_png.rf.9c8b62b77387faa9882f3e2cc7944ce3.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141542_png.rf.a23c5c4d5569be20ab94a15e481b928e.jpg,train,Good,ND_GROUP_0003,train
image_20241009_224235_jpg.rf.a3000c49ad1e06daab36ff2daaccea2e.jpg,train,Bad,ND_GROUP_0042,train
image_20241008_200649_jpg.rf.a2d59a3f094447ce23872df0097d6b3b.jpg,train,Good,ND_GROUP_0045,train
image_20241007_195632_jpg.rf.a24a2d49268a653c6d4b22aa5aada499.jpg,train,Bad,ND_GROUP_0067,train
bad_posture_20241013_222754_png.rf.a50ea15a5154d867e1996043910f090f.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241012_172107_png.rf.a79ddce07fa48982c5a016108152febb.jpg,test,Bad,ND_GROUP_0030,train
image_20241007_222646_jpg.rf.a72df40e3c45cae57eb1e7076b1e841f.jpg,valid,Good,ND_GROUP_0044,train
good_posture_20241021_180312_png.rf.a893536a353e2c9f6b08e833fb0d5677.jpg,train,Good,ND_GROUP_0006,train
good_posture_20241021_141624_png.rf.a53e51e739d1fe721c858d334a9906bb.jpg,train,Good,ND_GROUP_0003,train
good_posture_20241013_225741_png.rf.a69f8700aebefc4893551646084d3814.jpg,valid,Good,ND_GROUP_0005,train
bad_posture_20241021_142418_png.rf.ab00940f4ea6f60537aba85322730ecb.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143641_png.rf.a8941ee26f1e13a679c8adead79bb323.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141542_png.rf.a6f95c5f9fc9c09ec5d68f72ad3b7b86.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_145335_png.rf.aadd597d1b2b7e920dab866370d4f8cf.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141335_png.rf.a81dc77a07c0966d51bf41ecf229425a.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_142022_png.rf.a4bc63b1587abeffae3cbba632a599f9.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_141406_png.rf.a8db8e2abe0e70f840b1da8e45ba6aa5.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_210150_jpg.rf.a9c93b3915bb9a04f30dec09b051e79e.jpg,train,Good,ND_GROUP_0019,train
good_posture_20241021_141548_png.rf.a972d9d11869fd5a0b45643a00b53dae.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_143641_png.rf.a94810840302b3f19ec114826a7f7472.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141624_png.rf.a7d5937ee7191318d69b5ae2d82b77d8.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241013_220309_png.rf.a6c64954914caacad5047d05941d018d.jpg,train,Bad,ND_GROUP_0032,train
good_posture_20241013_225738_png.rf.ac158a0554f2be5d2e167894b04b1633.jpg,valid,Good,ND_GROUP_0009,train
image_20241009_225822_jpg.rf.9c5084f5a453bb8f46f3503a6de6db60.jpg,train,Bad,ND_GROUP_0012,train
bad_posture_20241021_141448_png.rf.a8b32782ad7871e5db7fae46571dd32e.jpg,valid,Bad,ND_GROUP_0033,train
image_20241007_220813_jpg.rf.aca8104a756549a3752bcc2c8ed250f6.jpg,test,Bad,ND_GROUP_0066,train
good_posture_20241013_222655_png.rf.a4d29e82da2c880dd6cbdd2a561f72ee.jpg,train,Bad,ND_GROUP_0058,train
image_20241007_195632_jpg.rf.acf91e79bb69930057b4cc0572ca5ce1.jpg,train,Bad,ND_GROUP_0067,train
bad_posture_20241021_145134_png.rf.ad24bf3c5bfb5390fce524578666ea24.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143936_png.rf.b50ed89046f9e9ddfa1a8d5c8e128c14.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222724_png.rf.aeb9fdcd36427d1335113a3f815ede49.jpg,train,Good,ND_GROUP_0008,train
image_20241008_201104_jpg.rf.abb14ce6d851978dd9d9292780ea7065.jpg,test,Bad,ND_GROUP_0021,train
good_posture_20241021_142053_png.rf.adff34018faf8aaae6899bf7ea5f4286.jpg,train,Good,ND_GROUP_0003,train
image_20241009_135224_jpg.rf.b08a0b7700c4e373b0200ad3992cebc1.jpg,test,Good,ND_GROUP_0052,train
bad_posture_20241021_143227_png.rf.adeaf8264e282d84706f8d445203ec0a.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_221218_png.rf.b30876059c36c13c339c01a473f2c4f9.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241021_144048_png.rf.ae24d4c911f2acdb01b2cc3387d5000f.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144143_png.rf.ae1684eef8b013ba25d7291af27da0b6.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_142053_png.rf.b09026b7069f9ebf8a2131fb83f6b063.jpg,train,Good,ND_GROUP_0003,train
good_posture_20241021_141454_png.rf.afd47e33757f5d3b130ecf172e4a66ab.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_143133_png.rf.af9db85147607d4b10f3712c71d58039.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_142159_png.rf.afa82e59e2ccb8a5b2ed7b77860d6209.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241013_225803_png.rf.b43e09286fc59b59da0d276d9d1c42b5.jpg,train,Bad,ND_GROUP_0000,train
bad_posture_20241021_144426_png.rf.b44c62a97c2086643ed84de5ea76bb25.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144118_png.rf.b14216f513c7128abd20bd48b5de171a.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241021_141448_png.rf.ae98b99ea614404ef5d0952be0b9f26a.jpg,valid,Bad,ND_GROUP_0033,train
bad_posture_20241013_222740_png.rf.b0f6f4e85b37023fb40a93d9a3814ce1.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241013_225746_png.rf.af6cf87a571b0899dafa2c21e9b2e0c0.jpg,train,Bad,ND_GROUP_0000,train
bad_posture_20241021_144426_png.rf.b53e667d5ba19866b36c6cbbf7e2c168.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_222736_png.rf.b35e2e26f41879d410a98af3ee4fde87.jpg,train,Bad,ND_GROUP_0008,train
image_20241007_191654_jpg.rf.b3bd593f850ebb1f7e32dd1a0724de90.jpg,train,Good,ND_GROUP_0036,train
image_20241007_214540_jpg.rf.b5772911865973d960f00a2ca302e018.jpg,valid,Bad,ND_GROUP_0057,train
good_posture_20241012_174139_png.rf.b5e5d92a320ba968f26b83e45e2744c9.jpg,train,Good,ND_GROUP_0010,train
image_20241009_224659_jpg.rf.b43731e000ee52edf5ffc536f30ab1a3.jpg,train,Good,ND_GROUP_0049,train
bad_posture_20241013_220037_png.rf.b2aa7d6094b092cc374cc9d275846c8b.jpg,test,Bad,ND_GROUP_0053,train
bad_posture_20241013_222737_png.rf.b7497c224be569c828ad608fd3e48eb5.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241021_142530_png.rf.b57d7592ed96d1f9d5e5217437c7247e.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_200801_jpg.rf.bf513bb0899a66f1db4646e816d58a9b.jpg,train,Good,ND_GROUP_0017,train
bad_posture_20241012_173121_png.rf.b7ab18538e71d40cf924212907a37cde.jpg,train,Bad,ND_GROUP_0018,train
bad_posture_20241013_222747_png.rf.b8815d4b6ef6d8e14966e8bce519ad12.jpg,train,Bad,ND_GROUP_0008,train
good_posture_20241012_172219_png.rf.bde0d3917a64c528baf7bf44bb3385d8.jpg,test,Bad,ND_GROUP_0030,train
image_20241008_202735_jpg.rf.b8bffc35f47175d750f3ec19d2f65f4a.jpg,test,Bad,ND_GROUP_0021,train
bad_posture_20241021_143629_png.rf.bff3d42020972939182f4b03f511b209.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_193153_jpg.rf.bf2a7e5b22627441b6a6280df5775ea9.jpg,valid,Good,ND_GROUP_0025,train
good_posture_20241013_222721_png.rf.bed95269cdad25613c2a8ce954682a0a.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241013_225750_png.rf.bd985a489f256be69ec509a31abba520.jpg,train,Bad,ND_GROUP_0000,train
bad_posture_20241021_144538_png.rf.bfbed52151fd1c44add981b2a4a0dd69.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_180555_png.rf.c0d1ec6f612e72dcef30e3206d8c3586.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241021_143936_png.rf.b81734fab3e22e3234fe90010b67aa9a.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_172219_png.rf.bbdb49cf00efd11423a25f041d6f2426.jpg,test,Bad,ND_GROUP_0030,train
bad_posture_20241021_142406_png.rf.bec5c17241cd52b8d2d835a3f3b8eec8.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_174321_png.rf.bea0be0ba4fdf85408db7fd03d1a8ead.jpg,train,Good,ND_GROUP_0010,train
good_posture_20241021_180555_png.rf.bcaa833584baaf4aaf01fb0cc8374198.jpg,train,Good,ND_GROUP_0006,train
good_posture_20241013_222710_png.rf.be5c5027c9fc00b647b84a5ae59da915.jpg,train,Good,ND_GROUP_0008,train
image_20241009_224730_jpg.rf.bb78f4848611573c3293c059c0303dd2.jpg,test,Good,ND_GROUP_0061,train
bad_posture_20241013_220309_png.rf.c0ffe42a728a9081be9cb2b5630679d6.jpg,train,Bad,ND_GROUP_0032,train
good_posture_20241021_141341_png.rf.c10194d8d89ee9d39e1d6ca6b1674537.jpg,train,Good,ND_GROUP_0003,train
image_20241009_224730_jpg.rf.c4fa4b23cf4391163afd6b91e83be053.jpg,test,Good,ND_GROUP_0061,train
image_20241007_222736_jpg.rf.c1b39a1a532b52aa9defa91af729071b.jpg,test,Bad,ND_GROUP_0051,train
image_20241008_205202_jpg.rf.bd23a72ecfbb02f709b9070904d65adf.jpg,valid,Good,ND_GROUP_0016,train
good_posture_20241021_142223_png.rf.bf1ec2e043c5851942d24a3c593bade4.jpg,train,Good,ND_GROUP_0046,train
good_posture_20241013_222732_png.rf.c3a61f68349b32f542dcb1dfc8506431.jpg,train,Good,ND_GROUP_0008,train
image_20241008_200913_jpg.rf.c258486a82aa25849047baa06c626243.jpg,test,Bad,ND_GROUP_0004,train
bad_posture_20241013_222737_png.rf.c5dbb74662f0ea3c0185fc597adbbfe9.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241021_143735_png.rf.c6259c8e8a59d437d91a58e43af0dc98.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222712_png.rf.bc6a8460e3e138921b384e37a3e39f9c.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_142448_png.rf.c818b0307f5a61935ad0f5608486c37c.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142914_png.rf.c5028d66fa259939010103883e9ae1b0.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_222754_png.rf.c9117d9014735cde9b3dc3e784877604.jpg,train,Bad,ND_GROUP_0008,train
good_posture_20241021_141536_png.rf.c256605213a1a1e1e56d26c9b5c424f5.jpg,train,Good,ND_GROUP_0003,train
image_20241007_192901_jpg.rf.c8b848728515bd0020dcbac01a4effc7.jpg,valid,Good,ND_GROUP_0025,train
bad_posture_20241012_173020_png.rf.c9cd7cebd6e0a385ea620ae714c69037.jpg,test,Bad,ND_GROUP_0056,train
bad_posture_20241021_144407_png.rf.c10b78f5dfd573e3110a950ce185c8da.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_174341_png.rf.c9e5a014001e295a89f1c5d072a78d73.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241021_143924_png.rf.cb7c62652f314e93470d977d93898dd3.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143629_png.rf.c92b5b6218b7650b0fa9ba70e3de0099.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_141406_png.rf.cbb23cb216e4fa8f6f951c9f8b39675b.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144538_png.rf.ca3aa8a4935d005c1e0461c8edc34bfd.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141335_png.rf.ce1e579991c7bd2bf0e527d3cbd3d1bd.jpg,train,Good,ND_GROUP_0003,train
good_posture_20241012_174139_png.rf.ccb88f8ae777633e30ec6f350378d704.jpg,train,Good,ND_GROUP_0010,train
good_posture_20241013_225721_png.rf.c950a5e7f17e52f2023f72421f5453f3.jpg,valid,Good,ND_GROUP_0009,train
bad_posture_20241021_143616_png.rf.cf3a1b2c340b95b554321163b185102f.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_141406_png.rf.c77ce0bb6370f3e45b0dd4b8e6eec7ff.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_225038_jpg.rf.cf7c74c6b1d4cc8f34fd4eea18cab53a.jpg,train,Bad,ND_GROUP_0028,train
bad_posture_20241012_173040_png.rf.cd4113a3939a3d2f84fd7b7e6e7db8c4.jpg,train,Bad,ND_GROUP_0038,train
bad_posture_20241021_142022_png.rf.c860daa9a0b79c7d7aab3f022268e4e8.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144638_png.rf.d0207b0fd4925756fc38c00fc7b1961d.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_195632_jpg.rf.cef0060d2914f6050906e604b054ea82.jpg,train,Bad,ND_GROUP_0067,train
bad_posture_20241013_222736_png.rf.cea7cc18e9303b2f06e8e3a7201005a1.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241021_143534_png.rf.d031547cd93c3b95ce4d2a700ee820ba.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142914_png.rf.cf95d953afb2dfc1055642d279d9fb3e.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143239_png.rf.cecce2ea79229b096efe3df9e9d15010.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,train,Bad,ND_GROUP_0001,valid
good_posture_20241013_222654_png.rf.01b75b5b10d5ac421515108d868dd143.jpg,train,Bad,ND_GROUP_0058,valid
bad_posture_20241021_145323_png.rf.15d2fb6fd4594f860816f07d5efc5f43.jpg,train,Bad,ND_GROUP_0001,valid
bad_posture_20241012_172300_png.rf.387e7a4e13bcab82718a4c6ed9acdaa8.jpg,test,Bad,ND_GROUP_0015,valid
bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,train,Bad,ND_GROUP_0001,valid
bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,test,Bad,ND_GROUP_0030,valid
good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,test,Bad,ND_GROUP_0030,valid
bad_posture_20241013_215755_png.rf.450ed4f1ca4e141e7a77f52ffc54b2ec.jpg,valid,Bad,ND_GROUP_0023,valid
image_20241010_170628_jpg.rf.2a8e3cdd0428bc0925a3098a95fcc635.jpg,valid,Bad,SINGLE_image_20241010_170628_jpg.rf.2a8e3cdd0428bc0925a3098a95fcc635.jpg,valid
bad_posture_20241021_143257_png.rf.447218d738f6546dd3846920e8ea8f08.jpg,train,Bad,ND_GROUP_0001,valid
good_posture_20241013_225725_png.rf.38030f14b5f0ebc56a35aab0c1ac2905.jpg,valid,Good,ND_GROUP_0009,valid
image_20241010_174356_jpg.rf.60ecdeac21e5b834c066cc886fe9b376.jpg,valid,Good,ND_GROUP_0068,valid
good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,train,Good,ND_GROUP_0046,valid
image_20241007_231315_jpg.rf.89555976eb263ab74acd7d306b62ded6.jpg,test,Bad,SINGLE_image_20241007_231315_jpg.rf.89555976eb263ab74acd7d306b62ded6.jpg,valid
good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,test,Bad,ND_GROUP_0030,valid
bad_posture_20241021_145040_png.rf.71b6d30627c45e7acfa0d71c480e6220.jpg,train,Bad,ND_GROUP_0001,valid
bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,train,Bad,ND_GROUP_0001,valid
good_posture_20241021_141323_png.rf.7304f802a86cff7d35edde55c845c300.jpg,train,Good,ND_GROUP_0001,valid
bad_posture_20241012_172818_png.rf.518b6ff6909df2778da2aa8c2210ddb8.jpg,test,Bad,ND_GROUP_0015,valid
good_posture_20241021_180406_png.rf.494909663881dee3c1624c12f28e234b.jpg,train,Bad,SINGLE_good_posture_20241021_180406_png.rf.494909663881dee3c1624c12f28e234b.jpg,valid
image_20241007_231554_jpg.rf.1544e56815fe48dcf75556066ea3c1e8.jpg,valid,Bad,SINGLE_image_20241007_231554_jpg.rf.1544e56815fe48dcf75556066ea3c1e8.jpg,valid
image_20241007_220021_jpg.rf.23403cfe04b08ffa7fbebea64866d9f8.jpg,test,Good,SINGLE_image_20241007_220021_jpg.rf.23403cfe04b08ffa7fbebea64866d9f8.jpg,valid
good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,train,Good,ND_GROUP_0003,valid
bad_posture_20241013_221249_png.rf.6b10d66913e6989b0f94edcf4b4c4102.jpg,train,Bad,SINGLE_bad_posture_20241013_221249_png.rf.6b10d66913e6989b0f94edcf4b4c4102.jpg,valid
good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,train,Good,ND_GROUP_0003,valid
bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,train,Bad,ND_GROUP_0032,valid
bad_posture_20241013_215654_png.rf.6e717746e4f46e40b16f82e187327edd.jpg,valid,Bad,ND_GROUP_0023,valid
bad_posture_20241013_221510_png.rf.94892aac33e34758cf7e8b9312a66b98.jpg,train,Bad,ND_GROUP_0058,valid
bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,train,Bad,ND_GROUP_0001,valid
bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,train,Bad,ND_GROUP_0001,valid
good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,train,Bad,ND_GROUP_0008,valid
good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,train,Good,ND_GROUP_0001,valid
image_20241009_140300_jpg.rf.cc7c0564c0e46216616797e358c20f17.jpg,valid,Bad,SINGLE_image_20241009_140300_jpg.rf.cc7c0564c0e46216616797e358c20f17.jpg,valid
image_20241007_225532_jpg.rf.a3689cb0f2aee673f9d0c13103bf39b2.jpg,test,Bad,SINGLE_image_20241007_225532_jpg.rf.a3689cb0f2aee673f9d0c13103bf39b2.jpg,valid
good_posture_20241012_172340_png.rf.c583c2f7309d94e907e8b5ea22f12105.jpg,test,Good,SINGLE_good_posture_20241012_172340_png.rf.c583c2f7309d94e907e8b5ea22f12105.jpg,valid
good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,train,Good,ND_GROUP_0008,valid
bad_posture_20241012_172401_png.rf.a6e630dcf18c66ac1a45aa702144c62a.jpg,valid,Bad,SINGLE_bad_posture_20241012_172401_png.rf.a6e630dcf18c66ac1a45aa702144c62a.jpg,valid
bad_posture_20241013_220652_png.rf.b08260eef00a04a4d105a5f8f3fede45.jpg,train,Bad,ND_GROUP_0032,valid
bad_posture_20241021_141928_png.rf.af0d07ebed3fe6a325e0f1ef209f63b4.jpg,valid,Bad,ND_GROUP_0033,valid
bad_posture_20241021_141412_png.rf.d6e50f481e495a7558b2b4b2275f52e7.jpg,valid,Bad,SINGLE_bad_posture_20241021_141412_png.rf.d6e50f481e495a7558b2b4b2275f52e7.jpg,valid
bad_posture_20241021_180449_png.rf.f5b1011174080e0d888acebc1b29a6d5.jpg,train,Bad,ND_GROUP_0060,valid
good_posture_20241013_225739_png.rf.e4c5481075e5e649548b013cf633be49.jpg,valid,Good,ND_GROUP_0009,valid
bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,train,Bad,ND_GROUP_0001,valid
good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,train,Good,ND_GROUP_0008,valid
bad_posture_20241021_144502_png.rf.f41ef58c38e6ef2d09c8323e98a115ff.jpg,train,Bad,ND_GROUP_0001,valid
image_20241007_191607_jpg.rf.95551df22ad262109e71cdb282c80c1b.jpg,valid,Good,SINGLE_image_20241007_191607_jpg.rf.95551df22ad262109e71cdb282c80c1b.jpg,valid
bad_posture_20241012_173404_png.rf.e3b50a195c4c628563bc2f6b8d60a82b.jpg,train,Bad,ND_GROUP_0038,valid
image_20241007_191516_jpg.rf.f830cfbb09055b26c628088163fee7a7.jpg,test,Good,SINGLE_image_20241007_191516_jpg.rf.f830cfbb09055b26c628088163fee7a7.jpg,valid
image_20241010_175016_jpg.rf.cc04d2a7d11f55af49754df630c26227.jpg,valid,Good,ND_GROUP_0068,valid
image_20241007_192301_jpg.rf.fa66c9b3bc5dce6eddbcd80cff3b46ab.jpg,test,Bad,SINGLE_image_20241007_192301_jpg.rf.fa66c9b3bc5dce6eddbcd80cff3b46ab.jpg,valid
good_posture_20241021_143309_png.rf.fa2a4fada518ad47cf4a1988645aca7d.jpg,train,Good,SINGLE_good_posture_20241021_143309_png.rf.fa2a4fada518ad47cf4a1988645aca7d.jpg,valid
bad_posture_20241012_173454_png.rf.bdbfce623dcbdf2e900b7ccfc6a18ebc.jpg,train,Bad,ND_GROUP_0038,valid
image_20241009_231522_jpg.rf.d8beb48d1faa1f7f8f8dc02f5e4df92c.jpg,test,Bad,SINGLE_image_20241009_231522_jpg.rf.d8beb48d1faa1f7f8f8dc02f5e4df92c.jpg,valid
good_posture_20241021_180543_png.rf.fd3550ecd26422c9a2146b47da422983.jpg,test,Good,SINGLE_good_posture_20241021_180543_png.rf.fd3550ecd26422c9a2146b47da422983.jpg,valid
image_20241008_201603_jpg.rf.9ffe399688ff92d24c345a09b96129f6.jpg,train,Good,SINGLE_image_20241008_201603_jpg.rf.9ffe399688ff92d24c345a09b96129f6.jpg,valid
image_20241010_170701_jpg.rf.49fdc76dca86b56ced0aaeb90d08d15c.jpg,valid,Bad,SINGLE_image_20241010_170701_jpg.rf.49fdc76dca86b56ced0aaeb90d08d15c.jpg,test
good_posture_20241013_222709_png.rf.386ecd5c794be23aae3e99047f519f92.jpg,train,Good,ND_GROUP_0008,test
bad_posture_20241021_144934_png.rf.1681bacbb1c8a2a85bebce05970e8df7.jpg,valid,Bad,SINGLE_bad_posture_20241021_144934_png.rf.1681bacbb1c8a2a85bebce05970e8df7.jpg,test
image_20241007_210806_jpg.rf.4ceb030c1b5cc5636214465aaaabda90.jpg,test,Good,SINGLE_image_20241007_210806_jpg.rf.4ceb030c1b5cc5636214465aaaabda90.jpg,test
image_20241007_225721_jpg.rf.ec0e896adc125d807a5b6672333205ef.jpg,train,Bad,SINGLE_image_20241007_225721_jpg.rf.ec0e896adc125d807a5b6672333205ef.jpg,test
bad_posture_20241021_142354_png.rf.910bcb6597e9df7893db256e36faa67d.jpg,train,Bad,ND_GROUP_0001,test
bad_posture_20241021_145524_png.rf.9b06e38e78350843b6ef4344258ab5fb.jpg,train,Bad,ND_GROUP_0001,test
bad_posture_20241021_142701_png.rf.671d36bfb00dce753d083e2a6d0f8a37.jpg,train,Bad,ND_GROUP_0001,test
bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,Bad,ND_GROUP_0001,test
image_20241008_200500_jpg.rf.a3e1abe37c7047be08fd3db08c3982c7.jpg,train,Good,ND_GROUP_0045,test
bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,Bad,ND_GROUP_0008,test
image_20241008_200613_jpg.rf.531a35da0b7cda2b9dfc66866d3c6fb3.jpg,valid,Good,ND_GROUP_0034,test
bad_posture_20241021_145205_png.rf.f14d47aa70fa3f230e09d869e2c344a7.jpg,train,Bad,ND_GROUP_0001,test
bad_posture_20241021_143452_png.rf.d349c06e3ff26ad1e62826b0276ed52a.jpg,train,Bad,SINGLE_bad_posture_20241021_143452_png.rf.d349c06e3ff26ad1e62826b0276ed52a.jpg,test
bad_posture_20241012_174220_png.rf.9ddba68fb2504d13324bdff2612f9126.jpg,train,Bad,ND_GROUP_0010,test
good_posture_20241012_174159_png.rf.0d2d05bc40b1e26ce482756ee7891799.jpg,train,Good,ND_GROUP_0010,test
image_20241010_170835_jpg.rf.c0e054dabafb7192e9e79e142bc33cde.jpg,test,Good,SINGLE_image_20241010_170835_jpg.rf.c0e054dabafb7192e9e79e142bc33cde.jpg,test
image_20241007_193055_jpg.rf.f0149ffe4facc6c0a86b206f8d572fd3.jpg,valid,Good,ND_GROUP_0025,test
image_20241008_210940_jpg.rf.2aec852a508796ec39b3f6fbf6230067.jpg,test,Bad,ND_GROUP_0004,test
good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,Good,ND_GROUP_0003,test
bad_posture_20241012_174058_png.rf.09ed9018c8ed440c95ea4b529de4e4e1.jpg,test,Bad,ND_GROUP_0020,test
bad_posture_20241021_142117_png.rf.de94348d74c4109ef0128fc64e610d88.jpg,test,Bad,ND_GROUP_0039,test
good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,Good,ND_GROUP_0010,test
bad_posture_20241013_225802_png.rf.34dd19fba4a0606a0af4f1ef545c1d26.jpg,train,Bad,ND_GROUP_0000,test
bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,Bad,ND_GROUP_0032,test
image_20241007_191052_jpg.rf.fb41f9fa31c02b6115588cc204762ff8.jpg,train,Bad,SINGLE_image_20241007_191052_jpg.rf.fb41f9fa31c02b6115588cc204762ff8.jpg,test
good_posture_20241021_141329_png.rf.ff15b6917f26885a4a837bf0afd5b7e9.jpg,train,Good,ND_GROUP_0003,test
