image_id,split,class_id,class_name
nghiengtrai_mp4-0027_jpg.rf.5b407fd1bca58d751eb7715a583c5383,train,4,thang
nghiengtrai_mp4-0028_jpg.rf.281ab7d999bf9c56db3e61072eae94cd,train,4,thang
nghiengtrai_mp4-0030_jpg.rf.187b822bfcb526191574f81120c3c54b,train,4,thang
nghiengtrai_mp4-0031_jpg.rf.b9f4e01bd862051b026b205d61806fed,train,4,thang
nghiengtrai_mp4-0033_jpg.rf.f2cd3e7805aafa675cc5eff5e22972fe,train,4,thang
nghiengtrai_mp4-0035_jpg.rf.f0366a7e3b313078938f766faeca3114,train,4,thang
nghiengtrai_mp4-0036_jpg.rf.57c94c34684d69ca6f10b9e11b40dbd7,train,3,nghieng_trai
nghiengtrai_mp4-0037_jpg.rf.4ebe663f5a98848320db5080d569eaa3,train,3,nghieng_trai
nghiengtrai_mp4-0038_jpg.rf.4772c55f89d4f024d76d1577ec6caf6c,train,3,nghieng_trai
nghiengtrai_mp4-0039_jpg.rf.b2ba699fe64262e9ba7ab489a5ef2cef,train,3,nghieng_trai
nghiengtrai_mp4-0041_jpg.rf.6ffb3a108a1b7b2ac39b16658cca74a1,train,3,nghieng_trai
nghiengtrai_mp4-0042_jpg.rf.6d967511ca03c117af758a29d4f7f979,train,3,nghieng_trai
nghiengtrai_mp4-0043_jpg.rf.79e52f8b327ad403b406ade6d4f15026,train,3,nghieng_trai
nghiengtrai_mp4-0044_jpg.rf.8200fcb58b94319c2d636aff63ad0336,train,3,nghieng_trai
nghiengtrai_mp4-0045_jpg.rf.ad00bbc3754749da13ceca5b8c935a01,train,3,nghieng_trai
nghiengtrai_mp4-0048_jpg.rf.d6425e37fbe44218e6965a00458c1884,train,3,nghieng_trai
nghiengtrai_mp4-0050_jpg.rf.9a493269eb8f31c27eee6cedc43e6d89,train,3,nghieng_trai
nghiengtrai_mp4-0051_jpg.rf.bd3711bd440865fcc154c4e04edaf03c,train,3,nghieng_trai
nghiengtrai_mp4-0052_jpg.rf.9e27f0a0230a2a7c92fdf37989b08781,train,3,nghieng_trai
nghiengtrai_mp4-0053_jpg.rf.42e57a7d7652d9ac4c662a5cfcd9757c,train,3,nghieng_trai
nghiengtrai_mp4-0054_jpg.rf.27e133f3eac3f7da92bbdce90d9965ae,train,3,nghieng_trai
nghiengtrai_mp4-0055_jpg.rf.2f60e95dc5eefae4e89990e1c8ceab94,train,3,nghieng_trai
nghiengtrai_mp4-0056_jpg.rf.3a9b88af177256b4c2e3f2f4a26133f0,train,3,nghieng_trai
nghiengtrai_mp4-0057_jpg.rf.4b02df2a12f9b1337b2002ee07595fd2,train,3,nghieng_trai
nghiengtrai_mp4-0059_jpg.rf.9080bd38df0f42ffb40076b1ecf80e0f,train,3,nghieng_trai
nghiengtrai_mp4-0062_jpg.rf.15eb70fb55e3b8c8327ba99905340e7c,train,3,nghieng_trai
nghiengtrai_mp4-0064_jpg.rf.92a586a3069a5bcab5c391a4dcadc0c0,train,3,nghieng_trai
nghiengtrai_mp4-0066_jpg.rf.6aaf6b1ae483f1dd56a91f14d60b4216,train,3,nghieng_trai
nghiengtrai_mp4-0067_jpg.rf.d3d813eced2a9c588eee983916a87201,train,3,nghieng_trai
nghiengtrai_mp4-0068_jpg.rf.324fab87b91b3cd9f1c47d599580a601,train,3,nghieng_trai
nghiengtrai_mp4-0069_jpg.rf.32c561ef8d20f08b80f80de98c2a0548,train,3,nghieng_trai
nghiengtrai_mp4-0070_jpg.rf.779f945281e4982e73cabc6650911dff,train,3,nghieng_trai
nghiengtrai_mp4-0073_jpg.rf.67a5615ddf1a6185b70172fcf2f63bfb,train,3,nghieng_trai
nghiengtrai_mp4-0074_jpg.rf.2c14b029ee2d733bdecf4f0eda05e734,train,3,nghieng_trai
nghiengtrai_mp4-0075_jpg.rf.191fc13c141735ca4a8a93df1330555c,train,3,nghieng_trai
nghiengtrai_mp4-0076_jpg.rf.7c7f25ac376af18da0f987bcc06544dc,train,3,nghieng_trai
nghiengtrai_mp4-0077_jpg.rf.8b3e9a187a5671a1aa44d8952f166e08,train,3,nghieng_trai
nghiengtrai_mp4-0081_jpg.rf.d209675c0a232d4ccb15aa6027750a39,train,3,nghieng_trai
nghiengtrai_mp4-0083_jpg.rf.ae72d8b5fafc23b8293a516e2ac68087,train,3,nghieng_trai
nghiengtrai_mp4-0084_jpg.rf.43f3252cf063174a4f1cfba057ac4726,train,3,nghieng_trai
nghiengtrai_mp4-0087_jpg.rf.e6676ee9700570fcd18783f676df7c3b,train,3,nghieng_trai
nghiengtrai_mp4-0089_jpg.rf.023c8c913494f8773fa3c0ec906eae45,train,3,nghieng_trai
nghiengtrai_mp4-0090_jpg.rf.33bb1d996896325c15ad0265c3b34818,train,3,nghieng_trai
nghiengtrai_mp4-0091_jpg.rf.6068f451291521ad9ba01e60c90b5036,train,3,nghieng_trai
nghiengtrai_mp4-0092_jpg.rf.58fe5ffd905c00346116a6dcc97a4513,train,3,nghieng_trai
nghiengtrai_mp4-0093_jpg.rf.966285bb21766eb4d8dcae80a9b2f459,train,3,nghieng_trai
nghiengtrai_mp4-0094_jpg.rf.1e3fc2500f3b62667cf3051bbec12f60,train,3,nghieng_trai
nghiengtrai_mp4-0096_jpg.rf.7634eb4517dd430a427e428daf55959a,train,3,nghieng_trai
nghiengtrai_mp4-0097_jpg.rf.32debd2fdcafc968e7dc06f4add49943,train,3,nghieng_trai
nghiengtrai_mp4-0099_jpg.rf.935825db40aed9ee3fcf245845eef9ad,train,3,nghieng_trai
nghiengtrai_mp4-0100_jpg.rf.86bfd5a6d2764d614e9476bb518d005b,train,3,nghieng_trai
nghiengtrai_mp4-0101_jpg.rf.a04065b979f919a8b8dd78bb8089c830,train,3,nghieng_trai
nghiengtrai_mp4-0102_jpg.rf.86d04074295a769a0750ab63894e1f68,train,3,nghieng_trai
nghiengtrai_mp4-0103_jpg.rf.a59d2be1cd7c46cf3b06ab9056b104f6,train,3,nghieng_trai
nghiengtrai_mp4-0105_jpg.rf.042cfeff6f4514596b0c5b405050d161,train,3,nghieng_trai
nghiengtrai_mp4-0106_jpg.rf.ef95a9ba65dc6403e3b37c3f497ef405,train,3,nghieng_trai
nghiengtrai_mp4-0108_jpg.rf.8c9826133e87086c4cd7cb77b5c61c02,train,3,nghieng_trai
nghiengtrai_mp4-0109_jpg.rf.6de6fc1dbc4e991694fd146632314280,train,3,nghieng_trai
nghiengtrai_mp4-0110_jpg.rf.9083ea18679c795b12dd015da2a494d4,train,3,nghieng_trai
nghiengtrai_mp4-0112_jpg.rf.33b032ba498025ba0f22f97046e61d1d,train,3,nghieng_trai
nghiengtrai_mp4-0114_jpg.rf.96a879c20e52be013cf13ba517654863,train,3,nghieng_trai
nghiengtrai_mp4-0115_jpg.rf.b8df62e4f49887d080e73264f16b2296,train,3,nghieng_trai
nghiengtrai_mp4-0117_jpg.rf.9d03da79120fd9754989a93b782be8b0,train,3,nghieng_trai
nghiengtrai_mp4-0118_jpg.rf.18475a12e3756fae2d3d33006534ab5c,train,3,nghieng_trai
nghiengtrai_mp4-0120_jpg.rf.9f41db89228864f6cb97da8510c908e7,train,3,nghieng_trai
nghiengtrai_mp4-0122_jpg.rf.8ac27f6ac1f17e218cbcf841d50f1109,train,3,nghieng_trai
nghiengtrai_mp4-0123_jpg.rf.bc85560479848a6a6f37ec9dba3e9f7a,train,3,nghieng_trai
nghiengtrai_mp4-0124_jpg.rf.f5ef40352f5b3835d74c525405c58a33,train,3,nghieng_trai
nghiengtrai_mp4-0125_jpg.rf.836d8a95548a992aca49ce683442e7e2,train,3,nghieng_trai
nghiengtrai_mp4-0126_jpg.rf.848b25ef520375ae4d055e2c1fe79e88,train,3,nghieng_trai
nghiengtrai_mp4-0127_jpg.rf.bb21ba7b540a04ee2da5b1da01d2c909,train,3,nghieng_trai
nghiengtrai_mp4-0128_jpg.rf.56620ec666d45e709987605b509a1b82,train,3,nghieng_trai
nghiengtrai_mp4-0131_jpg.rf.08d699771546874b0e344ee8dd0585a8,train,3,nghieng_trai
nghiengtrai_mp4-0132_jpg.rf.648fcbe8a8e08474d4f43e489c2310e1,train,3,nghieng_trai
nghiengtrai_mp4-0133_jpg.rf.eb028549bc0a9aa74bc50318e53eff2a,train,3,nghieng_trai
nghiengtrai_mp4-0134_jpg.rf.f1322011e31246f9dfdfb227f07c10ce,train,3,nghieng_trai
nghiengtrai_mp4-0135_jpg.rf.ca2f5df45e4f2dde8f8b684c0eaebfb8,train,3,nghieng_trai
nghiengtrai_mp4-0137_jpg.rf.429b0831a69baf9ad9c0c8fbabff770a,train,3,nghieng_trai
nghiengtrai_mp4-0138_jpg.rf.22210912ec69d904f2bcf9c35eb829d6,train,3,nghieng_trai
nghiengtrai_mp4-0140_jpg.rf.781fafb644c1a38fd4deebe69619d328,train,3,nghieng_trai
nghiengtrai_mp4-0141_jpg.rf.53455bbe8c8ffba040797793ce982002,train,3,nghieng_trai
nghiengtrai_mp4-0145_jpg.rf.dc202134579b90b7b88ff94d1911438f,train,4,thang
nghiengtrai_mp4-0146_jpg.rf.666477a09283e4fc7d0c4a02fe7f39f2,train,4,thang
nghiengtrai_mp4-0147_jpg.rf.55780716652dcb8ce3a2753c630f46c2,train,4,thang
nghiengtrai_mp4-0148_jpg.rf.f2b7dc10f1c72f175a99adf5d0e2cf4c,train,4,thang
nghiengtrai_mp4-0153_jpg.rf.336498e69047248eb9bcf821cb4eba3b,train,4,thang
nghiengtrai_mp4-0154_jpg.rf.8dc1ebd75c66d1de83f06932eb3c0161,train,4,thang
nghiengtrai_mp4-0159_jpg.rf.4ae7f60ab5c19f8715b96d3d8b785f61,train,4,thang
nghiengtrai_mp4-0161_jpg.rf.efac349e126a3397d00272fdd5635909,train,4,thang
nghiengtrai_mp4-0162_jpg.rf.102f21bf3284763351581997cec97a9e,train,4,thang
nghiengtrai_mp4-0163_jpg.rf.def5277e6b2c38d96b6bb4aa356d6f00,train,4,thang
nghiengtrai_mp4-0166_jpg.rf.4617bbc9f61b4b03b4be449f47d0b2ce,train,4,thang
nghiengtrai_mp4-0167_jpg.rf.013426dab1fe17bb9dd9b3552f768217,train,4,thang
nghiengtrai_mp4-0168_jpg.rf.ae1516c4fb098e3a6af49187b29fc6d6,train,4,thang
nghiengtrai_mp4-0169_jpg.rf.dca2320cb2afd67a9bdeffcc5372f8e1,train,4,thang
nghiengtrai_mp4-0170_jpg.rf.af8ef5e7241ed970d551b51fef9581cd,train,4,thang
nghiengtrai_mp4-0171_jpg.rf.99820ac17ac0006d70bd8a0f522b6d6e,train,4,thang
nghiengtrai_mp4-0176_jpg.rf.177797968842a997415a9eb95281c2fc,train,3,nghieng_trai
nghiengtrai_mp4-0177_jpg.rf.86f9a0089c6a4c2e33a3f838be93beaf,train,3,nghieng_trai
nghiengtrai_mp4-0179_jpg.rf.bcd63104038d56294c3c9e79009776b5,train,3,nghieng_trai
nghiengtrai_mp4-0180_jpg.rf.78bf38023b4cecf2121adfbd1fead9e7,train,3,nghieng_trai
nghiengtrai_mp4-0184_jpg.rf.6c42ce80e30604836dc456a4f5d6eae4,train,3,nghieng_trai
nghiengtrai_mp4-0187_jpg.rf.15fbf0c452dd14c6c6398c628e90915f,train,3,nghieng_trai
nghiengtrai_mp4-0188_jpg.rf.3b8597b845934d0ceb69a77c87d5e60a,train,3,nghieng_trai
nghiengtrai_mp4-0194_jpg.rf.77c590ced1eedeefe3b8a7d964b7648b,train,3,nghieng_trai
nghiengtrai_mp4-0196_jpg.rf.9d8db2c9140d15dfcb276269eb8807fb,train,3,nghieng_trai
nghiengtrai_mp4-0197_jpg.rf.e26fb57fbbf0d34f030d759ef846174c,train,3,nghieng_trai
nghiengtrai_mp4-0201_jpg.rf.49526938d1995558f034f9382b3e70ae,train,3,nghieng_trai
nghiengtrai_mp4-0202_jpg.rf.79ae7e8511a4e619e029cda5deb22430,train,3,nghieng_trai
nghiengtrai_mp4-0204_jpg.rf.7ed27931c0bf9f5663742b155c3ea664,train,3,nghieng_trai
nghiengtrai_mp4-0205_jpg.rf.fe319bbeb80d41465d164005781bbfe0,train,3,nghieng_trai
nghiengtrai_mp4-0206_jpg.rf.74a9797f467549b5b6e32d491f3008c5,train,3,nghieng_trai
nghiengtrai_mp4-0207_jpg.rf.a3e8fb105afa7953043f24b62d2b338e,train,3,nghieng_trai
nghiengtrai_mp4-0208_jpg.rf.e63e0571ed0ef77116a131807b7f0fb1,train,3,nghieng_trai
nghiengtrai_mp4-0209_jpg.rf.7b60b792172d2374691a74a0111d9b79,train,3,nghieng_trai
nghiengtrai_mp4-0210_jpg.rf.2efa135a8335e967f65ce97985180316,train,3,nghieng_trai
nghiengtrai_mp4-0212_jpg.rf.8714ea3c1e22cda7cccfe8304267ef5d,train,3,nghieng_trai
nghiengtrai_mp4-0213_jpg.rf.10baaff3543dd23b80e71237fed2cb35,train,3,nghieng_trai
nghiengtrai_mp4-0214_jpg.rf.26906cba7280e63857602bdb7e26b88c,train,3,nghieng_trai
nghiengtrai_mp4-0218_jpg.rf.02180fee85ad356458eb26d4e21fe61b,train,3,nghieng_trai
nghiengtrai_mp4-0219_jpg.rf.ac3183a43ce0c4b7f9c136bde3d01df6,train,3,nghieng_trai
nghiengtrai_mp4-0221_jpg.rf.8f12efbd7f114eee12c8c6d157a7eb6b,train,3,nghieng_trai
nghiengtrai_mp4-0223_jpg.rf.539d1aa155dc0777463aa24e2c167ca1,train,3,nghieng_trai
nghiengtrai_mp4-0225_jpg.rf.183114f269b7da9127639ccebd90aa23,train,3,nghieng_trai
nghiengtrai_mp4-0226_jpg.rf.2202a6f73638a6ecb63ad747707fc55c,train,3,nghieng_trai
nghiengtrai_mp4-0227_jpg.rf.6e751b3f8c8abf64164678364169520c,train,3,nghieng_trai
nghiengtrai_mp4-0228_jpg.rf.b52a97aaff1eeb8ebcec2b6bdba6cab1,train,3,nghieng_trai
nghiengtrai_mp4-0229_jpg.rf.6073362389de30c661455cb6509192ea,train,3,nghieng_trai
nghiengtrai_mp4-0231_jpg.rf.8b0ec916a72a5fde8dbab5db3bec2dc1,train,3,nghieng_trai
nghiengtrai_mp4-0232_jpg.rf.dc6121fcb6716ed9ac17bddd375a518d,train,3,nghieng_trai
nghiengtrai_mp4-0234_jpg.rf.be14b1e65dc60bfff58b3a6971dbf921,train,3,nghieng_trai
nghiengtrai_mp4-0235_jpg.rf.8c8a4023a50867fd3121a986185fa01c,train,3,nghieng_trai
nghiengtrai_mp4-0237_jpg.rf.40e4743b5c47193c2a2b945102ca424c,train,3,nghieng_trai
nghiengtrai_mp4-0238_jpg.rf.ecbe9adfbb6f76f5b7b44b3b12a38a50,train,3,nghieng_trai
nghiengtrai_mp4-0241_jpg.rf.98002a2ce33f146c7d99cea3e37c3978,train,3,nghieng_trai
nghiengtrai_mp4-0243_jpg.rf.781f641b33525afdf827c486e2818d9f,train,3,nghieng_trai
nghiengtrai_mp4-0245_jpg.rf.4698733507664b3596ea869d3afc47af,train,4,thang
nghiengtrai_mp4-0247_jpg.rf.447ad7cb87ee7856d9b04c492a990734,train,4,thang
nghiengtrai_mp4-0250_jpg.rf.c38a0ad1d5e0fff5a105370c4891d8b9,train,4,thang
nghiengtrai_mp4-0252_jpg.rf.9a0ada7b7d1eca277546f373d6689268,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0002_jpg.rf.3a42fe7325246a7468c736f58c721b9b,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0004_jpg.rf.ff56f4432c6d029c370db28ff8f4f79e,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0015_jpg.rf.1dad4c2c323e5040c47e1fdb39238933,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0025_jpg.rf.bced595416f2e17837e8aaddceb9c330,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0027_jpg.rf.f631a7be51e5daa30dc7b063e0c961f0,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0031_jpg.rf.b2ad7da904164fcda65ffe90439599af,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0038_jpg.rf.00ff1e9da47554d8a6c2d2dabf904202,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0039_jpg.rf.c1506e5fffd901278b91ef51183b70f9,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0042_jpg.rf.282434b26e6c0d813d3c1ac84392035d,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0052_jpg.rf.7cf59bcc69fbbdafa1e8d310a8772db3,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0055_jpg.rf.1bc3040c8e917e21d3cfdc79e509cf7a,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0063_jpg.rf.1b07e859c84938ff6646533428da9c4f,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0069_jpg.rf.918b5403e781207b258eba596d760f8b,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0074_jpg.rf.5badb10f6b1e5770956b66ca16e9ddb0,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0075_jpg.rf.02655183a22743769b6d011285f4730d,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0076_jpg.rf.ce6b44c7c307243a1b563119229f224d,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0078_jpg.rf.390544b417e1ae9d8dac70d9292554ca,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0080_jpg.rf.5c921dd4943bc892add9951be31b71b1,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0081_jpg.rf.f5a02acafe172a5c932d3cdbabd69dd6,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0082_jpg.rf.1d4c49b903895a2ef0712a2b81960777,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0084_jpg.rf.30931a3ab2400d15132614e355534835,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0086_jpg.rf.fcf91e6cf99201852b251a8060671173,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0095_jpg.rf.d39e1999ab71eaa41c34080cb718811a,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0096_jpg.rf.4e192af3cb3ac19e05b62ecfe55daf12,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0101_jpg.rf.4a7df74fc6d8034e708920c450d43f6b,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0102_jpg.rf.084f190722cae2037bbf660c64a33a57,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0107_jpg.rf.a5c5a595891c5448a947da5299e7fb05,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0114_jpg.rf.64ea760a1ac4888733b6e434585bef8d,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0119_jpg.rf.2f82497f2b2c48945a04320d254b0a0d,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0121_jpg.rf.4a47ec6901b18b837ce34a1e43e65c06,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0122_jpg.rf.2b160136c67049d3b8c69a037d8459c7,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0128_jpg.rf.837f979db900d1d50e99bc19b92ca672,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0130_jpg.rf.a97076cc9a6d16c44f10b2622461f5a8,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0132_jpg.rf.56cbc1301d9f6fec53d1e36e9c87b4e9,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0133_jpg.rf.0c96514317d3dd117a26ccd3997287c8,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0145_jpg.rf.6dae499da6e314517f75044c0d9c1064,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0150_jpg.rf.53ed0f3c34b3bfdfbd5e722c0d5f5362,train,2,nghieng_phai
WIN_20251004_11_39_25_Pro_mp4-0154_jpg.rf.70bb6d4895ecd9dd9609a6600fb6c47e,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0166_jpg.rf.0dcdb45488d32d2f2b58bf052254aad5,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0169_jpg.rf.3e08e2885205dc4a2e46a3f8fa2927e8,train,4,thang
WIN_20251004_11_39_25_Pro_mp4-0170_jpg.rf.aa196aa38baf0d26a27202b8163a2539,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0004_jpg.rf.aa1fbab4a199e3c6277fcbc1a92a50f7,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0008_jpg.rf.8838683d02db91497a47a60b5548bae7,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0012_jpg.rf.39d3ce53e7980afc0a9551b703cab8c3,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0019_jpg.rf.5a37f9c8a94aa4871cd9dbfc01aaf5d7,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0022_jpg.rf.41e95dc0ac79cfb81850aa800df971a0,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0023_jpg.rf.bf9037ff7b36dc633a123dcf08af0af0,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0030_jpg.rf.8fc36247fe79e7dc21fd9a113f54e4d1,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0031_jpg.rf.4959639ab47088a945bb1f5126243f0e,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0036_jpg.rf.05f7ebc1ca3f51d7fc01df186c20ef39,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0046_jpg.rf.947bbc1e0ec70f61d6a93338a42f9940,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0048_jpg.rf.2a950f18bcabae96ce6283caf3f9136c,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0049_jpg.rf.430f9c32f1bc7ca12b6a8e18b46643b5,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0051_jpg.rf.b66013b9c911badfde85ab36bb58c34e,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0053_jpg.rf.92ba1c9b48fc348e712ea366acc1a6b5,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0055_jpg.rf.7012a5cdff577e9655892ca1e49443fe,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0056_jpg.rf.391462e50306877f56d4c64ac9b8741a,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0059_jpg.rf.0a433896d6f826b23b10226313b67f06,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0073_jpg.rf.2ef4a0a4a43df20cd1448981b75ae04d,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0079_jpg.rf.95569b00a7ee94236b5178499db018b5,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0081_jpg.rf.d7ffcf084c9fd38e25f4f16941810386,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0083_jpg.rf.e87f1f1dec8cbe51184b1c1d63445446,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0088_jpg.rf.a696d837d595cf16cc18a932718eba45,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0089_jpg.rf.1147a0eaed2833259267211daad27c72,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0092_jpg.rf.c5fb327f72d478999c1312b681564402,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0100_jpg.rf.8b6813771bf21ce0957a9ea894256495,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0102_jpg.rf.0fdea6905d99aa9559b9e19e15999d0e,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0104_jpg.rf.29562f19988df20b8bceae70ddbfd0e1,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0108_jpg.rf.e555043e7724b25564bd1c5a302e07c5,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0109_jpg.rf.df7fbef7fed877b38e9907de2687c488,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0110_jpg.rf.f8024ad1b050977d52d24b471f437bd3,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0112_jpg.rf.541fb3f9eff2ff3d8062f4a24292235c,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0114_jpg.rf.a791bbe0fc189e302ecfaeaeef6f122c,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0115_jpg.rf.9fac6b9171a342e751ea3bb711bb569c,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0117_jpg.rf.b50484f3bc7ed4dc61f4d5b8381ae14d,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0119_jpg.rf.6823f7868c88124a38eb6db50a32afbb,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0125_jpg.rf.c33bc79b7dea6b2fd25170f8919970ec,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0134_jpg.rf.3e15971079807248039ea781780a26aa,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0136_jpg.rf.01d8ba0140d8817fe208cd73f2c6a52d,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0138_jpg.rf.085dc09f945ed6e884b9c5662f2964cf,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0142_jpg.rf.14780c375204d01f18825e6d7d129fd6,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0144_jpg.rf.81f696a3e09c2605d3b22fa98ec99b6c,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0146_jpg.rf.174fc7bcfe832857cd11a44e01596736,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0152_jpg.rf.d6d21b6fd58d1edf83d6812092a25a3d,train,3,nghieng_trai
WIN_20251004_11_42_58_Pro_mp4-0157_jpg.rf.a8986224087a4dc8511590cca56950f5,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0162_jpg.rf.0731a5c85734ce38a0b1e07875af6f0c,train,4,thang
WIN_20251004_11_42_58_Pro_mp4-0167_jpg.rf.5ced24b6315009ae8626b926e71244e4,train,4,thang
WIN_20251004_11_45_50_Pro_mp4-0007_jpg.rf.7dbf34a06ec2942e055dec8c0128250b,train,4,thang
WIN_20251004_11_45_50_Pro_mp4-0023_jpg.rf.0e685e097948f61e1707f213b5ce4c48,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0026_jpg.rf.fbdc3b1cd6de07446e734439f64a8ec5,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0028_jpg.rf.5f4dae10895a825657027b5c95313fa4,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0029_jpg.rf.ed83447e403ca2e49521f9bb1f84625a,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0032_jpg.rf.50ba6d9c0b9b828072e5b71a63aa3e52,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0035_jpg.rf.160904bef1bcebaed17eba2661f316db,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0038_jpg.rf.cc1dc3cd4b938d89993c3d83f9bf3c43,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0045_jpg.rf.4c13e082c46e9e01b1795ab32c1f4935,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0046_jpg.rf.eac607e95f5eaaf65d611b2a7945a540,train,1,nga_trai
WIN_20251004_11_45_50_Pro_mp4-0047_jpg.rf.beecc9ada6637dd7d5d9cd1c4aea4996,train,1,nga_trai
