split,image_path,relative_path,label_path,width,height,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,label_exists,label_empty,object_count,valid_object_count,invalid_object_count,error
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0144_jpg.rf.81f696a3e09c2605d3b22fa98ec99b6c.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0144_jpg.rf.81f696a3e09c2605d3b22fa98ec99b6c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0144_jpg.rf.81f696a3e09c2605d3b22fa98ec99b6c.txt,1280,720,69240,90ca1a8bc1fae510b20280eb3ca6a3541854bdc64c34519cffbb1c88f1663e8a,131006060755476f,147.2997,314.9256,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0146_jpg.rf.174fc7bcfe832857cd11a44e01596736.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0146_jpg.rf.174fc7bcfe832857cd11a44e01596736.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0146_jpg.rf.174fc7bcfe832857cd11a44e01596736.txt,1280,720,69382,5b1c029cc5ce38ccc4d4449ccc4d060354b3dca8321272af23e85bf324409288,131406060755476f,147.0458,318.7801,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0152_jpg.rf.d6d21b6fd58d1edf83d6812092a25a3d.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0152_jpg.rf.d6d21b6fd58d1edf83d6812092a25a3d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0152_jpg.rf.d6d21b6fd58d1edf83d6812092a25a3d.txt,1280,720,69789,0094447e5b84247245ce3762df98a05e9e0f1dfe250c50c9178eedd3987a5e54,130405070545476f,146.2669,321.5128,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0157_jpg.rf.a8986224087a4dc8511590cca56950f5.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0157_jpg.rf.a8986224087a4dc8511590cca56950f5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0157_jpg.rf.a8986224087a4dc8511590cca56950f5.txt,1280,720,69686,6bdb3a24705698f806f087758df36d83a9e5a57ac6ad23583f540590ae4239f7,130c0d0d0d4d4b6f,145.8258,325.4844,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0162_jpg.rf.0731a5c85734ce38a0b1e07875af6f0c.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0162_jpg.rf.0731a5c85734ce38a0b1e07875af6f0c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0162_jpg.rf.0731a5c85734ce38a0b1e07875af6f0c.txt,1280,720,69991,3936a4a7076aed50e3ba2f3be915c1121262b9bd238c794c98f194c5dd1a26f6,130c0d0d0d4d4b6f,145.5719,332.9238,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_42_58_Pro_mp4-0167_jpg.rf.5ced24b6315009ae8626b926e71244e4.jpg,train\images\WIN_20251004_11_42_58_Pro_mp4-0167_jpg.rf.5ced24b6315009ae8626b926e71244e4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_42_58_Pro_mp4-0167_jpg.rf.5ced24b6315009ae8626b926e71244e4.txt,1280,720,69802,36421dbec320809d494f6688711398737c4334f4cd1e7c463d44f940893362f3,130c0d0d0d4d4f6f,145.1892,330.6434,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0007_jpg.rf.7dbf34a06ec2942e055dec8c0128250b.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0007_jpg.rf.7dbf34a06ec2942e055dec8c0128250b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0007_jpg.rf.7dbf34a06ec2942e055dec8c0128250b.txt,1280,720,75738,dbec1c06dc2739dc66a191cc663a5d7f22ea0e0cd071049985f6f92581a61212,0c0d05054767434b,146.7691,403.0763,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0023_jpg.rf.0e685e097948f61e1707f213b5ce4c48.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0023_jpg.rf.0e685e097948f61e1707f213b5ce4c48.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0023_jpg.rf.0e685e097948f61e1707f213b5ce4c48.txt,1280,720,76793,898bd56bcd4ed59e2a4357afe879b49f57fe1ecfea85471b7daed181f46035c5,0606071757676341,147.7869,397.3116,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0026_jpg.rf.fbdc3b1cd6de07446e734439f64a8ec5.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0026_jpg.rf.fbdc3b1cd6de07446e734439f64a8ec5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0026_jpg.rf.fbdc3b1cd6de07446e734439f64a8ec5.txt,1280,720,75159,9b5d0c1a363297620197f2a07d1c6fdecef77462cb00ecf405e7ec2260fa04d1,0607071757676341,147.7969,393.3889,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0028_jpg.rf.5f4dae10895a825657027b5c95313fa4.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0028_jpg.rf.5f4dae10895a825657027b5c95313fa4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0028_jpg.rf.5f4dae10895a825657027b5c95313fa4.txt,1280,720,76376,bfe9b9604a44cf2e8656aa89a1e6736e1ab17d1ebb2fe19800cd9e82f93fa4f5,1607031757676341,145.2038,388.543,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0029_jpg.rf.ed83447e403ca2e49521f9bb1f84625a.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0029_jpg.rf.ed83447e403ca2e49521f9bb1f84625a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0029_jpg.rf.ed83447e403ca2e49521f9bb1f84625a.txt,1280,720,76561,bf434155106a5e1ca8e82991be51f6379085b6beb0458548f8f5bf24c9772801,1607031757676341,145.2582,385.1697,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0032_jpg.rf.50ba6d9c0b9b828072e5b71a63aa3e52.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0032_jpg.rf.50ba6d9c0b9b828072e5b71a63aa3e52.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0032_jpg.rf.50ba6d9c0b9b828072e5b71a63aa3e52.txt,1280,720,73969,6250ffdf8f03ef7457d8ebbd407c89b394e23aedf346c8414d18fccfdc1935d1,1213031353676341,145.3466,375.6487,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0035_jpg.rf.160904bef1bcebaed17eba2661f316db.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0035_jpg.rf.160904bef1bcebaed17eba2661f316db.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0035_jpg.rf.160904bef1bcebaed17eba2661f316db.txt,1280,720,75570,9dad7e8e3e2544ca622f1524137107d521a930c7c335822c3da7e1d1ba06dd78,1213031353676351,145.4296,376.2458,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0038_jpg.rf.cc1dc3cd4b938d89993c3d83f9bf3c43.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0038_jpg.rf.cc1dc3cd4b938d89993c3d83f9bf3c43.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0038_jpg.rf.cc1dc3cd4b938d89993c3d83f9bf3c43.txt,1280,720,72821,fc75963168f8fe0f94f18fe4eaa9ee443c43bad0b1f09d5fa2baeb0f39569b34,1313131353776351,145.321,363.3761,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0045_jpg.rf.4c13e082c46e9e01b1795ab32c1f4935.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0045_jpg.rf.4c13e082c46e9e01b1795ab32c1f4935.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0045_jpg.rf.4c13e082c46e9e01b1795ab32c1f4935.txt,1280,720,73664,f5b1695cceaa85b12747136372791c13e840ef8854278f15fc6ad5c33d499e7d,1313111153736341,144.2237,361.8574,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0046_jpg.rf.eac607e95f5eaaf65d611b2a7945a540.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0046_jpg.rf.eac607e95f5eaaf65d611b2a7945a540.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0046_jpg.rf.eac607e95f5eaaf65d611b2a7945a540.txt,1280,720,73538,c019373113b222da26edff3845244c33b8ad2539501c36b098b8a273f0e41a20,1113111153736341,144.2119,359.4561,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0047_jpg.rf.beecc9ada6637dd7d5d9cd1c4aea4996.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0047_jpg.rf.beecc9ada6637dd7d5d9cd1c4aea4996.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0047_jpg.rf.beecc9ada6637dd7d5d9cd1c4aea4996.txt,1280,720,73468,cf5a05814969d0ed94adce81effbd987b46220273b4a9134fd54510472b163da,1111111153736341,144.2863,363.6314,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0055_jpg.rf.ab34c037bfea85410269515c1218f5eb.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0055_jpg.rf.ab34c037bfea85410269515c1218f5eb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0055_jpg.rf.ab34c037bfea85410269515c1218f5eb.txt,1280,720,71287,54170dce4997bc48510bd3702256994d2721ada922ee20f7af7619655cf45e9b,1111111153736341,144.3676,354.2393,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0056_jpg.rf.93e2d3d1ab73743e4784aa3e73fc552e.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0056_jpg.rf.93e2d3d1ab73743e4784aa3e73fc552e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0056_jpg.rf.93e2d3d1ab73743e4784aa3e73fc552e.txt,1280,720,73301,f9d9495b9f3e399e81b9787a2a5eb964c6d38130b43c5b6e37e95e7ce6afef3a,1111111153736341,144.4343,364.8445,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0057_jpg.rf.995ac9cedff2e8d0d2c626463ae2b779.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0057_jpg.rf.995ac9cedff2e8d0d2c626463ae2b779.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0057_jpg.rf.995ac9cedff2e8d0d2c626463ae2b779.txt,1280,720,73484,4363da483c4cf1bb288306f7260cf1b628be17551eb72ff8e10834561052ffd3,1111111153736341,144.2545,363.9626,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0060_jpg.rf.ba4eeae6b87ddac3a942bd43e506a768.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0060_jpg.rf.ba4eeae6b87ddac3a942bd43e506a768.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0060_jpg.rf.ba4eeae6b87ddac3a942bd43e506a768.txt,1280,720,72284,e52fe10842ea6d8a3d53620d27f16d6a494943289507f9731d0d118f89519f7f,1111111153736341,144.2937,357.7451,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0070_jpg.rf.5a653177784091ed9789906e623bf564.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0070_jpg.rf.5a653177784091ed9789906e623bf564.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0070_jpg.rf.5a653177784091ed9789906e623bf564.txt,1280,720,73127,6ddfafcb594ba162a69a132c6a9e4b1f8086ea6a8db7e83043991b383677d8a0,1313111353736351,144.104,355.7281,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0074_jpg.rf.6780d8996a2cbfefd759e42e3b3f4aa4.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0074_jpg.rf.6780d8996a2cbfefd759e42e3b3f4aa4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0074_jpg.rf.6780d8996a2cbfefd759e42e3b3f4aa4.txt,1280,720,74705,3848e693a533e8008e4a7d62e1d2235df9678acd597a3d5266ef377d2ef02749,1213031353676351,143.9383,360.7042,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0076_jpg.rf.77fb693eaca6f562cc5cc49b7e28ba1d.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0076_jpg.rf.77fb693eaca6f562cc5cc49b7e28ba1d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0076_jpg.rf.77fb693eaca6f562cc5cc49b7e28ba1d.txt,1280,720,74584,3716e7e981da10adb25d55ed9801190f3249c61bf83c68f40c7c68f23feac1dd,1203031353676351,144.1288,363.5089,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0077_jpg.rf.4824d38eb37d61b47c414918bf71a89d.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0077_jpg.rf.4824d38eb37d61b47c414918bf71a89d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0077_jpg.rf.4824d38eb37d61b47c414918bf71a89d.txt,1280,720,77572,e659bcdddfd950c8e31932fb2118a089188840cbf77247f5fe87d9de3272c741,1607031757676351,144.1628,380.7273,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0085_jpg.rf.d111b54f23749e8f51a1decfcf9fa999.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0085_jpg.rf.d111b54f23749e8f51a1decfcf9fa999.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0085_jpg.rf.d111b54f23749e8f51a1decfcf9fa999.txt,1280,720,74379,31137b5a5b69c5864a9f82c5e2192f0d66987cf148c306b4f8b59ec7fcaa1a1f,0c0d0d05476f4343,144.7504,375.9117,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0088_jpg.rf.6cea5eed98c5c0d5d4cbc3a5701fe3ef.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0088_jpg.rf.6cea5eed98c5c0d5d4cbc3a5701fe3ef.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0088_jpg.rf.6cea5eed98c5c0d5d4cbc3a5701fe3ef.txt,1280,720,76720,118ab6648b5dd1fc92511b4950761512749dcee3e3699f8f2089e04ae9afc3be,0c0d0d0d4f6b434b,145.0813,392.3067,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0090_jpg.rf.c1b3af52558ca6787fae03a823bcda4e.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0090_jpg.rf.c1b3af52558ca6787fae03a823bcda4e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0090_jpg.rf.c1b3af52558ca6787fae03a823bcda4e.txt,1280,720,75402,af17578962745f0ef07034f1c7e3ac7d2eafdd7edcacf99003cc7c4169157b50,0c0d0d0d4f6b434b,145.1722,390.1682,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0094_jpg.rf.a3d6693a9e392ecdb5d1338a13d8af84.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0094_jpg.rf.a3d6693a9e392ecdb5d1338a13d8af84.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0094_jpg.rf.a3d6693a9e392ecdb5d1338a13d8af84.txt,1280,720,75932,d4d7732cf5616115e849188c054951e363948062b33f5193f408e36ef9ce16ac,0c0d0d0d4f6b434b,145.2919,391.6172,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0096_jpg.rf.e3b5250b95f25fd8c25055702c4bae5a.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0096_jpg.rf.e3b5250b95f25fd8c25055702c4bae5a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0096_jpg.rf.e3b5250b95f25fd8c25055702c4bae5a.txt,1280,720,75157,394b6851247f76b5e72c49f5fd9838486d21412cc6dbe723777c7b664e300853,0c0d0d0d4f6b434b,145.2883,388.5077,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0097_jpg.rf.527a090fbe3a01951debe81d123f24e0.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0097_jpg.rf.527a090fbe3a01951debe81d123f24e0.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0097_jpg.rf.527a090fbe3a01951debe81d123f24e0.txt,1280,720,74932,0b6351b3a0f2717b659f402c34a6d47e81c39ad5221c273aa5d0e1bba626cbec,0c0d0d0d4f6b434b,145.3341,389.1959,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0102_jpg.rf.24bb30fddc1b2798d0bf3c14a5248fbe.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0102_jpg.rf.24bb30fddc1b2798d0bf3c14a5248fbe.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0102_jpg.rf.24bb30fddc1b2798d0bf3c14a5248fbe.txt,1280,720,74531,79d5f62cf3d555683eb4d247f6e8b15a46e07ab900515242a8f6ce7aa230a8ca,0c0d0d05476f434b,145.5997,386.7051,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0105_jpg.rf.612c5f16fe273fb6059a3b5ba01c50bf.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0105_jpg.rf.612c5f16fe273fb6059a3b5ba01c50bf.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0105_jpg.rf.612c5f16fe273fb6059a3b5ba01c50bf.txt,1280,720,76738,b94348a1c7272504199cded46405ae092d7bf8270317c3cd74759d4f40438a80,0407050547674343,145.7046,387.3263,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0116_jpg.rf.4d0ea3362ec3eaf8ca92f5f68cf6239d.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0116_jpg.rf.4d0ea3362ec3eaf8ca92f5f68cf6239d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0116_jpg.rf.4d0ea3362ec3eaf8ca92f5f68cf6239d.txt,1280,720,76026,fca4d9ee1ad93545d2d877a68c8c66a46df541ba8a9d12cdab21954b0b40f528,1607031753676351,146.1089,378.5333,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0117_jpg.rf.bd632210dd5694e9a8ce42c9be2029f2.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0117_jpg.rf.bd632210dd5694e9a8ce42c9be2029f2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0117_jpg.rf.bd632210dd5694e9a8ce42c9be2029f2.txt,1280,720,76157,0047d7db3c56d5fc9147e9d4626cece40819bb32a3a186d40b8693f0d11a09c9,1203031353676351,145.8766,378.4449,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0120_jpg.rf.3966766e5a1fa7f39ec7c3232ac8aefc.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0120_jpg.rf.3966766e5a1fa7f39ec7c3232ac8aefc.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0120_jpg.rf.3966766e5a1fa7f39ec7c3232ac8aefc.txt,1280,720,73519,6c7aa4ba773cca1ca249e19ef6a3a44aa116e88407244602bfbcb52128e40430,1213031353676351,145.7894,365.6853,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0122_jpg.rf.033643f3cd579269df0db0c9b8bfca61.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0122_jpg.rf.033643f3cd579269df0db0c9b8bfca61.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0122_jpg.rf.033643f3cd579269df0db0c9b8bfca61.txt,1280,720,75296,0f061793c7438a6fdf35253b2f5b2b63a7b13785660d8381ae9d12020a549ad9,1213131353776351,145.7269,372.7951,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0126_jpg.rf.9e3b6eec85dffa7151029d068115e042.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0126_jpg.rf.9e3b6eec85dffa7151029d068115e042.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0126_jpg.rf.9e3b6eec85dffa7151029d068115e042.txt,1280,720,74293,91a82f9bb48e595d56ece3cd10191c8f28c26e3a2efbf7918dee5f29239f9a78,1313131353736351,145.7742,367.1356,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251004_11_45_50_Pro_mp4-0128_jpg.rf.9e2f64367c479a3c46fd4218056fcfed.jpg,train\images\WIN_20251004_11_45_50_Pro_mp4-0128_jpg.rf.9e2f64367c479a3c46fd4218056fcfed.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251004_11_45_50_Pro_mp4-0128_jpg.rf.9e2f64367c479a3c46fd4218056fcfed.txt,1280,720,74665,860b3e9f4bb8fb7844161bf34eb1f04d64b1d65c0a58bb1064b2c00b3a5a3f85,1313131353736341,145.6129,369.1988,False,True,False,1,1,0,
