image_id,final_label,original_label,decision,filename
IMG02250,leaning_right,leaning_right,KEEP,extract2676_jpg.rf.d3f9ff6387c2bc03ec94378abcc1ebc1.jpg
IMG02258,leaning_right,leaning_right,KEEP,extract2684_jpg.rf.08bf3b83981143109e74cd29863a0f34.jpg
IMG02259,leaning_right,leaning_right,KEEP,extract2685_jpg.rf.e745a098bda2b6abedb6cff8043f7374.jpg
IMG02260,leaning_right,leaning_right,KEEP,extract2686_jpg.rf.c31d5f6f67c9dc16de96d2c583342599.jpg
IMG02262,leaning_right,leaning_right,KEEP,extract2688_jpg.rf.b114048494eb5c2c73fc9fe015fd7890.jpg
IMG02288,leaning_right,leaning_right,KEEP,extract3032_jpg.rf.fa084e52a31cf44d1c028ada66ee8561.jpg
IMG02332,leaning_right,leaning_right,KEEP,extract3076_jpg.rf.d671bd91ec4ab22cda3723e1eab987f8.jpg
IMG02357,leaning_right,leaning_right,KEEP,extract3102_jpg.rf.bc48bb62a307bd1aafe8c931a477bbdf.jpg
IMG02361,leaning_right,leaning_right,KEEP,extract3106_jpg.rf.5e40d2ac5cb0747b5851f32cc576680c.jpg
IMG02409,leaning_right,leaning_right,KEEP,extract3496_jpg.rf.9a5b179b4a15b4343c8d4e677cbbd004.jpg
IMG02417,leaning_right,leaning_right,KEEP,extract3504_jpg.rf.e546168b3312096074cd81ef9aee3ade.jpg
IMG02423,leaning_right,leaning_right,KEEP,extract3510_jpg.rf.4acb68b39feda2a0dd7f75e2a6ea2a4a.jpg
IMG02430,leaning_right,leaning_right,KEEP,extract3517_jpg.rf.a7243eb4625a4cb3ca3d305f4c0ae08a.jpg
IMG02453,leaning_right,leaning_right,KEEP,extract3540_jpg.rf.873129ff779d796cc0ab429197927474.jpg
IMG02467,leaning_right,leaning_right,KEEP,extract3554_jpg.rf.31ce7557f834f2eef399c701da08a6ac.jpg
IMG02497,leaning_right,leaning_right,KEEP,extract3584_jpg.rf.7608558ef4f148e76ced25af8f47e210.jpg
IMG02508,leaning_right,leaning_right,KEEP,mb0013_jpg.rf.c88940caeda27382e3c7e7df242e3687.jpg
IMG02509,leaning_right,leaning_right,KEEP,mb0014_jpg.rf.23b7c9b12a73250a807c5586d0663f0f.jpg
IMG02510,leaning_right,leaning_right,KEEP,mb0015_jpg.rf.7817e56de1c0b1559e38e57a7d33060a.jpg
IMG02512,leaning_right,leaning_right,KEEP,mb0018_jpg.rf.595d160bb127bd133e57994ed9c48db6.jpg
IMG02513,leaning_right,leaning_right,KEEP,mb0049_jpg.rf.1a440100a6a27f04e39de098d86f91ac.jpg
IMG02514,leaning_right,leaning_right,KEEP,mb0080_jpg.rf.71c2c2bd738a80795021fbc88c1cfbb6.jpg
IMG02515,leaning_right,leaning_right,KEEP,mb0081_jpg.rf.3dd965a908027625058248778bfbf546.jpg
IMG02516,leaning_right,leaning_right,KEEP,mb0082_jpg.rf.e2a8940f44faf670d6bc65028103a9bd.jpg
IMG02517,leaning_right,leaning_right,KEEP,mb0083_jpg.rf.b6cfd7bb39cc63058de6d8bc563d5072.jpg
IMG02519,leaning_right,leaning_right,KEEP,mb0127_jpg.rf.1839d8b1772a25346526e2237387f695.jpg
IMG02520,leaning_right,leaning_right,KEEP,mb0159_jpg.rf.b0ae4761b5a86105c29cdc41fee054c0.jpg
IMG02521,leaning_right,leaning_right,KEEP,mb0161_jpg.rf.5ebf65602412624a14d4be5861ebf7f3.jpg
IMG02522,leaning_right,leaning_right,KEEP,mb0181_jpg.rf.0cf06bc9f0324300482d3e68d574f9f1.jpg
IMG02523,leaning_right,leaning_right,KEEP,mb0182_jpg.rf.d08c673513f345f0b31f91b6f9450659.jpg
IMG02524,leaning_right,leaning_right,KEEP,mb0212_jpg.rf.0d9e807d2b6b31631683ef97c1855b0b.jpg
IMG02525,leaning_right,leaning_right,KEEP,mb0213_jpg.rf.a68e476fdac35c202b6be3dd658b1313.jpg
IMG02527,leaning_right,leaning_right,KEEP,mb0215_jpg.rf.6d60b706801e10c80d170a02b62635b5.jpg
IMG02529,leaning_right,leaning_right,KEEP,mb0278_jpg.rf.41b7d7a8040d48ee9b5895bcce6a80b4.jpg
IMG02531,leaning_right,leaning_right,KEEP,mb0280_jpg.rf.14a9ac3bf776384921455f6d2cbac8a0.jpg
IMG02532,leaning_right,leaning_right,KEEP,mb0338_jpg.rf.17e682e09258ca6c6554bbb6547e2367.jpg
IMG02534,leaning_right,leaning_right,KEEP,mb0389_jpg.rf.dede3bdb08538af6521928abc139c8d2.jpg
IMG02536,leaning_right,leaning_right,KEEP,mb0391_jpg.rf.d355594883b7dd2625f1e8b0b1ac49bb.jpg
IMG02538,leaning_right,leaning_right,KEEP,mb0424_jpg.rf.daec2710958b22ae35b49da389799f33.jpg
IMG02540,leaning_right,leaning_right,KEEP,mb0472_jpg.rf.9de49db94119bdd269a50b9b8858243a.jpg
IMG02542,leaning_right,leaning_right,KEEP,mb0523_jpg.rf.85b91bb6ca220d32c5e7f85433754161.jpg
IMG02546,leaning_right,leaning_right,KEEP,mb20011_jpg.rf.b6029ecb491536277da9b946f21de30b.jpg
IMG02548,leaning_right,leaning_right,KEEP,mb20014_jpg.rf.f081350b9d0797c1b011bd31411fa877.jpg
IMG02553,leaning_right,leaning_right,KEEP,mb20034_jpg.rf.2c04f5bf1937825e6342ba1ca9b7ce23.jpg
IMG02556,leaning_right,leaning_right,KEEP,mb20037_jpg.rf.13faf23e7766cf37a7f2254e17d6ef9a.jpg
IMG02566,leaning_right,leaning_right,KEEP,mb20047_jpg.rf.8600c1e4bdb8b5761670175081b4baae.jpg
IMG02575,leaning_right,leaning_right,KEEP,mb20092_jpg.rf.dbb2192892cab228281c9dc94851ccb4.jpg
IMG02576,leaning_right,leaning_right,KEEP,mb20093_jpg.rf.11854d67ec97a39f7c99d88f4b86c538.jpg
IMG02585,leaning_right,leaning_right,KEEP,mb20136_jpg.rf.f6dced5a330e0ef7d34fb173bf5989a3.jpg
IMG02592,leaning_right,leaning_right,KEEP,mb20163_jpg.rf.ab212f9fbea1a2ff90821696ec073212.jpg
IMG02593,leaning_right,leaning_right,KEEP,mb20188_jpg.rf.3c3d1b184236f6d9d3819fe31743945d.jpg
IMG02594,leaning_right,leaning_right,KEEP,mb20189_jpg.rf.c1a353a5de0ba29308346e242432ea61.jpg
IMG02599,leaning_right,leaning_right,KEEP,mb20225_jpg.rf.ccb684873f40997354131955b0e8d80d.jpg
IMG02603,leaning_right,leaning_right,KEEP,mb20229_jpg.rf.0aa459942c7c3d81aa6aa8ae79d296aa.jpg
IMG02612,leaning_right,leaning_right,KEEP,mb20285_jpg.rf.c316a80797036d52873ff8003ed44a38.jpg
IMG02613,upright,upright,KEEP,2023-11-21-031602_jpg.rf.0e6400240880705c13f2931f87221d05.jpg
IMG02614,upright,upright,KEEP,2023-11-21-031602_jpg.rf.21bf739e20850c77bcf88be1dccab0d2.jpg
IMG02615,upright,upright,KEEP,2023-11-21-031602_jpg.rf.6c84be4ff6d2ce28c1546759af4643f6.jpg
IMG02616,upright,upright,KEEP,VidWebCam_frame_0_png_jpg.rf.14c23e82183162b96435820829347a78.jpg
IMG02622,upright,upright,KEEP,VidWebCam_frame_1309_png_jpg.rf.e54279ba240b0a2793d92215c88c0423.jpg
IMG02623,upright,upright,KEEP,VidWebCam_frame_1386_png_jpg.rf.6c53bddb176431d5ad7231852aa6b18a.jpg
IMG02624,upright,upright,KEEP,VidWebCam_frame_1386_png_jpg.rf.8b2dabf4a9c36e33ce5eb5293bc12e03.jpg
IMG02625,upright,upright,KEEP,VidWebCam_frame_1386_png_jpg.rf.9c047ba1aa0c82f9018def56b020befe.jpg
IMG02626,upright,upright,KEEP,VidWebCam_frame_1925_png_jpg.rf.00befe0b06028c46f9ebe1ffcef548c3.jpg
IMG02628,upright,upright,KEEP,VidWebCam_frame_1925_png_jpg.rf.5cbd9a3d6f71c368dbd3609860fabd6b.jpg
IMG02629,upright,upright,KEEP,VidWebCam_frame_2002_png_jpg.rf.bd8e91ca13d3aa6582239a2334562851.jpg
IMG02630,upright,upright,KEEP,VidWebCam_frame_2079_png_jpg.rf.411733a5d08ea52482af889fa027eb8d.jpg
IMG02631,upright,upright,KEEP,VidWebCam_frame_2079_png_jpg.rf.53b35d3743bb47be183d1863c30d290d.jpg
IMG02632,upright,upright,KEEP,VidWebCam_frame_2079_png_jpg.rf.a1c350d59a66f9923a812558ccde3efe.jpg
IMG02633,upright,upright,KEEP,VidWebCam_frame_2695_png_jpg.rf.2ee7b97ab7fc4fb3e9a38ff46b0d54f3.jpg
IMG02635,upright,upright,KEEP,VidWebCam_frame_2772_png_jpg.rf.94b5a43badff921f747bf8bc0af52ccb.jpg
IMG02637,upright,upright,KEEP,VidWebCam_frame_308_png_jpg.rf.00ab7b5fcde090d26044b36a58e18b03.jpg
IMG02638,upright,upright,KEEP,VidWebCam_frame_308_png_jpg.rf.0d5984c1f48146b1e25042cea7760489.jpg
IMG02639,upright,upright,KEEP,VidWebCam_frame_308_png_jpg.rf.30e51406d9cd6f44560e396465280514.jpg
IMG02640,upright,upright,KEEP,VidWebCam_frame_3619_png_jpg.rf.bc02d8f43985294a29ae13e097fc7146.jpg
IMG02641,upright,upright,KEEP,VidWebCam_frame_3696_png_jpg.rf.3da794c71b0894fe8646cd6ca11e7e2b.jpg
IMG02642,upright,upright,KEEP,VidWebCam_frame_3696_png_jpg.rf.a9aad7c48aa713d37a5ce8e69329d7e2.jpg
IMG02643,upright,upright,KEEP,VidWebCam_frame_3696_png_jpg.rf.ab670b9ac66f0976b77797535c040f0a.jpg
IMG02644,upright,upright,KEEP,VidWebCam_frame_3773_png_jpg.rf.1efd7518aa93775f2d433f1cbcc4130e.jpg
IMG02645,upright,upright,KEEP,VidWebCam_frame_385_png_jpg.rf.20cd40ad329a0f944e2b10af18ceee67.jpg
IMG02648,upright,upright,KEEP,VidWebCam_frame_77_png_jpg.rf.cf71209e70c807a57df114b64f6d439d.jpg
IMG02654,upright,upright,KEEP,extract0003_jpg.rf.c064a8039f13f9f87dcab5f3a9a36f50.jpg
IMG02657,upright,upright,KEEP,extract0005_jpg.rf.230cbfea5d58e13622b3a9b1ffec9b38.jpg
IMG02661,upright,upright,KEEP,extract0007_jpg.rf.4fc8948f5809f36023e934e9a5fd2f68.jpg
IMG02664,upright,upright,KEEP,extract0008_jpg.rf.67b96cc73d7d64b70bc5d13117f8e081.jpg
IMG02671,upright,upright,KEEP,extract0010_jpg.rf.dd1d2ba781d11086f84a1aa04dffef84.jpg
IMG02679,upright,upright,KEEP,extract0015_jpg.rf.b4271f5d2c585798782180e1f754b9ed.jpg
IMG02680,upright,upright,KEEP,extract0015_jpg.rf.c6f37e5ffc85060401bc687a5bb901be.jpg
IMG02681,upright,upright,KEEP,extract0016_jpg.rf.831f8864dbdb5afec126fa8b9f5ad4a7.jpg
IMG02693,upright,upright,KEEP,extract0027_jpg.rf.87a38f33a202895a447b8e24fa982b2b.jpg
IMG02694,upright,upright,KEEP,extract0028_jpg.rf.767eb602d40f132246626f8984f625ff.jpg
IMG02791,upright,upright,KEEP,extract0227_jpg.rf.5c571073bef4a5a22db8569a9604ef5f.jpg
IMG02792,upright,upright,KEEP,extract0228_jpg.rf.4d704b9fb0ba8d29bc22f8cdd4adf4b1.jpg
IMG02793,upright,upright,KEEP,extract0229_jpg.rf.d0632aa508d355e285495a19af532b89.jpg
IMG02794,upright,upright,KEEP,extract0230_jpg.rf.318852e2b77c8beeb482e8fa68ad4879.jpg
IMG02854,upright,upright,KEEP,extract0767_jpg.rf.e312a3728047cf98e5471acc322e3094.jpg
IMG02877,upright,upright,KEEP,extract0890_jpg.rf.302e704635ecf3407e3815d140bd5a98.jpg
IMG02972,upright,upright,KEEP,extract1036_jpg.rf.88e2e0985cbe4d0f9c7ec8fc412ab606.jpg
IMG02988,upright,upright,KEEP,extract1555_jpg.rf.89d64efb6fa9980a325033ff40c105f2.jpg
IMG03150,upright,upright,KEEP,extract2294_jpg.rf.cd6d06b8b763babfbd097ccb9f4a2dee.jpg
IMG03165,upright,upright,KEEP,extract2434_jpg.rf.0d002932a71e3c086c69a3973f7caeca.jpg
IMG03189,upright,upright,KEEP,extract2710_jpg.rf.62c8cc91ea157a0da457765b21e73368.jpg
IMG03192,upright,upright,KEEP,extract2713_jpg.rf.0d7ef612bc243a0bd9a1fea2a8975cd7.jpg
IMG03256,upright,upright,KEEP,extract2845_jpg.rf.7208252dd68ecabccbfea642c57f9c8a.jpg
IMG03257,upright,upright,KEEP,extract2846_jpg.rf.093d8a520d696b8a6af7753265f01232.jpg
IMG03260,upright,upright,KEEP,extract2849_jpg.rf.49243bfac314249ea08db58201c41da4.jpg
IMG03262,upright,upright,KEEP,extract2851_jpg.rf.3e95467516e4380daace237478be6fac.jpg
IMG03298,upright,upright,KEEP,extract2888_jpg.rf.b2d034ba36af6abd148f5a575001815c.jpg
IMG03322,upright,upright,KEEP,extract2912_jpg.rf.bf758880a546add4ec7c2c26a9cea193.jpg
IMG03332,upright,upright,KEEP,extract2922_jpg.rf.c97d023fded786b89ab3a927af3ab30e.jpg
IMG03347,upright,upright,KEEP,extract2937_jpg.rf.fab8346fe5deccb0f650009d1e74174d.jpg
IMG03353,upright,upright,KEEP,extract2944_jpg.rf.c1866636db4b79e5cd49529d08ec7087.jpg
IMG03355,upright,upright,KEEP,extract2946_jpg.rf.a11f1730f6e567f54ce6619db55a5b67.jpg
IMG03359,upright,upright,KEEP,extract3109_jpg.rf.7046204837d5048f405faeacc8829249.jpg
IMG03364,upright,upright,KEEP,extract3114_jpg.rf.588a01f772e14f7685c4d648288eb665.jpg
IMG03389,upright,upright,KEEP,extract3155_jpg.rf.8d8fdf8032720655f5ca1f6d28a28f6f.jpg
IMG03622,upright,upright,KEEP,mb0067_jpg.rf.eb29201907afb461129c44650926a8f6.jpg
IMG03623,upright,upright,KEEP,mb0068_jpg.rf.30218ecc697e6435b8a7ff31d647921d.jpg
IMG03625,upright,upright,KEEP,mb0076_jpg.rf.21f2507b6489346ca869770b7a78e07c.jpg
IMG03627,upright,upright,KEEP,mb0078_jpg.rf.0f502c31c6bb0335ce295ecdc8414c1c.jpg
IMG03630,upright,upright,KEEP,mb0098_jpg.rf.eec95520c6e46fa2689594042ec86de3.jpg
IMG03631,upright,upright,KEEP,mb0099_jpg.rf.dd3108f276990deae0a49136bd12daa4.jpg
IMG03632,upright,upright,KEEP,mb0100_jpg.rf.c9b90826b9e66e215b4927fe6820ff2e.jpg
IMG03634,upright,upright,KEEP,mb0107_jpg.rf.d8bf651a241e84fbf974aa592f069669.jpg
IMG03635,upright,upright,KEEP,mb0118_jpg.rf.87a5ecc434ac7e4395556c8ed6ece2e4.jpg
IMG03636,upright,upright,KEEP,mb0119_jpg.rf.0272e8f140159cd0b70bdaac2bbcf2da.jpg
IMG03637,upright,upright,KEEP,mb0120_jpg.rf.c9560f1afc214104185b8def234a651e.jpg
IMG03638,upright,upright,KEEP,mb0121_jpg.rf.60efe63897a7df67496abba95a867479.jpg
IMG03639,upright,upright,KEEP,mb0122_jpg.rf.934d8a31d65eaa8d021185a4c1dea720.jpg
IMG03640,upright,upright,KEEP,mb0123_jpg.rf.1765aba4a874e1441cee9af13a7c8640.jpg
IMG03643,upright,upright,KEEP,mb0136_jpg.rf.7ec3558de49763c197bf98cbc61a202b.jpg
IMG03644,upright,upright,KEEP,mb0137_jpg.rf.03606c2cb43d4224f874ad6d4bac8c46.jpg
IMG03645,upright,upright,KEEP,mb0138_jpg.rf.68f5b522eb731a5ed613ec7d36537f8d.jpg
IMG03646,upright,upright,KEEP,mb0139_jpg.rf.6f2cf87cd03f6d9eb32e841505cfcc42.jpg
IMG03648,upright,upright,KEEP,mb0143_jpg.rf.d4c07961c410bf1721e4730551240cbd.jpg
IMG03650,upright,upright,KEEP,mb0162_jpg.rf.bc17b8889d4f3310314ceb94715e8175.jpg
IMG03651,upright,upright,KEEP,mb0163_jpg.rf.66d86af95a1330672d21b587f729ce93.jpg
IMG03653,upright,upright,KEEP,mb0165_jpg.rf.aeac79bd55e5a1be2b840f053adc7f2a.jpg
IMG03659,upright,upright,KEEP,mb0175_jpg.rf.a35e94fa7427b6266171fade4190f4e3.jpg
IMG03661,upright,upright,KEEP,mb0184_jpg.rf.3d6a975cfb576daa8c32c5a94ffb0d1b.jpg
IMG03662,upright,upright,KEEP,mb0185_jpg.rf.1c97eaa80ba3950a4838f5b197235aed.jpg
IMG03664,upright,upright,KEEP,mb0187_jpg.rf.85b10f6e23141986422ad4857632066e.jpg
IMG03667,upright,upright,KEEP,mb0202_jpg.rf.71a1877dad6634cdc04adc637e07ea0c.jpg
IMG03669,upright,upright,KEEP,mb0204_jpg.rf.cd177718187bd4958fcd213cb75e0643.jpg
IMG03675,upright,upright,KEEP,mb0224_jpg.rf.0b461703a9f21fcbbb4f834bcba41b24.jpg
IMG03679,upright,upright,KEEP,mb0228_jpg.rf.886aedd01fa156cdcc120b5554f567aa.jpg
IMG03680,upright,upright,KEEP,mb0241_jpg.rf.f27d5436556ecbfd106680401c93cac1.jpg
IMG03681,upright,upright,KEEP,mb0242_jpg.rf.b8bc9a0c4d562d2c3fe3e29009014e1a.jpg
IMG03682,upright,upright,KEEP,mb0243_jpg.rf.7ff67dbc18b26d29ba31a3697188c837.jpg
IMG03683,upright,upright,KEEP,mb0244_jpg.rf.34d8bbde49f9a9f8c75fc0e1b76b74b8.jpg
IMG03685,upright,upright,KEEP,mb0246_jpg.rf.d4a23220daa584dcba10efaaae34ea46.jpg
IMG03687,upright,upright,KEEP,mb0264_jpg.rf.58cc21787a3da12f99a3148a6927baad.jpg
IMG03691,upright,upright,KEEP,mb0268_jpg.rf.b44809168ce1ec377436d3cfa78c82ff.jpg
IMG03693,upright,upright,KEEP,mb0275_jpg.rf.0ee6c69347fabc796243db279725b450.jpg
IMG03694,upright,upright,KEEP,mb0283_jpg.rf.77e6302c3968a2fbc26e7d4b255d97a0.jpg
IMG03695,upright,upright,KEEP,mb0287_jpg.rf.aabf4ba1f301ca5f86fd4b554d68c717.jpg
IMG03696,upright,upright,KEEP,mb0288_jpg.rf.c27531f88805b8ec5bdf1cddb4467bad.jpg
IMG03699,upright,upright,KEEP,mb0294_jpg.rf.e28ac26bc95a70f642d99be7b4f5a491.jpg
IMG03700,upright,upright,KEEP,mb0297_jpg.rf.94137b4172f10efd0a154f6b7187dca8.jpg
IMG03701,upright,upright,KEEP,mb0299_jpg.rf.f658a279203ef67cae17d5566e4fbda8.jpg
IMG03702,upright,upright,KEEP,mb0310_jpg.rf.ffba7637f14d37b5867c021118ef134c.jpg
IMG03704,upright,upright,KEEP,mb0312_jpg.rf.fddceb56f32980fb6b380cf3fd04dc9c.jpg
IMG03707,upright,upright,KEEP,mb0323_jpg.rf.605ec55a16b7f2ab7d112cc785e43253.jpg
IMG03708,upright,upright,KEEP,mb0324_jpg.rf.a797477e770fda859374e463765a3656.jpg
IMG03709,upright,upright,KEEP,mb0325_jpg.rf.9a65a62a7e8b39feefe77ce0f0de8674.jpg
IMG03715,upright,upright,KEEP,mb0346_jpg.rf.ab16853f5b0b4995480eaa23d04a79c3.jpg
IMG03716,upright,upright,KEEP,mb0347_jpg.rf.d900d419a81fd0da73a1a9a644b63d60.jpg
IMG03719,upright,upright,KEEP,mb0355_jpg.rf.160b04d740ac04759ea07b1ab1fceb8e.jpg
IMG03720,upright,upright,KEEP,mb0356_jpg.rf.cab9c31d429ba3d8b35a645e02e91a08.jpg
IMG03724,upright,upright,KEEP,mb0376_jpg.rf.56bf13fdc91ef95a3a14fa1c82dc6dec.jpg
IMG03746,upright,upright,KEEP,mb0422_jpg.rf.257ece1d4dc814efec15ba32dd8c38f9.jpg
IMG03749,upright,upright,KEEP,mb0434_jpg.rf.59ec3e3eb828968b7fc76485a088f56b.jpg
IMG03752,upright,upright,KEEP,mb0438_jpg.rf.2fc94be67d7f675bd8a740aa7cd8f2f3.jpg
IMG03753,upright,upright,KEEP,mb0439_jpg.rf.9d7406c08b9103f255058c103c88736f.jpg
IMG03754,upright,upright,KEEP,mb0440_jpg.rf.8f5a8190ba8e7e2d9b1c5c78665bf2ba.jpg
IMG03757,upright,upright,KEEP,mb0443_jpg.rf.0fd8f16ee12cbe1d6b0f3f59e9bb428c.jpg
IMG03759,upright,upright,KEEP,mb0459_jpg.rf.e5fe62be4669bfe18b9b309930d95232.jpg
IMG03766,upright,upright,KEEP,mb0482_jpg.rf.173d1cd4fad32bbd0da680766ce803a5.jpg
IMG03769,upright,upright,KEEP,mb0488_jpg.rf.107f6293a0c991eac3a8826413ac21ee.jpg
IMG03773,upright,upright,KEEP,mb0506_jpg.rf.fb5aa7a3be3a35bc7cadc71a925386c9.jpg
IMG03780,upright,upright,KEEP,mb0522_jpg.rf.264f77fcc4e9566ac56279a45e1ebd64.jpg
IMG03781,upright,upright,KEEP,mb0530_jpg.rf.18906141dd28b1cffb5af1214f56c4ce.jpg
IMG03782,upright,upright,KEEP,mb0534_jpg.rf.b324eeef448ca60576a7331af9b560f2.jpg
IMG03849,leaning_backward,leaning_backward,KEEP,extract0006_jpg.rf.58a5a14615eb4179813a4060b0d356c5.jpg
IMG03850,leaning_backward,leaning_backward,KEEP,extract0008_jpg.rf.79fb262850f5a06f242ee3634227cc66.jpg
IMG03852,leaning_backward,leaning_backward,KEEP,extract0009_jpg.rf.f5243a54f628b87634dba85d78740515.jpg
IMG03853,leaning_backward,leaning_backward,KEEP,extract0010_jpg.rf.c3d6db6ef103d2b645c597064b8da058.jpg
IMG03854,leaning_backward,leaning_backward,KEEP,extract0010_jpg.rf.fcf6a6d58da376a5b536e7e14083305a.jpg
IMG03856,leaning_backward,leaning_backward,KEEP,extract0014_jpg.rf.143d65ba4aa4a2d6ecf90b236b088627.jpg
IMG03857,leaning_backward,leaning_backward,KEEP,extract0585_jpg.rf.1c77ddfbfb5657c73e97aa81d5148a65.jpg
IMG03864,leaning_backward,leaning_backward,KEEP,extract0600_jpg.rf.4555e1b0bbcf4a09d7ac357999e3f675.jpg
IMG03875,leaning_backward,leaning_backward,KEEP,extract0627_jpg.rf.05610eb7b343d23c4ecda5c1316d91b5.jpg
IMG03881,leaning_backward,leaning_backward,KEEP,extract2318_jpg.rf.6512aaeebac7230a61ebdfe91ed46bd6.jpg
IMG03884,leaning_backward,leaning_backward,KEEP,extract2323_jpg.rf.53377c616f3a1d5df114e7fe95e9e5bf.jpg
IMG03895,leaning_backward,leaning_backward,KEEP,extract2347_jpg.rf.af996a8154f864afba900a7c034f6d50.jpg
IMG03922,leaning_backward,leaning_backward,KEEP,extract3230_jpg.rf.cb2e41c6956daf5985e5823eec8d5126.jpg
IMG03937,leaning_backward,leaning_backward,KEEP,mb0072_jpg.rf.bec7392c33e52c542c5b52e3640ab7b9.jpg
IMG03940,leaning_backward,leaning_backward,KEEP,mb0145_jpg.rf.43a55590fbd0e750d541e9fff62fe67b.jpg
IMG03942,leaning_backward,leaning_backward,KEEP,mb0147_jpg.rf.cec1617c854bab105b0ad5c25ea6e1fb.jpg
IMG03943,leaning_backward,leaning_backward,KEEP,mb0160_jpg.rf.12c92f4a4f7b04b24423797a96fba56f.jpg
IMG03944,leaning_backward,leaning_backward,KEEP,mb0166_jpg.rf.60969c83034c5945e8d5039a8f3b92c6.jpg
IMG03945,leaning_backward,leaning_backward,KEEP,mb0197_jpg.rf.c8ab162686d0539f9e24f8afbbd95d9b.jpg
IMG03946,leaning_backward,leaning_backward,KEEP,mb0200_jpg.rf.587c50f70a96d2692f60d169fe9ee82e.jpg
IMG03950,leaning_backward,leaning_backward,KEEP,mb0316_jpg.rf.2ada29b5d482a3d635143272f9f3a11f.jpg
IMG03951,leaning_backward,leaning_backward,KEEP,mb0317_jpg.rf.08685f5e34c77d173b9a19f020a39a7d.jpg
IMG03952,leaning_backward,leaning_backward,KEEP,mb0318_jpg.rf.b75d1cbe0c575ed4b7fb30a2d5a7beb9.jpg
IMG03953,leaning_backward,leaning_backward,KEEP,mb0319_jpg.rf.dd98baa4b472613e734fbcf79d5a0442.jpg
IMG03956,leaning_backward,leaning_backward,KEEP,mb0446_jpg.rf.8923a827d987fa772544bf4ed3036a61.jpg
IMG03957,leaning_backward,leaning_backward,KEEP,mb0448_jpg.rf.1c278f8563b11f890c543d6e7af8054a.jpg
IMG03958,leaning_backward,leaning_backward,KEEP,mb0456_jpg.rf.55917d09df4e451dbdca1fe772454bcc.jpg
IMG03962,leaning_backward,leaning_backward,KEEP,mb0483_jpg.rf.5081942930ce6e43bbabbd27912f277f.jpg
IMG03964,leaning_backward,leaning_backward,KEEP,mb0500_jpg.rf.75a27bc6f61212d4b55bbcb58f6ddb20.jpg
IMG03965,leaning_backward,leaning_backward,KEEP,mb0500_jpg.rf.acaa27b4fc51412188bde73b66f02331.jpg
IMG03966,leaning_backward,leaning_backward,KEEP,mb0501_jpg.rf.c76c9cc8076b22847ac46a50dcba8bac.jpg
IMG03968,leaning_backward,leaning_backward,KEEP,mb0509_jpg.rf.e28d6dda563db19d3c96bba3e7d123f3.jpg
IMG03972,leaning_backward,leaning_backward,KEEP,mb20216_jpg.rf.bd0a99f4d5f19a2920c9fd11d1239197.jpg
IMG03973,leaning_backward,leaning_backward,KEEP,mb20220_jpg.rf.810c1eec85ece7c275ad8d1c49f1c7a8.jpg
IMG03977,leaning_backward,leaning_backward,KEEP,mb20254_jpg.rf.e7cd810bdb695ace95f3b76c2795be07.jpg
IMG03978,leaning_backward,leaning_backward,KEEP,mb20267_jpg.rf.910c31036f5670c376e045d73a87967e.jpg
IMG03984,leaning_backward,leaning_backward,KEEP,mb20281_jpg.rf.24027b39f97d552e3647f43d7177e7f3.jpg
IMG03986,leaning_backward,leaning_backward,KEEP,mb20292_jpg.rf.e27782ec84055012822836429068df62.jpg
IMG03987,leaning_backward,leaning_backward,KEEP,mb20293_jpg.rf.8dbc717b24472c0f82b1aa07d55fb8ad.jpg
IMG03989,leaning_backward,leaning_backward,KEEP,mb20298_jpg.rf.c9fafcefd06d396c8d91d4377828c6b0.jpg
IMG03991,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1001_png_jpg.rf.4f51901e10deb43ac2374828683da88e.jpg
IMG03992,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1078_png_jpg.rf.9e96a421c6da8519b99e9fd02bff26d3.jpg
IMG03993,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1078_png_jpg.rf.9ee0a9c6e8823a3c097e4ec4458c387d.jpg
IMG03994,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1078_png_jpg.rf.dd8f907b47f8badbc282845edc5a87fe.jpg
IMG03995,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1155_png_jpg.rf.3accf9a484805ceda966276e36ba91c9.jpg
IMG03996,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1155_png_jpg.rf.7f565605dbef239b4d8d3648a48ae3a4.jpg
IMG03997,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1155_png_jpg.rf.f48a987173ccba8c0e34a7251661181b.jpg
IMG03998,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1463_png_jpg.rf.92313e7b79eb7dd148059e5b50c3dd93.jpg
IMG04000,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1540_png_jpg.rf.24db6136840795a09d27e1022d07c7b8.jpg
IMG04001,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_1540_png_jpg.rf.31702c5407d676d20c1d0f47f1bc1aea.jpg
IMG04003,leaning_forward,leaning_forward,KEEP,VidWebCam_frame_154_png_jpg.rf.292b2ad9d4b995fb1d876fcca4b9247a.jpg
