split,filename,image_path,label_path,source_clip,frame_hint,class_id,class_name
train,WIN_20251109_18_42_31_Pro_mp4-0079_jpg.rf.954fe23bf770f73e2eadc8dae6d605f8.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0079_jpg.rf.954fe23bf770f73e2eadc8dae6d605f8.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0079_jpg.rf.954fe23bf770f73e2eadc8dae6d605f8.txt,WIN_20251109_18_42_31_Pro_mp4,0079,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0080_jpg.rf.831313b4b59e562bbccc09d1e9effcee.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0080_jpg.rf.831313b4b59e562bbccc09d1e9effcee.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0080_jpg.rf.831313b4b59e562bbccc09d1e9effcee.txt,WIN_20251109_18_42_31_Pro_mp4,0080,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0081_jpg.rf.d12c1c8a3dd07b8324c23d4ab38aa4ed.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0081_jpg.rf.d12c1c8a3dd07b8324c23d4ab38aa4ed.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0081_jpg.rf.d12c1c8a3dd07b8324c23d4ab38aa4ed.txt,WIN_20251109_18_42_31_Pro_mp4,0081,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0082_jpg.rf.0beb05ef132910d190c3a61b020025ae.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0082_jpg.rf.0beb05ef132910d190c3a61b020025ae.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0082_jpg.rf.0beb05ef132910d190c3a61b020025ae.txt,WIN_20251109_18_42_31_Pro_mp4,0082,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0083_jpg.rf.6477414df0d571b932cab731ea04090b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0083_jpg.rf.6477414df0d571b932cab731ea04090b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0083_jpg.rf.6477414df0d571b932cab731ea04090b.txt,WIN_20251109_18_42_31_Pro_mp4,0083,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0084_jpg.rf.9ca9b7e22e240c7a308443fb7555a9e2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0084_jpg.rf.9ca9b7e22e240c7a308443fb7555a9e2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0084_jpg.rf.9ca9b7e22e240c7a308443fb7555a9e2.txt,WIN_20251109_18_42_31_Pro_mp4,0084,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0085_jpg.rf.a409d589419bef137e04b2b5a9b0af4e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0085_jpg.rf.a409d589419bef137e04b2b5a9b0af4e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0085_jpg.rf.a409d589419bef137e04b2b5a9b0af4e.txt,WIN_20251109_18_42_31_Pro_mp4,0085,1,nga_trai
train,WIN_20251109_18_42_31_Pro_mp4-0087_jpg.rf.80117c1eb3e886523ce6ac2ebc5d0d04.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0087_jpg.rf.80117c1eb3e886523ce6ac2ebc5d0d04.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0087_jpg.rf.80117c1eb3e886523ce6ac2ebc5d0d04.txt,WIN_20251109_18_42_31_Pro_mp4,0087,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0088_jpg.rf.6147e1cc24a0151aefc2c2440ac21d7d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0088_jpg.rf.6147e1cc24a0151aefc2c2440ac21d7d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0088_jpg.rf.6147e1cc24a0151aefc2c2440ac21d7d.txt,WIN_20251109_18_42_31_Pro_mp4,0088,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0089_jpg.rf.4ea667fd3ac21f1fa2b11414d4761119.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0089_jpg.rf.4ea667fd3ac21f1fa2b11414d4761119.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0089_jpg.rf.4ea667fd3ac21f1fa2b11414d4761119.txt,WIN_20251109_18_42_31_Pro_mp4,0089,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0090_jpg.rf.ddfc75a36526ff674d705aa7d128f2b0.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0090_jpg.rf.ddfc75a36526ff674d705aa7d128f2b0.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0090_jpg.rf.ddfc75a36526ff674d705aa7d128f2b0.txt,WIN_20251109_18_42_31_Pro_mp4,0090,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0091_jpg.rf.a7647aedcccdf7fd7201fbde7781fe23.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0091_jpg.rf.a7647aedcccdf7fd7201fbde7781fe23.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0091_jpg.rf.a7647aedcccdf7fd7201fbde7781fe23.txt,WIN_20251109_18_42_31_Pro_mp4,0091,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0092_jpg.rf.a6837ae9b5455d4ef6f437a96253a47c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0092_jpg.rf.a6837ae9b5455d4ef6f437a96253a47c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0092_jpg.rf.a6837ae9b5455d4ef6f437a96253a47c.txt,WIN_20251109_18_42_31_Pro_mp4,0092,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0093_jpg.rf.fad050c34f4b678b1ff950122c647def.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0093_jpg.rf.fad050c34f4b678b1ff950122c647def.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0093_jpg.rf.fad050c34f4b678b1ff950122c647def.txt,WIN_20251109_18_42_31_Pro_mp4,0093,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0094_jpg.rf.1b717eeb913a957a4a20fb0fbd7d18d3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0094_jpg.rf.1b717eeb913a957a4a20fb0fbd7d18d3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0094_jpg.rf.1b717eeb913a957a4a20fb0fbd7d18d3.txt,WIN_20251109_18_42_31_Pro_mp4,0094,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0095_jpg.rf.12894939932a7dfb3b61606c375b0395.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0095_jpg.rf.12894939932a7dfb3b61606c375b0395.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0095_jpg.rf.12894939932a7dfb3b61606c375b0395.txt,WIN_20251109_18_42_31_Pro_mp4,0095,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0096_jpg.rf.0cab62cb8bcfb7104ac09c081718c628.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0096_jpg.rf.0cab62cb8bcfb7104ac09c081718c628.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0096_jpg.rf.0cab62cb8bcfb7104ac09c081718c628.txt,WIN_20251109_18_42_31_Pro_mp4,0096,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0097_jpg.rf.7c6416e9eef120b2b37195663a518e0d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0097_jpg.rf.7c6416e9eef120b2b37195663a518e0d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0097_jpg.rf.7c6416e9eef120b2b37195663a518e0d.txt,WIN_20251109_18_42_31_Pro_mp4,0097,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0098_jpg.rf.2a9073be9d430d22e964b4aedee068ab.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0098_jpg.rf.2a9073be9d430d22e964b4aedee068ab.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0098_jpg.rf.2a9073be9d430d22e964b4aedee068ab.txt,WIN_20251109_18_42_31_Pro_mp4,0098,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0099_jpg.rf.1b0866ba20216f2b70fbd5d1eefe5198.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0099_jpg.rf.1b0866ba20216f2b70fbd5d1eefe5198.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0099_jpg.rf.1b0866ba20216f2b70fbd5d1eefe5198.txt,WIN_20251109_18_42_31_Pro_mp4,0099,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0100_jpg.rf.0d54edcf4180096e3d9abce1e56d148c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0100_jpg.rf.0d54edcf4180096e3d9abce1e56d148c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0100_jpg.rf.0d54edcf4180096e3d9abce1e56d148c.txt,WIN_20251109_18_42_31_Pro_mp4,0100,0,nga_phai
train,WIN_20251109_18_42_31_Pro_mp4-0101_jpg.rf.4b5847af7b574931205a6c5eaf10e9e1.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0101_jpg.rf.4b5847af7b574931205a6c5eaf10e9e1.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0101_jpg.rf.4b5847af7b574931205a6c5eaf10e9e1.txt,WIN_20251109_18_42_31_Pro_mp4,0101,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0103_jpg.rf.53d966ffd5993aa595f7d696b349de99.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0103_jpg.rf.53d966ffd5993aa595f7d696b349de99.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0103_jpg.rf.53d966ffd5993aa595f7d696b349de99.txt,WIN_20251109_18_42_31_Pro_mp4,0103,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0104_jpg.rf.7051d78fb214b74b8445ae6346ea7815.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0104_jpg.rf.7051d78fb214b74b8445ae6346ea7815.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0104_jpg.rf.7051d78fb214b74b8445ae6346ea7815.txt,WIN_20251109_18_42_31_Pro_mp4,0104,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0105_jpg.rf.4c7b6a4d1172293d6bb57e118dff54e4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0105_jpg.rf.4c7b6a4d1172293d6bb57e118dff54e4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0105_jpg.rf.4c7b6a4d1172293d6bb57e118dff54e4.txt,WIN_20251109_18_42_31_Pro_mp4,0105,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0106_jpg.rf.11283ff94efeb969e945213683260e7d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0106_jpg.rf.11283ff94efeb969e945213683260e7d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0106_jpg.rf.11283ff94efeb969e945213683260e7d.txt,WIN_20251109_18_42_31_Pro_mp4,0106,2,nghieng_phai
train,WIN_20251109_18_42_31_Pro_mp4-0107_jpg.rf.4b0564273779ce8a4d49768aeae6ea1d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0107_jpg.rf.4b0564273779ce8a4d49768aeae6ea1d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0107_jpg.rf.4b0564273779ce8a4d49768aeae6ea1d.txt,WIN_20251109_18_42_31_Pro_mp4,0107,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0108_jpg.rf.efcbdca67104374d619951e9036d47da.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0108_jpg.rf.efcbdca67104374d619951e9036d47da.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0108_jpg.rf.efcbdca67104374d619951e9036d47da.txt,WIN_20251109_18_42_31_Pro_mp4,0108,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0109_jpg.rf.3b8a89e77bcb93131f9cf13a2c0ac459.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0109_jpg.rf.3b8a89e77bcb93131f9cf13a2c0ac459.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0109_jpg.rf.3b8a89e77bcb93131f9cf13a2c0ac459.txt,WIN_20251109_18_42_31_Pro_mp4,0109,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0110_jpg.rf.3331df069fe9e72cea77d7ef5d01f3fd.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0110_jpg.rf.3331df069fe9e72cea77d7ef5d01f3fd.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0110_jpg.rf.3331df069fe9e72cea77d7ef5d01f3fd.txt,WIN_20251109_18_42_31_Pro_mp4,0110,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0111_jpg.rf.b450989c57f644c65bf79f445c4b505b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0111_jpg.rf.b450989c57f644c65bf79f445c4b505b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0111_jpg.rf.b450989c57f644c65bf79f445c4b505b.txt,WIN_20251109_18_42_31_Pro_mp4,0111,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0113_jpg.rf.f6414f4741202bec16a7f916ecb9bf0f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0113_jpg.rf.f6414f4741202bec16a7f916ecb9bf0f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0113_jpg.rf.f6414f4741202bec16a7f916ecb9bf0f.txt,WIN_20251109_18_42_31_Pro_mp4,0113,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0115_jpg.rf.cbe1271c310dcd252046d1c03807bc3f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0115_jpg.rf.cbe1271c310dcd252046d1c03807bc3f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0115_jpg.rf.cbe1271c310dcd252046d1c03807bc3f.txt,WIN_20251109_18_42_31_Pro_mp4,0115,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0116_jpg.rf.f6f6c7551b463c97898e4f13f3b6a67e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0116_jpg.rf.f6f6c7551b463c97898e4f13f3b6a67e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0116_jpg.rf.f6f6c7551b463c97898e4f13f3b6a67e.txt,WIN_20251109_18_42_31_Pro_mp4,0116,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0117_jpg.rf.0e5686bafbaddcb5efad77e809c81032.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0117_jpg.rf.0e5686bafbaddcb5efad77e809c81032.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0117_jpg.rf.0e5686bafbaddcb5efad77e809c81032.txt,WIN_20251109_18_42_31_Pro_mp4,0117,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0118_jpg.rf.fbb92ec607901a064ac5798cc31e2f41.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0118_jpg.rf.fbb92ec607901a064ac5798cc31e2f41.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0118_jpg.rf.fbb92ec607901a064ac5798cc31e2f41.txt,WIN_20251109_18_42_31_Pro_mp4,0118,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0119_jpg.rf.b147705d2002a5d309dc5aaf33c8872f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0119_jpg.rf.b147705d2002a5d309dc5aaf33c8872f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0119_jpg.rf.b147705d2002a5d309dc5aaf33c8872f.txt,WIN_20251109_18_42_31_Pro_mp4,0119,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0120_jpg.rf.9da60b4dbd4d42c6d912a56508fbf5f5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0120_jpg.rf.9da60b4dbd4d42c6d912a56508fbf5f5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0120_jpg.rf.9da60b4dbd4d42c6d912a56508fbf5f5.txt,WIN_20251109_18_42_31_Pro_mp4,0120,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0122_jpg.rf.9b0e7bc70795c954260dc79f30d815fb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0122_jpg.rf.9b0e7bc70795c954260dc79f30d815fb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0122_jpg.rf.9b0e7bc70795c954260dc79f30d815fb.txt,WIN_20251109_18_42_31_Pro_mp4,0122,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0123_jpg.rf.a08479b3c57e618003a084582f2ca275.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0123_jpg.rf.a08479b3c57e618003a084582f2ca275.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0123_jpg.rf.a08479b3c57e618003a084582f2ca275.txt,WIN_20251109_18_42_31_Pro_mp4,0123,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0124_jpg.rf.db370541813fdd709910409a15998235.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0124_jpg.rf.db370541813fdd709910409a15998235.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0124_jpg.rf.db370541813fdd709910409a15998235.txt,WIN_20251109_18_42_31_Pro_mp4,0124,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0125_jpg.rf.37e54b21bc3475307ae3c77278335aca.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0125_jpg.rf.37e54b21bc3475307ae3c77278335aca.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0125_jpg.rf.37e54b21bc3475307ae3c77278335aca.txt,WIN_20251109_18_42_31_Pro_mp4,0125,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0126_jpg.rf.2df72aeac382d1f851c855b1ef7b0d8b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0126_jpg.rf.2df72aeac382d1f851c855b1ef7b0d8b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0126_jpg.rf.2df72aeac382d1f851c855b1ef7b0d8b.txt,WIN_20251109_18_42_31_Pro_mp4,0126,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0128_jpg.rf.0f19996108f33b2083fea746f5833ecd.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0128_jpg.rf.0f19996108f33b2083fea746f5833ecd.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0128_jpg.rf.0f19996108f33b2083fea746f5833ecd.txt,WIN_20251109_18_42_31_Pro_mp4,0128,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0129_jpg.rf.e8e3996ebcfb4ce1ba16588706b20bb6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0129_jpg.rf.e8e3996ebcfb4ce1ba16588706b20bb6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0129_jpg.rf.e8e3996ebcfb4ce1ba16588706b20bb6.txt,WIN_20251109_18_42_31_Pro_mp4,0129,4,thang
train,WIN_20251109_18_42_31_Pro_mp4-0130_jpg.rf.a226bb5f6b76aaaacbf0b0cf5afcde9f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0130_jpg.rf.a226bb5f6b76aaaacbf0b0cf5afcde9f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0130_jpg.rf.a226bb5f6b76aaaacbf0b0cf5afcde9f.txt,WIN_20251109_18_42_31_Pro_mp4,0130,3,nghieng_trai
train,WIN_20251109_18_42_31_Pro_mp4-0131_jpg.rf.f7c10dd82bd6e34fe7b1b96362323a10.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\WIN_20251109_18_42_31_Pro_mp4-0131_jpg.rf.f7c10dd82bd6e34fe7b1b96362323a10.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\WIN_20251109_18_42_31_Pro_mp4-0131_jpg.rf.f7c10dd82bd6e34fe7b1b96362323a10.txt,WIN_20251109_18_42_31_Pro_mp4,0131,4,thang
