capture_id,subject_id,session_id,label,class_id,cam01_path,cam02_path,calibration_id,lateral_side,subset,status_2d,status_3d,qc_3d_status,selected_person_valid_cam01,selected_person_valid_cam02,reprojection_error
CAP000217,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000217_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000217_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.71
CAP000218,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000218_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000218_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,27.23
CAP000219,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000219_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000219_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.25
CAP000220,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000220_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000220_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.72
CAP000221,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000221_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000221_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.4
CAP000222,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000222_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000222_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.27
CAP000229,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000229_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000229_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000230,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000230_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000230_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000231,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000231_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000231_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000232,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000232_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000232_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000233,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000233_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000233_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000234,S007,SE01,upright,0,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000234_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000234_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000235,S007,SE01,leaning_forward,1,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000235_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000235_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000236,S007,SE01,leaning_forward,1,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000236_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000236_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000237,S007,SE01,leaning_forward,1,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000237_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000237_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000238,S007,SE01,leaning_forward,1,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000238_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000238_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000239,S007,SE01,leaning_forward,1,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000239_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000239_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000240,S007,SE01,leaning_backward,2,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000240_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000240_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000241,S007,SE01,leaning_backward,2,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000241_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000241_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000242,S007,SE01,leaning_backward,2,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000242_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000242_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000243,S007,SE01,leaning_backward,2,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000243_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000243_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000244,S007,SE01,leaning_backward,2,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000244_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000244_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000245,S007,SE01,leaning_left,3,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000245_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000245_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000246,S007,SE01,leaning_left,3,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000246_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000246_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000247,S007,SE01,leaning_left,3,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000247_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000247_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000248,S007,SE01,leaning_left,3,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000248_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000248_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000249,S007,SE01,leaning_left,3,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000249_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000249_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000250,S007,SE01,leaning_right,4,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000250_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000250_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000251,S007,SE01,leaning_right,4,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000251_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000251_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000252,S007,SE01,leaning_right,4,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000252_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000252_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000253,S007,SE01,leaning_right,4,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000253_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000253_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000254,S007,SE01,leaning_right,4,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000254_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000254_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000255,S007,SE01,slouching,5,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000255_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000255_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000256,S007,SE01,slouching,5,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000256_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000256_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000257,S007,SE01,slouching,5,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000257_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000257_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000258,S007,SE01,slouching,5,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000258_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000258_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000259,S007,SE01,slouching,5,02_data/private_raw/S007/SE01/CAM01/S007_SE01_CAP000259_CAM01.jpg,02_data/private_raw/S007/SE01/CAM02/S007_SE01_CAP000259_CAM02.jpg,CAL_006,right,controlled,USABLE,EXCLUDED,EXCLUDE_3D_DEGENERATE_RIG,True,True,
CAP000268,S008,SE01,upright,0,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000268_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000268_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.58
CAP000269,S008,SE01,upright,0,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000269_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000269_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.83
CAP000270,S008,SE01,upright,0,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000270_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000270_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.32
CAP000271,S008,SE01,upright,0,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000271_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000271_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.61
CAP000272,S008,SE01,upright,0,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000272_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000272_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.47
CAP000273,S008,SE01,leaning_forward,1,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000273_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000273_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,20.29
CAP000274,S008,SE01,leaning_forward,1,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000274_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000274_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,17.83
CAP000275,S008,SE01,leaning_forward,1,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000275_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000275_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,18.81
CAP000276,S008,SE01,leaning_forward,1,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000276_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000276_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,18.81
CAP000277,S008,SE01,leaning_forward,1,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000277_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000277_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,18.91
CAP000278,S008,SE01,leaning_backward,2,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000278_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000278_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,15.16
CAP000279,S008,SE01,leaning_backward,2,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000279_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000279_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,16.62
CAP000280,S008,SE01,leaning_backward,2,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000280_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000280_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,14.89
CAP000281,S008,SE01,leaning_backward,2,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000281_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000281_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,13.81
CAP000282,S008,SE01,leaning_backward,2,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000282_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000282_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,14.19
CAP000283,S008,SE01,leaning_left,3,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000283_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000283_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.11
CAP000284,S008,SE01,leaning_left,3,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000284_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000284_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.71
CAP000285,S008,SE01,leaning_left,3,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000285_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000285_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.63
CAP000286,S008,SE01,leaning_left,3,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000286_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000286_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.04
CAP000287,S008,SE01,leaning_left,3,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000287_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000287_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.6
CAP000288,S008,SE01,leaning_right,4,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000288_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000288_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,49.51
CAP000289,S008,SE01,leaning_right,4,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000289_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000289_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,41.8
CAP000290,S008,SE01,leaning_right,4,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000290_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000290_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,44.51
CAP000291,S008,SE01,leaning_right,4,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000291_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000291_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,43.72
CAP000292,S008,SE01,leaning_right,4,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000292_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000292_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,43.9
CAP000293,S008,SE01,slouching,5,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000293_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000293_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,24.39
CAP000294,S008,SE01,slouching,5,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000294_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000294_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,23.1
CAP000295,S008,SE01,slouching,5,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000295_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000295_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.58
CAP000296,S008,SE01,slouching,5,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000296_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000296_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,25.21
CAP000297,S008,SE01,slouching,5,02_data/private_raw/S008/SE01/CAM01/S008_SE01_CAP000297_CAM01.jpg,02_data/private_raw/S008/SE01/CAM02/S008_SE01_CAP000297_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,24.62
CAP000304,S009,SE01,upright,0,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000304_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000304_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,37.12
CAP000305,S009,SE01,upright,0,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000305_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000305_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.89
CAP000306,S009,SE01,upright,0,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000306_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000306_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.33
CAP000307,S009,SE01,upright,0,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000307_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000307_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.74
CAP000308,S009,SE01,upright,0,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000308_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000308_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.48
CAP000309,S009,SE01,leaning_forward,1,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000309_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000309_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,36.48
CAP000310,S009,SE01,leaning_forward,1,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000310_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000310_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,35.79
CAP000311,S009,SE01,leaning_forward,1,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000311_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000311_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,35.82
CAP000312,S009,SE01,leaning_forward,1,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000312_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000312_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,35.39
CAP000313,S009,SE01,leaning_forward,1,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000313_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000313_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,36.05
CAP000314,S009,SE01,leaning_backward,2,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000314_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000314_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,35.44
CAP000315,S009,SE01,leaning_backward,2,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000315_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000315_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.59
CAP000316,S009,SE01,leaning_backward,2,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000316_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000316_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,30.93
CAP000317,S009,SE01,leaning_backward,2,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000317_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000317_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,35.14
CAP000318,S009,SE01,leaning_backward,2,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000318_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000318_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,30.94
CAP000319,S009,SE01,leaning_left,3,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000319_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000319_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,15.1
CAP000320,S009,SE01,leaning_left,3,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000320_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000320_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,16.64
CAP000321,S009,SE01,leaning_left,3,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000321_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000321_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.48
CAP000322,S009,SE01,leaning_left,3,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000322_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000322_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.34
CAP000323,S009,SE01,leaning_left,3,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000323_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000323_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.35
CAP000324,S009,SE01,leaning_right,4,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000324_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000324_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,47.96
CAP000325,S009,SE01,leaning_right,4,02_data/private_raw/S009/SE01/CAM01/S009_SE01_CAP000325_CAM01.jpg,02_data/private_raw/S009/SE01/CAM02/S009_SE01_CAP000325_CAM02.jpg,CAL_008,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,45.11
