capture_id,subject_id,session_id,label,class_id,cam01_path,cam02_path,calibration_id,lateral_side,subset,status_2d,status_3d,qc_3d_status,selected_person_valid_cam01,selected_person_valid_cam02,reprojection_error
CAP000381,S011,SE01,upright,0,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000381_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000381_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.96
CAP000382,S011,SE01,upright,0,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000382_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000382_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.19
CAP000383,S011,SE01,upright,0,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000383_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000383_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.32
CAP000384,S011,SE01,leaning_forward,1,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000384_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000384_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.84
CAP000388,S011,SE01,leaning_forward,1,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000388_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000388_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.69
CAP000389,S011,SE01,leaning_backward,2,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000389_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000389_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,39.6
CAP000390,S011,SE01,leaning_backward,2,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000390_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000390_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,38.15
CAP000391,S011,SE01,leaning_backward,2,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000391_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000391_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,37.89
CAP000392,S011,SE01,leaning_backward,2,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000392_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000392_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,37.64
CAP000393,S011,SE01,leaning_backward,2,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000393_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000393_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,37.95
CAP000394,S011,SE01,leaning_left,3,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000394_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000394_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,35.68
CAP000395,S011,SE01,leaning_left,3,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000395_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000395_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,34.26
CAP000396,S011,SE01,leaning_left,3,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000396_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000396_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.61
CAP000397,S011,SE01,leaning_left,3,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000397_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000397_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,32.96
CAP000398,S011,SE01,leaning_left,3,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000398_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000398_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.67
CAP000404,S011,SE01,slouching,5,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000404_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000404_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.2
CAP000405,S011,SE01,slouching,5,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000405_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000405_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.03
CAP000406,S011,SE01,slouching,5,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000406_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000406_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.23
CAP000407,S011,SE01,slouching,5,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000407_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000407_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,19.74
CAP000408,S011,SE01,slouching,5,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000408_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000408_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.01
CAP000416,S012,SE01,upright,0,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000416_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000416_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.16
CAP000417,S012,SE01,upright,0,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000417_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000417_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.54
CAP000418,S012,SE01,upright,0,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000418_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000418_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.82
CAP000419,S012,SE01,upright,0,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000419_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000419_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.96
CAP000420,S012,SE01,upright,0,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000420_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000420_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.32
CAP000421,S012,SE01,leaning_forward,1,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000421_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000421_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,16.07
CAP000422,S012,SE01,leaning_forward,1,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000422_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000422_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,19.3
CAP000423,S012,SE01,leaning_forward,1,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000423_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000423_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,16.36
CAP000424,S012,SE01,leaning_forward,1,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000424_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000424_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,16.02
CAP000425,S012,SE01,leaning_forward,1,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000425_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000425_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,15.95
CAP000436,S012,SE01,leaning_right,4,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000436_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000436_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.65
CAP000437,S012,SE01,leaning_right,4,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000437_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000437_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.03
CAP000438,S012,SE01,leaning_right,4,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000438_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000438_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.76
CAP000439,S012,SE01,leaning_right,4,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000439_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000439_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.42
CAP000440,S012,SE01,leaning_right,4,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000440_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000440_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.61
CAP000441,S012,SE01,slouching,5,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000441_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000441_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.98
CAP000442,S012,SE01,slouching,5,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000442_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000442_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.15
CAP000443,S012,SE01,slouching,5,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000443_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000443_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.15
CAP000444,S012,SE01,slouching,5,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000444_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000444_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.24
CAP000445,S012,SE01,slouching,5,02_data/private_raw/S012/SE01/CAM01/S012_SE01_CAP000445_CAM01.jpg,02_data/private_raw/S012/SE01/CAM02/S012_SE01_CAP000445_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.62
CAP000453,S013,SE01,upright,0,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000453_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000453_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.85
CAP000454,S013,SE01,upright,0,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000454_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000454_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.65
CAP000455,S013,SE01,upright,0,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000455_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000455_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.81
CAP000456,S013,SE01,upright,0,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000456_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000456_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.77
CAP000457,S013,SE01,upright,0,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000457_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000457_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,16.03
CAP000458,S013,SE01,leaning_forward,1,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000458_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000458_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.3
CAP000459,S013,SE01,leaning_forward,1,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000459_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000459_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.85
CAP000460,S013,SE01,leaning_forward,1,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000460_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000460_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.84
CAP000461,S013,SE01,leaning_forward,1,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000461_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000461_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,28.91
CAP000462,S013,SE01,leaning_forward,1,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000462_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000462_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,28.48
CAP000463,S013,SE01,leaning_backward,2,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000463_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000463_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.73
CAP000464,S013,SE01,leaning_backward,2,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000464_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000464_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.5
CAP000465,S013,SE01,leaning_backward,2,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000465_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000465_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.79
CAP000466,S013,SE01,leaning_backward,2,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000466_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000466_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.66
CAP000467,S013,SE01,leaning_left,3,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000467_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000467_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.95
CAP000468,S013,SE01,leaning_left,3,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000468_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000468_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.33
CAP000469,S013,SE01,leaning_left,3,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000469_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000469_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.6
CAP000470,S013,SE01,leaning_left,3,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000470_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000470_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.46
CAP000471,S013,SE01,leaning_left,3,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000471_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000471_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.5
CAP000472,S013,SE01,leaning_right,4,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000472_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000472_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.83
CAP000473,S013,SE01,leaning_right,4,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000473_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000473_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.54
CAP000474,S013,SE01,leaning_right,4,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000474_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000474_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.88
CAP000475,S013,SE01,leaning_right,4,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000475_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000475_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.76
CAP000476,S013,SE01,leaning_right,4,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000476_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000476_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.52
CAP000477,S013,SE01,slouching,5,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000477_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000477_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.26
CAP000478,S013,SE01,slouching,5,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000478_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000478_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.2
CAP000479,S013,SE01,slouching,5,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000479_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000479_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.52
CAP000480,S013,SE01,slouching,5,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000480_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000480_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.95
CAP000481,S013,SE01,slouching,5,02_data/private_raw/S013/SE01/CAM01/S013_SE01_CAP000481_CAM01.jpg,02_data/private_raw/S013/SE01/CAM02/S013_SE01_CAP000481_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.9
CAP000488,S014,SE01,upright,0,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000488_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000488_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.69
CAP000489,S014,SE01,upright,0,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000489_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000489_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.46
CAP000490,S014,SE01,upright,0,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000490_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000490_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.48
CAP000491,S014,SE01,upright,0,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000491_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000491_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.24
CAP000492,S014,SE01,upright,0,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000492_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000492_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.85
CAP000493,S014,SE01,leaning_forward,1,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000493_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000493_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,11.12
CAP000494,S014,SE01,leaning_forward,1,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000494_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000494_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,11.37
CAP000495,S014,SE01,leaning_forward,1,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000495_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000495_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,11.12
CAP000496,S014,SE01,leaning_forward,1,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000496_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000496_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,15.37
CAP000502,S014,SE01,leaning_left,3,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000502_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000502_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,30.5
CAP000503,S014,SE01,leaning_left,3,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000503_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000503_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,30.37
CAP000504,S014,SE01,leaning_left,3,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000504_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000504_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.61
CAP000505,S014,SE01,leaning_left,3,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000505_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000505_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,28.48
CAP000506,S014,SE01,leaning_left,3,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000506_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000506_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.76
CAP000507,S014,SE01,leaning_right,4,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000507_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000507_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.66
CAP000508,S014,SE01,leaning_right,4,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000508_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000508_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,18.43
CAP000509,S014,SE01,leaning_right,4,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000509_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000509_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,17.75
CAP000510,S014,SE01,leaning_right,4,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000510_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000510_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,19.14
CAP000511,S014,SE01,slouching,5,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000511_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000511_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.94
CAP000512,S014,SE01,slouching,5,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000512_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000512_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.65
CAP000513,S014,SE01,slouching,5,02_data/private_raw/S014/SE01/CAM01/S014_SE01_CAP000513_CAM01.jpg,02_data/private_raw/S014/SE01/CAM02/S014_SE01_CAP000513_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.69
CAP000528,S015,SE01,leaning_forward,1,02_data/private_raw/S015/SE01/CAM01/S015_SE01_CAP000528_CAM01.jpg,02_data/private_raw/S015/SE01/CAM02/S015_SE01_CAP000528_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,20.76
CAP000529,S015,SE01,leaning_forward,1,02_data/private_raw/S015/SE01/CAM01/S015_SE01_CAP000529_CAM01.jpg,02_data/private_raw/S015/SE01/CAM02/S015_SE01_CAP000529_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.15
