split,annotation_id,image_id,image_filename,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,bbox_valid,bbox_issue
train,200,168,4bf01322111c82958983446eb5005404_jpg.rf.3ff3cb499dd1d3ece26d9d3a65419cf8.jpg,1,good_posture,564.42,0.61,75.58,116.25,8786.175,True,
train,201,168,4bf01322111c82958983446eb5005404_jpg.rf.3ff3cb499dd1d3ece26d9d3a65419cf8.jpg,1,good_posture,455.81,0.62,71.63,126.45,9057.613,True,
train,202,168,4bf01322111c82958983446eb5005404_jpg.rf.3ff3cb499dd1d3ece26d9d3a65419cf8.jpg,1,good_posture,132.29,4.33,49.82,86.25,4296.975,True,
train,203,169,sipotion_1749658822870_good_posture_0_66_jpg.rf.0296849beadd39a422d97f2f098b9a5c.jpg,2,leaning_backward,213.33,99.33,339.33,484.67,164463.071,True,
train,204,170,6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,3,leaning_forward,484.64,420.75,110.89,211.38,23439.928,True,
train,205,170,6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,3,leaning_forward,349.55,420.76,115.39,201.25,23222.237,True,
train,206,170,6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,2,leaning_backward,200.95,226.56,138.47,200.16,27716.155,True,
train,207,170,6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,3,leaning_forward,338.58,1.97,126.37,217.66,27505.694,True,
train,208,170,6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,2,leaning_backward,468.6,5.34,116.8,213.15,24895.92,True,
train,209,171,sipotion_1749660919964_leaning_forward_0_85_jpg.rf.81cc1b211c0b305545cf6237c93897d3.jpg,3,leaning_forward,72.38,0,371.05,640,237472,True,
train,210,172,sipotion_1749660938394_leaning_forward_0_76_jpg.rf.4f1808559a77305552f4d196ef9a63f1.jpg,3,leaning_forward,185.9,90.67,353.53,549.33,194204.635,True,
train,211,173,sipotion_1749637004429_leaning_forward_0_73_jpg.rf.33ab2ee1b733a15ff7cea7d3fb584e9f.jpg,2,leaning_backward,244,125.33,172.67,291.33,50303.951,True,
train,212,174,sipotion_1749658183428_leaning_backward_0_84_jpg.rf.67b60dc14f6ad73062a4763d8a363675.jpg,2,leaning_backward,135.33,151.33,492.67,485.33,239107.531,True,
train,213,175,5e99dbc09d506693908b448404ddd720_jpg.rf.a26574dfa400ac5def5f9dc13fc3ebcb.jpg,1,good_posture,199.17,12.18,263.91,535.13,141226.158,True,
train,214,176,sipotion_1749660957256_leaning_forward_0_75_jpg.rf.a8258ec9659dff7d9e6aa2ca0e377e3a.jpg,3,leaning_forward,125.33,49.33,386.67,582.67,225301.009,True,
train,215,177,sipotion_1749658134931_good_posture_0_65_jpg.rf.dad513f2a8cfae72dac4ed76364776e2.jpg,1,good_posture,130.86,201.13,268.19,410.78,110167.088,True,
train,216,178,sipotion_1749645306351_slouch_0_78_jpg.rf.2587ee695d28b37c105c63278983acda.jpg,4,slouch,126.67,79.33,346,539.33,186608.18,True,
train,217,179,89ffedf86bcae016dc47d225336bea2c_jpg.rf.afd93114b03cc10416db66680ee7add3.jpg,2,leaning_backward,171.81,241.5,168.9,216.97,36646.233,True,
train,218,180,sipotion_1749660941511_slouch_0_84_jpg.rf.606bf14cdeafb585e0f98f726dda601b.jpg,3,leaning_forward,132.67,156.67,329.33,480,158078.4,True,
train,219,181,sipotion_1749642781104_slouch_0_70_jpg.rf.990f668229f0c6c1066fa3467ae5a1a2.jpg,1,good_posture,56.67,12.67,408,624,254592,True,
train,220,182,6540afb9817ad3038376f157c5f444b7-Copy_jpg.rf.78609668c320316342a5ce9443fb2c74.jpg,2,leaning_backward,104.76,95.35,375.92,445.35,167415.972,True,
train,221,183,sipotion_1749658650304_slouch_0_87_jpg.rf.da14f4a0fce49e4a8eddd2817d296759.jpg,3,leaning_forward,122,134,332.67,500.67,166557.889,True,
train,222,184,sipotion_1749658371195_good_posture_0_71_jpg.rf.222e5d7d63c39acd3780ce4cfbf31ca5.jpg,2,leaning_backward,149.43,24.38,409.91,608.7,249512.217,True,
train,223,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,514.78,35.36,97.97,176.01,17243.7,True,
train,224,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,391.31,30.14,98.55,177.75,17517.263,True,
train,225,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,410.43,456.23,102.61,171.11,17557.597,True,
train,226,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,537.4,456.23,98.55,183.77,18110.534,True,
train,227,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,266.08,24.93,96.23,179.49,17272.323,True,
train,228,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,12.18,240.58,88.11,171.24,15087.956,True,
train,229,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,158.26,457.97,100.87,161.26,16266.296,True,
train,230,185,6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,1,good_posture,130.44,238.84,95.07,168.35,16005.034,True,
train,231,186,sipotion_1749660902542_leaning_forward_0_85_jpg.rf.591245f96b3ae4a4d8c684b9bddff4ea.jpg,3,leaning_forward,44.67,59.33,400.67,578.67,231855.709,True,
train,232,187,sipotion_1749643409553_leaning_forward_0_53_jpg.rf.bad1b47de4a0ef545516855ef32811b4.jpg,2,leaning_backward,291.33,167.33,222,380,84360,True,
train,233,188,sipotion_1749658614520_slouch_0_60_jpg.rf.bc0ca6bd5946aeba5e2abab7936d905b.jpg,2,leaning_backward,38,132,442,507.33,224239.86,True,
train,234,189,84ce84f5221f3f7c9682c2deb2b5ec8c_jpg.rf.2c898cb4f75b45059df5867b137a4f95.jpg,1,good_posture,90.78,114.01,246.94,454.56,112249.046,True,
train,235,190,52fec01b15da043b9dfe7441feda1d21_jpg.rf.d2928be2941262d2059a37e96af05c42.jpg,4,slouch,490.88,33.01,115.37,189.2,21828.004,True,
train,236,190,52fec01b15da043b9dfe7441feda1d21_jpg.rf.d2928be2941262d2059a37e96af05c42.jpg,4,slouch,176.33,31.93,129.52,185.95,24084.244,True,
train,237,190,52fec01b15da043b9dfe7441feda1d21_jpg.rf.d2928be2941262d2059a37e96af05c42.jpg,4,slouch,166.53,228.94,112.47,204.31,22978.746,True,
train,238,190,52fec01b15da043b9dfe7441feda1d21_jpg.rf.d2928be2941262d2059a37e96af05c42.jpg,4,slouch,351.56,226.76,128.44,194.89,25031.672,True,
train,239,190,52fec01b15da043b9dfe7441feda1d21_jpg.rf.d2928be2941262d2059a37e96af05c42.jpg,4,slouch,29.38,233.29,103.77,186.91,19395.651,True,
train,240,191,sipotion_1749658613751_slouch_0_63_jpg.rf.68844549248df3021b9170c9d4c67cfc.jpg,2,leaning_backward,52,142.67,448.67,492,220745.64,True,
train,241,192,ffe663dd5674a2b0db9fb61cfbd00801_jpg.rf.f4981fb8d2a403c09511f42ed19d7f7b.jpg,2,leaning_backward,56.52,230.92,200.48,240.24,48163.315,True,
train,242,193,sipotion_1749660937848_leaning_forward_0_92_jpg.rf.350cb9fb06f142fecf400547869879f0.jpg,3,leaning_forward,187.33,130,322.67,508,163916.36,True,
train,243,194,sipotion_1749649847145_slouch_0_41_jpg.rf.b857cca51d4ba9f01dd2cadca5033cd5.jpg,1,good_posture,185.33,218.67,270,418.67,113040.9,True,
train,244,195,sipotion_1749658790180_good_posture_0_76_jpg.rf.dfed0e4854ef75d39bd90c8e3dd3e72d.jpg,1,good_posture,206,130,266,494,131404,True,
train,245,196,sipotion_1749645829233_good_posture_0_56_jpg.rf.b6cfa82b7dc4b9da9c57f7e76b36242b.jpg,3,leaning_forward,107.33,6.67,345.33,446,154017.18,True,
train,246,197,sipotion_1749645833337_good_posture_0_65_jpg.rf.6c77b35a27fd2740f55b09ca4354c93f.jpg,3,leaning_forward,98,4,354,444.67,157413.18,True,
train,247,198,sipotion_1749658482775_leaning_forward_0_64_jpg.rf.09b4ef1782f036eef90c7828647a1d4e.jpg,1,good_posture,220,83.33,368,512.67,188662.56,True,
train,248,199,sipotion_1749658107689_good_posture_0_49_jpg.rf.8d048a3fe69ef93cc6880e7b77743be4.jpg,2,leaning_backward,151.33,115.33,413.33,524,216584.92,True,
train,249,200,1b8ec72febb3253935e1efa77f4f8c30_jpg.rf.4193e12df68d9068fc1f6670adedd23f.jpg,2,leaning_backward,406.67,423.88,189.44,203.97,38640.077,True,
train,250,201,sipotion_1749658611290_slouch_0_86_jpg.rf.9135a1b53a553e487a0a1bd646aac75d.jpg,2,leaning_backward,68,148,454.67,491.33,223393.011,True,
train,251,202,sipotion_1749660943167_leaning_forward_0_48_jpg.rf.1261b4d2a7cc24d2a467bbc51a449847.jpg,3,leaning_forward,165.33,171.33,329.33,466,153467.78,True,
train,252,203,sipotion_1749658182044_leaning_backward_0_72_jpg.rf.1bc096049c867da81b0527a855c1ac1c.jpg,2,leaning_backward,160,148,479.33,488,233913.04,True,
train,253,204,sipotion_1749658425432_slouch_0_91_jpg.rf.94f2f2e1b3960d9b8e7a1cdc953334ca.jpg,1,good_posture,313.33,198,166,255.33,42384.78,True,
train,254,205,sipotion_1749645592391_slouch_0_75_jpg.rf.47c8b0855c06191279205b95944322dc.jpg,2,leaning_backward,110,156,419.33,452.67,189818.111,True,
train,255,206,sipotion_1749658506358_slouch_0_42_jpg.rf.aa5f6264890fec0d637c7896e884888e.jpg,1,good_posture,205.33,180,235.33,362.67,85347.131,True,
train,256,207,sipotion_1749643410796_leaning_forward_0_57_jpg.rf.a5715283dd691af42ae48716b0d540c3.jpg,2,leaning_backward,285.33,180.67,219.33,372,81590.76,True,
train,257,208,sipotion_1749649863538_good_posture_0_52_jpg.rf.deed709c8c6b02b3d7621e4c99a502bd.jpg,1,good_posture,176,170,256,421.33,107860.48,True,
train,258,209,sipotion_1749658252268_slouch_0_77_jpg.rf.387f25fcd2db6cc42b9903d7913d641d.jpg,1,good_posture,74,102.67,405.33,534.67,216717.791,True,
train,259,210,8b82ac3fee6777c470294e4855fa5163_jpg.rf.c57358f98727d23bb3990e9bbebed1b8.jpg,4,slouch,376.16,0,210.72,309.99,65321.093,True,
train,260,211,sipotion_1749649834248_leaning_backward_0_78_jpg.rf.8fe0c8316c6bd2d090cf37d306b1ac92.jpg,2,leaning_backward,60,203.33,350.67,374.67,131385.529,True,
train,261,212,044d4a352fdddb2cea89f8d96f2d0774-Copy_jpg.rf.20b025133f2be8c931963fa0261588ee.jpg,2,leaning_backward,29.56,73.62,572.76,512.01,293258.848,True,
train,262,213,4848a99da0ac7a1cc1de96e29bf8f00b_jpg.rf.58bcbe87f2f91b922614a8080517a94a.jpg,1,good_posture,191.3,67.49,161.08,301.99,48644.549,True,
valid,1,0,3e17076a8652c07631177b9017a1bbc9-Copy-2-_jpg.rf.48140237148989c9937c4a4044805a2e.jpg,3,leaning_forward,64.75,136.88,318.07,469.83,149438.828,True,
valid,2,1,sipotion_1749658590712_slouch_0_46_jpg.rf.364261f6f1ce4d8d72f53bd7b1b356dd.jpg,2,leaning_backward,194.67,72.67,440,566.67,249334.8,True,
valid,3,2,sipotion_1749643396987_leaning_forward_0_70_jpg.rf.3cac18d462c4132841ec31cb17375bc8.jpg,2,leaning_backward,254,177.33,208,371.33,77236.64,True,
valid,4,3,41c32da2204db972afe8d411e3afac90-Copy_jpg.rf.03632fe1d828a018a86fab50f48c298f.jpg,2,leaning_backward,10.5,110.87,477.9,475.69,227332.251,True,
valid,5,4,posture-307-_jpg.rf.174ee4dc081f5535d2f1f9d97592b301.jpg,2,leaning_backward,0.56,57.22,588.89,565.09,332775.85,True,
valid,6,5,sipotion_1749658156542_leaning_forward_0_90_jpg.rf.d6b1d13fa2ccfe1354a54d41ed4ab00f.jpg,3,leaning_forward,164,78.67,426,560.67,238845.42,True,
valid,7,6,40f380863d2e98f3399367e1a96c77f1-Copy-2-_jpg.rf.a26a141903b297825a4bc6d8ba9a0eeb.jpg,3,leaning_forward,163.47,77.1,244.64,367.17,89824.469,True,
valid,8,7,sipotion_1749645315512_slouch_0_72_jpg.rf.ef06daa7707260f80f6e8439325b9904.jpg,4,slouch,136.67,74.67,348.67,540.67,188515.409,True,
valid,9,8,25df132587629fa4d6480745ef7c96d6_jpg.rf.51d7f3baca40e113ac71eba3618927a2.jpg,2,leaning_backward,84.06,178.74,256.04,284.7,72894.588,True,
valid,10,9,dedeb08b001858feb7812dcb0f5cf67d-Copy_jpg.rf.1ebcaa3ab9b507556781d03b482727e1.jpg,3,leaning_forward,87.11,18.37,321.19,434.58,139582.75,True,
valid,11,10,58559f1cee11500edb770caa7200494c-Copy-2-_jpg.rf.cb997c5c2f5ea7a7b0eb70d18ed33cd1.jpg,4,slouch,47.06,53.64,343.58,429.75,147653.505,True,
valid,12,11,81d3071c8fb84aea6c753330a0c2a74d-Copy_jpg.rf.109c8b7837410e87f0c03f1f6d21d1f5.jpg,4,slouch,54.81,127.9,263.7,349.28,92105.136,True,
valid,13,12,8f0fca25bc3336cae618ee45f790488b_jpg.rf.d697754a25c2019a7b2cfccc83cf9781.jpg,2,leaning_backward,267.83,259.71,204.06,293.48,59887.529,True,
valid,14,13,986d901b1752cb344d90d41a018f4930-Copy_jpg.rf.6e3b6948c8877efdc29f6d6c4cca9b67.jpg,2,leaning_backward,136.72,54.58,462.37,456.76,211192.121,True,
valid,15,14,ed47c4eae34245140bf78ec26d531755-Copy-2-_jpg.rf.d36776311b17d3c2497a7b9c07932fd6.jpg,3,leaning_forward,91.69,18.58,315.2,434.68,137011.136,True,
valid,16,15,posture-631-_jpg.rf.f23c585ad2f3ed7afff42339c37f47fb.jpg,4,slouch,36.67,43.88,395,491.81,194264.95,True,
valid,17,16,sipotion_1749658430249_slouch_0_70_jpg.rf.298a5b5e116427d2f8d69c10e4f101ad.jpg,2,leaning_backward,294,211.33,174,248,43152,True,
valid,18,17,sipotion_1749637008612_leaning_forward_0_60_jpg.rf.8c5ec19c1891caddf56246ba0fe50d42.jpg,2,leaning_backward,266.67,181.33,166.67,288.67,48112.629,True,
valid,19,18,44c10348f8facd7ff005860e80f2f05c-Copy_jpg.rf.530010485ae6e7bda03c472ced85c862.jpg,3,leaning_forward,48.19,2,396.05,631.02,249915.471,True,
valid,20,19,aca8a2544d5b8aee2672d0fe2470d2ed_jpg.rf.243ea5406477f9e8e43b20e640228138.jpg,3,leaning_forward,141.99,34.45,255.97,372.28,95292.512,True,
valid,21,20,sipotion_1749660931532_leaning_forward_0_92_jpg.rf.095d51532c94dbfa8ea692281c8027a1.jpg,3,leaning_forward,208,142,265.33,494,131073.02,True,
valid,22,21,posture-341-_jpg.rf.bb422cdcf4cbdd304533d8b196b9e8fc.jpg,1,good_posture,95,0,384.44,640,246041.6,True,
valid,23,22,1f538c6c7b2ed936f7519ab26ec0607d-Copy_jpg.rf.b7f49616455ba7836070e0d64b36f556.jpg,1,good_posture,5.01,8.89,394.44,621.2,245026.128,True,
valid,24,23,9e32ad3c610a145c2aff263ba959ebaa-Copy-2-_jpg.rf.7fe2eee016c9caa872fc0a9248a2145a.jpg,3,leaning_forward,139.19,5.34,258.14,406.6,104959.724,True,
valid,25,24,sipotion_1749658572805_leaning_backward_0_69_jpg.rf.ea8a89d11a8318e55f9f874927804a5a.jpg,1,good_posture,235.33,50,388.67,589.33,229054.891,True,
valid,26,25,ffa92358d37ea94935100c11ffe145126-Copy_jpg.rf.019f1226531163d41e06b56c57040ed1.jpg,1,good_posture,59.14,48.48,347.39,388.07,134811.637,True,
valid,27,26,posture-134-_jpg.rf.91a1795b3ca1d7bee058652a45d22b24.jpg,4,slouch,106.66,138.89,378.33,422.35,159787.676,True,
valid,28,27,038d8139e2ed9526260fd48f2089435d_jpg.rf.b8c055f5ffdcd0dc2e1f01bfd0f6a818.jpg,1,good_posture,267.19,246.24,97.55,226.44,22089.222,True,
valid,29,28,7786351d2a6636d3a1a0da5a9f16974a-Copy-2-_jpg.rf.00ffa1e3e1e0b27cea38fbd536a72319.jpg,2,leaning_backward,125.01,190.55,421.11,339.59,143004.745,True,
valid,30,29,posture-153-_jpg.rf.b3bef02972d582d8d7a7c0972f594785.jpg,1,good_posture,111.67,158.89,354.44,481.11,170524.628,True,
valid,31,30,images3-Copy-2-_jpg.rf.163073f9d943e6664faa7c6a3dfc75bf.jpg,1,good_posture,52.68,7.14,300.22,543.49,163166.568,True,
valid,32,31,64728be89f9d6d4acac08119e5c062e6-Copy_jpg.rf.81f241fee3221ef58efed46562a368b0.jpg,3,leaning_forward,148.23,0,218.25,252,54999,True,
valid,33,32,e29e0a43c00012bd6fd1f5259e9bce5c-Copy_jpg.rf.a13b4accc017680d2358b99a9c754efa.jpg,4,slouch,74.79,7.54,400.58,428.63,171700.605,True,
valid,34,33,posture-266-_jpg.rf.c1b0605ccf3ae56d8e8d2f1fbb0c1a1f.jpg,3,leaning_forward,21.67,153.89,552.22,439.55,242728.301,True,
valid,35,34,ac1ba8b24f47d2f3f9bf48048d2e30bb-Copy_jpg.rf.43501505a5bcec0f30218d14b9630b1e.jpg,4,slouch,46.79,78.99,323.52,369.98,119695.93,True,
valid,36,35,posture-364-_jpg.rf.b1df830a6f0daeaf643720c25719d158.jpg,1,good_posture,320,85.56,167.22,439.04,73416.269,True,
valid,37,36,sipotion_1749660946045_leaning_forward_0_92_jpg.rf.7e543899fb8dc36e2477f555f7ce8e2b.jpg,3,leaning_forward,118,160,298.67,479.33,143161.491,True,
valid,38,37,0ef52a85265746d1683f9486e96ce923-Copy_jpg.rf.594fc007a1d16dba7e26a5d1ef710ef4.jpg,4,slouch,73.51,82.62,321.94,454.28,146250.903,True,
valid,39,38,posture-541-_jpg.rf.a5153dc1522dfa95abd1494b39b754af.jpg,4,slouch,131.66,32.22,375.56,607.78,228257.857,True,
valid,40,39,cf421be439fc0e9f75e370c21455c4e9-Copy_jpg.rf.7f60707b6b516dce08e0d06253198eee.jpg,1,good_posture,75.38,16.58,319.74,447.7,143147.598,True,
valid,41,40,3e568046de584d919cf9c86e3db0f5a2-Copy_jpg.rf.8da6000a8084237f2851d67db1e92f39.jpg,3,leaning_forward,46.23,136.68,155.65,169.64,26404.466,True,
valid,42,40,3e568046de584d919cf9c86e3db0f5a2-Copy_jpg.rf.8da6000a8084237f2851d67db1e92f39.jpg,3,leaning_forward,402.95,96.41,174.23,200.45,34924.403,True,
valid,43,41,posture-277-_jpg.rf.29f20b282a59addabd1bb5dc64731928.jpg,3,leaning_forward,60,36.12,493.89,552.88,273061.903,True,
valid,44,42,sipotion_1749658444481_slouch_0_84_jpg.rf.a1b59925b03d9be1740593517fe2d471.jpg,1,good_posture,172,202.67,178.67,260.67,46573.909,True,
valid,45,43,sipotion_1749658319239_slouch_0_84_jpg.rf.090668f4888fec33e67f0f2da8d5b0b3.jpg,3,leaning_forward,64,80.67,396,556,220176,True,
valid,46,44,dd893ff77e5319d3bfa31f964a8bbef3-Copy_jpg.rf.012eaf3933dc91e04ec15aa05e8dee5a.jpg,3,leaning_forward,35.56,100.15,316.44,293.58,92900.455,True,
valid,47,45,d410d40029f8109963184a7983921747-Copy-2-_jpg.rf.a773e387109f54b887ee226949cc10f8.jpg,4,slouch,238.86,0,322.29,413.4,133234.686,True,
valid,48,46,posture-592-_jpg.rf.ed71b21e546a671d9841b0ef75fc876c.jpg,1,good_posture,105,50.56,357.78,589.44,210889.843,True,
valid,49,47,512b65bb04bded5177b2a62a6c59a04c_jpg.rf.dab27cbe2dd392e6b197c6ba0af59d8d.jpg,2,leaning_backward,74.42,3.86,468,562.95,263460.6,True,
valid,50,48,8e57678dca9bd1457f434d451dc7a484_jpg.rf.df4eb0e64ae7ff2f5231aca9116071f2.jpg,1,good_posture,60.98,36.78,215.85,331.73,71603.921,True,
valid,51,49,posture-177-_jpg.rf.5eb1f3df67fea97963e732c21e8c7541.jpg,1,good_posture,111.66,138.89,313.33,403.47,126419.255,True,
valid,52,50,sipotion_1749648197532_good_posture_0_85_jpg.rf.4c3fb000830d28832d727f4f11522af3.jpg,1,good_posture,208,55.33,326.67,526,171828.42,True,
valid,53,51,posture-595-_jpg.rf.c96e545875de03847a81f9feedefe30b.jpg,1,good_posture,368.34,20.56,228.89,592.87,135702.014,True,
valid,54,51,posture-595-_jpg.rf.c96e545875de03847a81f9feedefe30b.jpg,2,leaning_backward,35,48.89,310,562.26,174300.6,True,
valid,55,52,sipotion_1749658563677_leaning_backward_0_60_jpg.rf.3ebf8947b4df6a069dc4b7b4885c96a9.jpg,1,good_posture,214,34,403.33,605.33,244147.749,True,
valid,56,53,e25b7f05698b5236f71476766c37a1f9-Copy_jpg.rf.0b49b80f21e881617e864616a72fc219.jpg,1,good_posture,24.38,2.03,266.15,347.66,92529.709,True,
valid,57,54,12faae8bd575b49b06841c73067a3a3a_jpg.rf.24ad561eb360bf7dcb71307ec43c2a6d.jpg,1,good_posture,244.35,40,225.22,440,99096.8,True,
valid,58,55,sipotion_1749658606791_leaning_backward_0_72_jpg.rf.60cba1fc77dcd58e22079cef470a8ba0.jpg,2,leaning_backward,30.67,115.33,452,505.33,228409.16,True,
valid,59,56,83e6943e72db0525aa10b6d2c48accf0_jpg.rf.0d82fe914b3def90e4593570fb1a7fac.jpg,2,leaning_backward,38.22,136.58,401.59,332.45,133508.595,True,
valid,60,57,9e1e04f95254cfb02d87fe470c12c70b-Copy_jpg.rf.ad4ebeadee337d2d2559aac564f1ba68.jpg,1,good_posture,57.97,17.87,296.62,391.49,116123.764,True,
valid,61,58,2f733fdf5255897ece4bf1ce6269e318-Copy_jpg.rf.5fae10780b4b821e4300daf9d40bff69.jpg,1,good_posture,10.15,58.51,337.99,580.28,196128.837,True,
valid,62,59,61a1e85af5b11c3a1a2549d5dca58295-Copy_jpg.rf.b37c756971a2d9d441b81d1cae1128f5.jpg,2,leaning_backward,26.31,10.42,437.41,564.69,247001.053,True,
valid,63,60,79f4e495baca26738beef86cb33185c7-Copy_jpg.rf.969d22aea3ad923f1926724127fb47a9.jpg,4,slouch,63.86,21.61,341.85,370.27,126576.8,True,
valid,64,61,sipotion_1749648177533_good_posture_0_53_jpg.rf.be0b0689d14ca5bd9f5016d9b954fd71.jpg,4,slouch,192,106,368,492.67,181302.56,True,
valid,65,62,03c40be672e90af46fb59496c8034b57-Copy-2-_jpg.rf.b1c852f6b38cfa74ecc8c7d934917622.jpg,1,good_posture,81.74,136.23,306.66,448.24,137457.278,True,
valid,66,63,50c40c54fd6d704689e7e611cae50592_jpg.rf.171442f68411b1d96881f4530a026afb.jpg,4,slouch,375,155.56,216.67,373.48,80921.912,True,
valid,67,63,50c40c54fd6d704689e7e611cae50592_jpg.rf.171442f68411b1d96881f4530a026afb.jpg,3,leaning_forward,45.56,153.89,275,434,119350,True,
valid,68,64,7353602e3a7424adb6606eec01fd3524-Copy_jpg.rf.8947c06bbf5960093a6ff12d932d05d0.jpg,3,leaning_forward,171.2,91.74,262.4,334.06,87657.344,True,
valid,69,65,sipotion_1749645791964_slouch_0_62_jpg.rf.1cb9b7c8672cf0cf814850fd9564f327.jpg,4,slouch,154.67,124,258,496,127968,True,
valid,70,66,ed25f52d26067ace9581553a3c4e3778_jpg.rf.d3dfa6e83c2ea86168f8cebae0db4c5b.jpg,4,slouch,120.95,93.74,239.46,514.47,123194.986,True,
valid,71,67,images1-Copy-2-_jpg.rf.ce6ff2b9a588f026ab2d253787629b1f.jpg,1,good_posture,88.96,45.03,341.55,581.61,198648.896,True,
valid,72,68,How-to-sit-meditation-Copy-2-_jpg.rf.d1151bddc9ac6445789a020754264bb0.jpg,1,good_posture,333.64,53.03,155.15,256.13,39738.569,True,
valid,73,69,bd4c7f8bebd96b6a55b75657d73e3a08-Copy_jpg.rf.865a1346cbd03ea1c423447d34059b11.jpg,3,leaning_forward,196.27,6.63,286.13,470.45,134609.859,True,
valid,74,70,fcc0c65a43d726d5a4cea47c25adf234-Copy_jpg.rf.153b47e46395a0c49859b6d0fe7f85f7.jpg,4,slouch,78.76,142.6,354.7,351.76,124769.272,True,
valid,75,71,0c60817f7c51abb568167d5c48eb8a47-Copy_jpg.rf.fb6a5f27c3e2ff278757d7f867c2fbf0.jpg,4,slouch,39,30,398,396,157608,True,
valid,76,72,5aa27058712bce0b807380efa57177c4-Copy-2-_jpg.rf.85d5129516ca539c84d83d6f7ee05233.jpg,4,slouch,157,50,472,374,176528,True,
valid,77,73,ab7b2a592ffdd401c56928941f8da82c_jpg.rf.aa9635a406412e5820fcb4f9c3d45909.jpg,2,leaning_backward,73.74,250.43,356.87,389.57,139025.846,True,
valid,78,74,posture-284-_jpg.rf.32dad887c3d4991a016e4ef2439d213b.jpg,3,leaning_forward,95,38.89,507.78,474.6,240992.388,True,
valid,79,75,sipotion_1749660954336_leaning_forward_0_65_jpg.rf.e282dae6520a88115b991da076612400.jpg,3,leaning_forward,89.9,0.19,439.62,639.81,281273.272,True,
valid,80,76,da0f01744cef05b9d5e6cbd18c0dfcaf-Copy_jpg.rf.1a9ff1ba78cd919210701c13f0214fff.jpg,1,good_posture,54.45,19.75,257.85,485.44,125170.704,True,
valid,81,77,posture-124-_jpg.rf.3a5be28d07c87cb7240811ebc7467871.jpg,1,good_posture,18.34,102.22,473.33,467.9,221471.107,True,
valid,82,78,Uk862ZxbaFujYS424qTfsP-Copy-2-_jpg.rf.8fce0c0856dad484aed71c1d52817861.jpg,1,good_posture,163.2,1.42,241.78,355.27,85897.181,True,
valid,83,79,d76754ef2c95e08e01c86403b703364f_jpg.rf.6786807d9538c9850d2c81808a052988.jpg,2,leaning_backward,125.26,107.65,328.15,532.35,174690.652,True,
valid,84,80,1bff90c2a0f45c5ba8db4d1f057691c2-Copy_jpg.rf.ddd734b7c27b2351a50b44411559b1fe.jpg,4,slouch,34.85,0,361.19,479.05,173028.07,True,
valid,85,81,03c69ace93f40e3e724ba009796000d0_jpg.rf.acacafab75f564e99cb409520e38ebef.jpg,4,slouch,299.2,80.54,332.8,514.76,171312.128,True,
valid,86,82,sipotion_1749660928120_leaning_forward_0_61_jpg.rf.bac14b82de06a2b6a0d1d4ca302533d1.jpg,3,leaning_forward,208,116.67,348.67,515.33,179680.111,True,
valid,87,83,sipotion_1749658792534_good_posture_0_72_jpg.rf.980442380fc848cd5a8a4c52127591de.jpg,1,good_posture,192,144.67,252.67,477.33,120606.971,True,
valid,88,84,download-Copy-2-_jpg.rf.f256e926076799b28840df9f6c32fd2c.jpg,1,good_posture,93.69,50.75,345.25,573.99,198170.048,True,
valid,89,85,ac76e47ce5febbecb8ae39dd5ae21474-Copy_jpg.rf.e2ff5c67a6a31a70f98cc646e04fc3b2.jpg,3,leaning_forward,37.34,11.26,379.26,621.73,235797.32,True,
valid,90,86,sipotion_1749643405698_leaning_forward_0_40_jpg.rf.0378da516ce1a91f4ed3d0a010168e8c.jpg,2,leaning_backward,293.33,168,212,374,79288,True,
valid,91,87,581cacc03b45e71bd4c2568986682ecf-Copy_jpg.rf.b71d0fc095f2203ae1c842d71354512e.jpg,1,good_posture,268,22,217,403,87451,True,
